OTHERWISE, AS I SAY, WE ARE ALL TOTALLY DOOMED
5.09%:  THAT
0.00%:  HISTORY TOLD ME TO
0.00%:  HEY, ALL
0.00%:  OTHERWISE, WE START LO
0.00%:  OTHERWISE ALL TRA
0.00%:  WE REALLY DO R
0.00%:  OTHERWISE, ALL RES
0.00%:  WE ARE ALREADY SO LAST
0.00%:  WE ALL LOST SO
0.00%:  THEY ARE ALL LI
0.00%:  WE ARE ALREADY AT SE
0.00%:  OTHERWISE ALL MY ST
0.00%:  OTHERWISE, RO
0.00%:  OTHERWISE I LOSE ALL MY A
0.00%:  WE ARE ALREADY LOST TO E
0.00%:  THAT REALLY DOES ALTER MY
0.00%:  REALLY, WHAT ELSE DOES L
0.00%:  SOMEDAY THAT WILL RES
0.00%:  OTHERWISE I AM TOTALLY SOLD
0.00%:  ALREADY THREE
0.00%:  THERE ARE ALMO
0.00%:  OTHERWISE WE ALL DIE AS S
0.00%:  THAT IS ALREADY SORTA
0.00%:  HOLY MOLEY DO
0.00%:  OTHERWISE SOR
0.00%:  ALREADY THERE IS TO
0.00%:  OTHERWISE, WERE ALL T
0.22%:  OTHERWISE, WERE ALL TOTALLY DO
0.01%:  OTHERWISE, WERE ALL TOTALLY D
0.00%:  OTHERWISE, WERE ALL TOTALLY DE
0.00%:  THEY ARE TOO ST
0.00%: , YES, ALL THAT
0.00%:  TODAY I WAS
0.00%:  REALITY HAS ALREADY LOST TO ME
0.00%:  THAT IS WAY MORE DES
0.00%:  WE TOTALLY ALREADY ARE L
0.00%:  THAT REALLY IS A REAL DO
0.00%:  THAT REALLY IS A REAL DOOM
0.00%:  WE ALREADY ARE TOO LA
0.00%:  WE ARE ALMOST ALREADY A
0.00%:  THOSE ARE MY EAR
0.00%:  THOSE ARE MY EARLY
0.00%:  THAT REALLY DOES SEEM TOWAR
0.00%:  TOTALLY THE
0.00%:  TOTALLY THEY ARE
0.00%:  DAYS LATER, ALL O
0.00%:  OTHERWISE WE LOSE, MY
0.00%:  WE ALREADY ALMOST LOST TO ALI
0.00%:  THERE IS ALREADY A LE
0.00%:  THIS ALREADY WAY
0.00%:  SOME DAYS LATER, WE ALL
0.00%:  THAT WILL LEAD TO ME, AS
0.00%:  I ALREADY SEE MY
0.00%:  THAT REALLY DOES ALARM
0.00%:  THEY SOLD ALL
0.00%:  I ALREADY HAL
0.00%:  THAT WAS A REALLY DIST
0.00%:  OTHERWISE, MAY D
0.00%:  OTHERWISE, MAY DAY, WE
0.00%:  OTHERWISE, MAY DAY, WE ARE
0.00%:  OTHERWISE, MAY DAY, WE ARE ALL S
0.00%:  OTHERWISE, MAY DAY, WE ALL
0.00%:  OTHERWISE WE ARE ALL LIES
0.00%:  TODAY WE MASTER
0.00%:  THAT IS REALLY, REALLY SOME DE
0.00%:  WHERE ELSE AM
0.00%:  WE ARE ALREADY MOSTLY O
0.00%:  THAT REALLY, REALLY IS D
0.00%: , ASS
0.00%:  OTHERWISE WE ALL LOSE, L
0.00%:  THERE WAS ALREADY A SET
0.00%:  WE ARE MOSTLY STILL D
0.00%:  I AM TOTALLY SOL
0.00%:  ALL THAT LEADS TO O
0.00%:  THAT WAS A REALLY DOOM
0.00%:  THERE ARE EASY WAYS TO O
0.00%:  HELL, M
0.00%:  IT WAS ALREADY TOO EASY TO RE
0.00%:  ALREADY, TO
0.00%:  SOMEHOW S
0.00%:  WE STO
0.01%:  WE STOLE ALL
0.00%:  WE STOLE ALL O
0.00%:  SOME DAY, THEY WILL ALL RE
0.00%:  I AM ALREADY WAY TOO RES
0.00%:  THAT REALLY IS TOO DE
0.00%:  THOSE ARE ALL REAL SE
0.00%:  THAT ALL SEEMS REALLY DI
0.00%:  THAT IS REALLY, REALLY, TOO A
0.01%:  THAT IS REALLY, REALLY, TOO AWESOME A
0.00%:  THIS REALLY,
0.02%:  THIS REALLY, REALLY S
0.02%:  THIS REALLY, REALLY DO
0.03%:  THIS REALLY, REALLY DOES
0.02%:  THIS REALLY, REALLY,
0.02%:  THIS REALLY, REALLY SO
0.01%:  THIS REALLY, REALLY W
0.01%:  THIS REALLY, REALLY T
0.00%:  THIS REALLY, REALLY M
0.01%:  THIS REALLY, REALLY MES
0.00%:  THIS REALLY, REALLY MA
0.00%:  THIS REALLY, REALLY ME
0.00%:  THIS REALLY, REALLY, S
0.00%:  THIS REALLY, REALLY, SO
0.00%:  THIS REALLY, REALLY DE
0.00%: , SWE
0.00%:  THAT REALLY IS DAM
0.00%:  THOSE WALLS ARE ALREADY LE
0.00%:  I ALREADY TOTALLY HO
0.00%: , YEAH, WE ALL
0.00%:  OTHERWISE WE ARE ALL DIS
0.00%:  THERE ARE SOME LAD
0.00%:  THEY ARE ALL REALLY MAD
0.00%:  WE ARE LOST, LO
0.00%:  WE ARE LOST, LOST,
0.00%:  WE ARE TOTALLY ALI
0.00%:  HEY, IT
0.00%:  WE ALL SHARE A DREAM TO
0.00%: , TR
0.00%:  THOSE ARE OLD S
0.00%:  THAT WAS A REALLY DRY
0.00%:  THAT SAYS ALL WE ARE
0.00%:  OTHERWISE WE DESTROY ALL E
0.00%:  THIS MAY LEAD TO ALL SORT
0.00%: , OTHERWISE, WE ARE TOTALLY ALL D
0.00%:  AT LEAST SOMEHOW
0.00%:  THEY REALLY DO TR
0.00%:  WE ARE ALL A M
0.00%:  WE ARE ALL A MASS
0.00%:  WE ARE ALREADY TOAST, H
0.00%:  WE ARE ALL SO HELLA
0.00%:  WE ARE ALL SO HELLA DO
0.00%:  OTHERWISE SOMEDAY WE ARE ALL SO
0.00%:  THEY ARE STILL AWESOME TO
0.00%:  REALLY, WHO READ
0.00%:  THAT MAY LEAD TO RE
0.00%:  OTHERWISE WE LOSE ALL DREAM
0.00%:  MOSTLY WE ARE ALL DO
0.00%:  THERE IS ALREADY LOT
0.00%:  THE REAL WORLD T
0.00%:  OTHERWISE, A R
0.00%:  OTHERWISE, WE ARE ALL, A
0.00%:  WE ARE ALREADY TOO LATE, T
0.00%:  TOTALLY, SO
0.00%:  TOTALLY, SOMEDAY
0.00%:  TOTALLY, SOMEHOW
0.00%:  TOTALLY, SOMEDAY, WE
0.00%:  TOTALLY, SOMEDAY WE
0.00%:  WE ARE ALL TOO OLD TO MA
0.00%:  I ALREADY LOST MY HO
0.00%:  I TOTALLY SER
0.00%:  THAT REALLY SOLD A
0.00%:  THE WORLD IS A MOSTLY A
0.00%:  TOMORROW IS DO
0.00%:  I TOTALLY ALREADY WORE A
0.00%:  THAT WILL ALSO SOL
0.00%:  OTHERWISE, OLD S
0.00%:  OTHERWISE, SOME DAY, WE ALL LOSE O
0.00%:  WE ARE TOTALLY ALREADY TE
0.00%:  THE WORDS ARE ALL
0.00%:  I ALREADY WROTE ALL A
0.00%:  WE ALREADY MASTER
0.00%:  THAT IS A REALLY SAD AMO
0.00%:  THE WORLD IS TOAST
0.00%:  WE TOTALLY LOST,
0.00%:  THERE ARE MASS
0.00%:  MY STORY W
0.00%:  MY STORY WILL
0.00%:  THAT SEEMS REALLY, REALLY, W
0.00%:  REALLY HOW DOES
0.00%:  THOSE ARE ALL WORDS TO MA
0.00%:  OTHERWISE I LOSE MY W
0.00%:  OTHERWISE I LOSE MY WOR
0.00%:  THOSE TEAMS ARE REALLY L
0.00%:  OTHERWISE WE LOO
0.02%:  OTHERWISE WE LOOSE ALL
0.01%:  OTHERWISE WE LOOSE ALL O
0.00%:  OTHERWISE WE LOOSE ALL RES
0.00%:  THEY ARE ALL ALREADY SM
0.00%:  WE TOTALLY ALL RE
0.00%:  THE MORE EASIL
0.00%:  THE MORE EASILY A
0.00%:  WE ARE TEAR
0.00%:  IT ALREADY SOME
0.00%:  WE ARE ALL THE SAME SO
0.00%:  OTHERWISE WE ALL AD
0.00%:  I SOLD THAT
0.00%:  I SOLD THAT AS
0.00%:  I AM A S
0.00%:  WE ARE ALREADY ALMOST TOO LATE SO
0.00%:  OTHERWISE ALL R
0.00%:  THAT WILL LEAD TO ME R
0.00%:  WE ARE STILL TOTALLY SM
0.00%:  YEARS LATER ALL
0.00%:  THAT WILL LEAD TO A MORE A
0.00%:  OTHERWISE ALL WE ARE IS S
0.00%:  WHAT ELSE DOES A M
0.00%:  THOSE ARE ALL WAYS TO DO
0.00%:  I TOTALLY MESSED ALL
0.00%:  I AM ALREADY TOTALLY STAR
0.00%:  TODAY, E
0.00%:  THAT SEEMS REALLY, REALLY, O
0.00%:  THE REAL WORLD IS TOO SM
0.01%:  THE REAL WORLD IS TOO SMALL TO
0.00%:  THE REAL WORLD IS TOO SMALL A
0.00%:  OTHERWISE WE ARE ALL TOTALLY SO A
0.00%:  WE TOTALLY REALLY ARE D
0.00%:  WE ARE ALL ALREADY ALI
0.00%:  WE ALREADY LOS
0.00%:  DAYS LATER WE M
0.00%:  WE ARE ALL SO TOTALLY MET
0.00%:  OTHERWISE WE ARE ALL, YES ALL, S
0.00%:  THEY WILL START A REL
0.00%:  WE TOTALLY DREAM A
0.00%:  OTHERWISE, WE ARE SO TOTALLY MO
0.00%:  WE ARE ALL SO REALLY A
0.00%:  I HAD TO ST
0.00%:  THAT REALLY SELLS IT
0.00%:  THOSE DETAILS ARE ALL TO
0.00%:  WE ARE ALL ROD
0.00%:  ALL THAT REALLY DOES IS AMA
0.00%:  DOOM A
0.00%:  WE TOTALLY REALLY T
0.00%:  WE ARE ALL REALLY SHAME
0.00%:  ALL WE DO AT
0.00%:  OTHERWISE, I REALLY MAY AS WELL D
0.00%:  THEY WILL TOTALLY DO O
0.00%:  THOSE TEAMS ARE ALL DY
0.00%:  WE ARE ALMOST ALREADY LOS
0.00%:  THAT IS DEL
0.00%:  WE ARE ALL ALREADY AT LE
0.00%:  IT WAS ALREADY A REALLY S
0.00%:  WE ALREADY TOTALLY LOSE AT SO
0.00%:  THOSE TEAMS ARE ALREADY ALL O
0.00%:  WE ARE ALREADY TOAST TO
0.00%:  THAT IS A REALLY, REALLY, DAM
0.00%:  THAT WILL RELEASE MY
0.00%:  THAT REALLY IS MORE DO
0.00%:  OTHERWISE WE ARE SO TOTALLY SE
0.00%:  ORDER WILL SO
0.00%:  WE ALREADY ARE ALL TO
0.00%:  WE ALREADY ARE ALL TOAST
0.00%:  THAT WILL LEAD TO MORE EASY SOL
0.00%:  WE ARE ALL TOTALLY MO
0.00%:  THERE ARE STILL SMALL,
0.00%:  THE REAL SE
0.00%:  HELLO, MASS
0.00%:  THE REAL WORLD IS ALL M
0.00%:  THAT WILL MERELY LE
0.01%:  THAT WILL MERELY LEAD TO A
0.01%:  THAT WILL MERELY LEAD TO SO
0.00%:  THAT WILL MERELY LEAD TO O
0.00%:  WE ARE REALLY SOME
0.00%:  THAT WILL ALSO LEAD TO AR
0.00%:  THEY WERE MA
0.00%:  ALSO THIS
0.00%:  THAT REALLY REALLY MESSED
0.00%:  THERE ALREADY IS SO L
0.00%:  OTHERWISE WE ALL DIE, OR AT
0.01%:  OTHERWISE WE ALL DIE, OR AT LEAST SO
0.01%:  OTHERWISE WE ALL DIE, OR AT LEAST LO
0.00%:  OTHERWISE WE ALL DIE, OR AT LEAST O
0.00%:  OTHERWISE WE ALL DIE, OR AT LEAST,
0.00%:  OTHERWISE WE ALL DIE, OR AT LEAST MY
0.00%:  OTHERWISE I ALREADY TOTALLY LE
0.00%:  ALSO, THAT WAS
0.00%:  THAT ERASED ALL MY A
0.00%: , YES, WH
0.00%:  THIS ALMO
0.00%:  IT DESTROYS ALL MY RE
0.00%:  THERE ARE MOSTLY D
0.00%:  ALL THOSE WORDS,
0.00%:  THE DAY WE LOSE A
0.00%: , OTHERWISE, WE ARE TO
0.00%:  WE ARE SO LOST THAT
0.00%:  THAT IS A REALLY AWESOME E
0.00%:  WORLD,
0.00%:  WE ARE ALREADY SO LOST THAT E
0.00%:  I READ THAT SO
0.00%:  IT REALLY, REALLY TOT
0.00%:  OTHERWISE ALL MY SE
0.00%:  IT ALLOWS ME TO D
0.00%:  THEY ARE TOTALLY ALSO
0.00%:  ME,
0.00%:  OTHERWISE, WE LOSE ALL M
0.00%:  OTHERWISE, WE ARE ALL A S
0.00%:  THEY ARE ALL LESS
0.00%:  THOSE ARE ALL LIES D
0.00%:  THOSE ARE ALL LIES DREAM
0.00%:  THE WORLD MAY Y
0.00%:  SOME DAY, ALL THEY
0.00%:  I ALMOST S
0.00%:  THAT REALLY IS WAY TOO A
0.00%:  WE TOTALLY ATE ALL
0.00%:  WE ARE ALREADY A MASS
0.00%:  WE ARE ALREADY SO TOTALLY STOO
0.00%:  THEY ARE SOLE
0.00%:  OTHERWISE WE ALL SO D
0.00%:  WE REALLY SOLD
0.00%:  THERE IS ALREADY A WOM
0.00%:  SOMEHOW, A
0.00%:  WE ARE ALL MORTAL, THEY
0.00%:  TODAY WE ARE S
0.00%: , YES, THAT DOES R
0.00%:  THOSE ARE TOTALLY AD
0.00%:  THAT WILL DESTROY ALL SOME
0.00%:  I SWEAR, SOMEDAY, THAT
0.00%:  OTHERWISE WE ALL LOSE A LAY
0.00%:  I ALREADY EAT TO
0.00%:  OTHERWISE I LOSE MY REAL
0.00%:  OTHERWISE, WE ARE MASS
0.00%:  REALLY, HOW DOES IT
0.00%:  REALLY, HOW DOES IT ALL
0.00%:  OTHERWISE I MAY SO
0.00%:  THERE ARE STAT
0.00%: , YES, THAT REALLY IS A REALL
0.00%:  SOME DAY, ALL THE W
0.00%:  THEORY
0.00%:  WE ARE ALL ALREADY SO LOST, TH
0.00%:  THIS STORY W
0.00%:  WE ARE ALREADY ALMOST TOO LOA
0.00%:  THAT WILL ALSO DESTROY MY A
0.00%:  WE ARE HOLD
0.00%:  WE ALREADY TELL STORY
0.00%:  OTHERWISE WE ARE TOTALLY DY
0.00%:  THOSE SAL
0.00%:  THEY TOTALLY MA
0.00%:  THEY TOTALLY MADE
0.00%:  THOSE DETAILS ARE WAY MORE O
0.00%:  TODAY WE AL
0.00%:  OTHERWISE, WE ARE ALL TE
0.00%:  WE ALREADY LOST A L
0.00%:  THE WORLD IS A TR
0.00%:  AS I
0.00%:  WHAT E
0.00%:  ALL THOSE TEAMS ARE ALREADY TO
0.00%:  THAT REALLY SETS MY
0.00%:  WE ARE TH
0.00%:  THEY ARE STILL WAY LE
0.00%:  THAT WILL ALSO DESTROY MY EAR
0.00%:  OTHERS MAY D
0.00%:  WE MADE SO
0.00%:  DWAR
0.00%:  OTHERWISE I REALLY,
0.00%:  THAT IS A REALLY SAD RO
0.00%:  WE ARE ALREADY ALL SET
0.00%:  THAT WAS SOME D
0.00%:  WE ARE STILL TOTALLY E
0.00%:  MOST E
0.00%:  WE TOTALLY ARE ALL A
0.00%:  OTHERWISE, SOME DAY, IT
0.00%:  THEY ARE ALL STILL W
0.00%:  THAT STILL MA
0.00%:  HELLO, WE ARE ALL S
0.00%:  MYTHS ARE SO
0.00%:  WE ARE ALL ALREADY TOO LOST AS
0.00%:  OTHERWISE, DAYS LATER, WE ALL LO
0.00%:  THOSE ARE REALLY EASY TO W
0.00%:  THEY ARE ALREADY ALMOST ALL TO
0.00%:  I AM ALREADY STAR
0.00%:  OTHERWISE AT LEAST SOME D
0.00%:  OTHERWISE AT LEAST SOME DAY WE
0.00%:  I WAS ALREADY TAL
0.00%:  THERE ARE LA
0.00%:  OTHERWISE, WE ARE O
0.00%:  WE ARE A SY
0.00%:  WE MAY OR
0.00%:  THEY ARE ALL TOO S
0.00%:  I AM READY TO LE
0.00%:  THEY ARE ALREADY AS A
0.00%:  THAT SEEMS A LOT LE
0.00%:  WE ALREADY REALLY SHO
0.00%:  WE TOTALLY TOLD A
0.00%:  THEY ARE ALSO WAY MORE A
0.00%:  WE ARE ALL DOL
0.00%:  WE ARE ALL DOLLARS SH
0.00%:  I REALLY SOLD THAT
0.00%:  SOMEHOW, T
0.00%:  OTHERWISE WE ARE ALL STAT
0.00%:  THERE ARE AS
0.00%:  TODAY IS A RE
0.00%:  OTHERWISE WE MAY ALL R
0.00%:  LIES ARE ALSO
0.00%:  WE ARE ALL STILL THE SAME A
0.00%:  WE ARE ALREADY LOST TO THE MA
0.00%:  WE TOTALLY ALREADY ARE AT
0.00%:  THAT REALLY DOES AW
0.00%:  I TOTALLY SAW A
0.00%:  I TOTALLY SAW A DO
0.00%:  THEY ARE ALSO REALLY SLOW
0.00%:  OTHERWISE I DARE SAY O
0.00%:  SOMEHOW, S
0.00%:  OTHERWISE, WE ARE ALL TOO E
0.02%:  OTHERWISE, WE ARE ALL TOO EASILY S
0.02%:  OTHERWISE, WE ARE ALL TOO EASILY DO
0.01%:  OTHERWISE, WE ARE ALL TOO EASILY O
0.00%:  OTHERWISE, WE ARE ALL TOO EASILY SLA
0.00%:  OTHERWISE, WE ARE ALL TOO EASILY T
0.00%:  OTHERWISE, WE ARE ALL TOO EASILY M
0.00%:  OTHERWISE, WE ARE ALL TOO EASILY A
0.00%:  OTHERWISE, WE ARE ALL TOO EASILY LO
0.00%:  OTHERWISE, WE ARE ALL TOO EASILY D
0.00%:  THAT IS A REALLY AWESOME LO
0.00%:  I ALREADY WROTE A T
0.00%:  WE ARE TOTALLY LA
0.00%:  WE ARE SO TOTALLY DY
0.00%:  OTHERWISE WE START DES
0.00%:  WE TOTALLY MADE A
0.00%:  THEY ARE REALLY OLD S
0.00%:  THAT IS A REALLY, REALLY AWESOME, T
0.00%:  WE ARE ALREADY A HO
0.00%:  WE ARE ALREADY TOO LATE, M
0.00%:  I, AS
0.00%:  THAT IS A REALLY AWESOME AD
0.00%:  HELLO, WE D
0.00%:  THAT REALLY IS REALLY MES
0.00%:  THAT LEADS TO YO
0.00%:  THEY WILL ALREAD
0.00%:  WE ARE ALL SO TOTALLY O
0.00%:  AWESOME, I
0.00%:  I REALLY, REALLY, H
0.00%:  WE ARE ALL TOTALLY STRES
0.00%:  OTHERWISE WE ALL LOSE, SER
0.00%:  WE ARE ALL TOO SMALL TO READ A
0.00%:  WE ARE ALL MORTAL, O
0.00%:  THE DAY WE R
0.00%:  WE ARE TOTALLY ALL O
0.00%:  OTHERWISE I DREAM
0.00%:  THAT REALLY ALLOWS ME TO DO A
0.00%:  ALL THAT WILL DO, MY
0.00%:  THEY ARE SO AWESOME T
0.00%:  WE ARE ALL THAT IS ST
0.00%:  WE ARE ALL TOAST D
0.00%:  THAT DESTROYS ALL LO
0.00%:  THAT WAS REALLY SAD TO ME
0.00%:  THAT IS REALLY, REALLY MOOD
0.00%:  OTHERWISE I AM SO TOTALLY R
0.00%:  THEY ARE SO WILD
0.00%:  THAT REALLY ALTER
0.00%:  THAT REALLY ALTERS MY
0.00%:  THAT REALLY ALTERS O
0.00%:  WE ARE ALL TOAST THE
0.00%:  WE ARE ALREADY AT THIS L
0.00%:  REALLY, SOMEDAY WE
0.00%:  THOSE WALLS ARE ALREADY O
0.00%:  THAT IS SOME REALLY, REALLY O
0.00%:  WE ARE ALSO STAR
0.00%:  WE ARE ALL ALREADY SO TOAST,
0.00%:  WE ARE ALREADY TOO SHO
0.00%:  YES I DO
0.00%:  WE ALREADY LOST THE ST
0.00%:  THOSE ARE REALLY EASY TO M
0.00%:  WE ARE ALREADY THE O
0.00%:  OTHERWISE WE ARE ALL ESS
0.00%:  WE ARE ALL STARS THAT
0.00%:  HELLO, WE ARE AL
0.00%:  HELLO, WE ARE ALREADY A
0.00%:  HELLO, WE ARE ALREADY SO
0.00%:  HELLO, WE ARE ALREADY L
0.00%:  HELLO, WE ARE ALREADY S
0.00%:  HELLO, WE ARE ALREADY T
0.00%:  HELLO, WE ARE ALREADY TO
0.00%:  HELLO, WE ARE ALREADY TOAST
0.00%:  HELLO, WE ARE ALREADY AT
0.00%:  HELLO, WE ARE ALREADY LOS
0.00%:  THEY ALWAYS T
0.00%:  THEY ALWAYS TELL ME TO
0.00%:  THIS DREAM WOR
0.00%:  TOMORROW, THIS
0.00%:  I ALREADY ALMOST TOTALLY SA
0.00%:  THAT TOO W
0.00%:  THAT TOO WILL
0.00%:  THAT IS A SOL
0.00%:  A DE
0.00%:  WE ALL DIS
0.00%:  OTHERS D
0.00%:  I REALLY, REALLY SE
0.00%:  THEY ARE REALITY
0.00%:  THAT IS AD
0.00%:  TOTALLY, ALL
0.00%:  WE ALREADY ALMOST LOST THE AR
0.00%:  OTHERWISE, ALL TE
0.00%:  OTHERWISE WE ALL LOSERS AT
0.00%:  OTHERWISE WE ARE TOTAL DO
0.00%:  I AM TOTALLY E
0.00%:  WHY MA
0.00%:  SOME DAY, THAT SORT
0.00%:  THOSE WALLS ARE ALL
0.00%:  THE WORLD IS A SA
0.00%:  OTHERWISE, I MAY AS WELL START LA
0.00%:  THIS ALREADY WRE
0.00%:  THAT WAS REALLY, REALLY DIS
0.00%:  THAT WAS A REALLY DIS
0.00%:  OR ELSE WE ARE
0.00%:  OR ELSE WE ARE ALL S
0.00%:  TODAY E
0.00%: , I SWEAR, THEY
0.00%:  THAT LEADS O
0.00%:  THAT WILL ALTER
0.00%:  TEAMS ARE D
0.00%:  SOMEDAY, THE R
0.00%:  ALL THAT T
0.00%:  ALL THAT TERR
0.00%:  THAT REALLY IS AWESOME TO
0.00%:  SOME DAY THAT WILL ALL SE
0.00%:  YES, THAT WAS A REALL
0.00%:  WE ARE ALL TOO SMALL TO SH
0.00%:  OTHERWISE WE ARE SO TOTALLY DIS
0.00%:  THOSE ARE TEARS DO
0.00%:  THAT ALLOWS ME TO DO ALL
0.00%:  THEY ARE STILL REALLY D
0.00%:  THEY ARE AWESOME R
0.00%:  I ALREADY TE
0.00%:  THAT IS ALSO A DO
0.00%:  THE DAY WE REALL
0.00%:  THEY ARE RAD
0.00%:  THEY STARTED AS
0.00%:  SOMEDAY, OTHERWISE, ALL O
0.00%:  I AM TOTALLY SAY
0.00%:  THAT IS REALLY REALLY MOOD
0.00%:  I SWEAR SOMEDAY E
0.00%:  THOSE ARE TOTALLY LE
0.00%: , ALL TH
0.00%:  THEY ARE ALL WAYS
0.00%:  THAT I
0.00%:  AT THIS RATE, ALL
0.00%:  THOSE ARE ALL AWESOME AD
0.00%:  THAT WILL LOSE ME E
0.00%:  SOME DAYS A
0.00%:  TODAY WAS A REALLY RO
0.00%:  THEY ARE SO OLDER
0.00%:  THOSE DETAILS MAY LE
0.00%:  THEY ALSO REALLY W
0.00%:  THOSE ARE EASIL
0.00%:  THOSE ARE EASILY MY
0.00%:  WE ARE ALREADY SMOT
0.00%:  WE ARE ALREADY THAT L
0.00%:  OTHERWISE ALL OR
0.00%:  THERE ARE SOME LOS
0.00%:  OTHERWISE, WE DIE AS
0.00%:  OTHERWISE, WE DIE AS A SO
0.00%:  OTHERWISE, WE DIE AS A R
0.00%:  TODAY, WE ARE ALL STAR
0.00%:  THE REAL WORLD ALSO
0.00%:  OTHERWISE LOT
0.00%:  OTHERWISE WE ARE TOTALLY SOD
0.00%:  THAT IS A WORD
0.00%:  I TOTALLY AD
0.00%:  ALREADY, WE ALL
0.00%:  OTHERWISE WERE ALL T
0.26%:  OTHERWISE WERE ALL TOTALLY DO
0.01%:  OTHERWISE WERE ALL TOTALLY D
0.01%:  OTHERWISE WERE ALL TOTALLY DE
0.00%:  OTHERWISE WERE ALL TOTALLY SO
0.00%:  ALL THAT REALLY DOES M
0.00%:  I AM SO S
0.00%:  I SOLELY W
0.00%:  WE ARE ALL SO TOTALLY RO
0.00%: , YES, THAT IS R
0.00%:  SOMEDAY, THEY WILL ST
0.00%:  THAT WILL ALSO SAY
0.00%:  THE MORE WE T
0.00%:  WE MAY ST
0.00%:  OTHERWISE, DAYS LATER WE ALL
0.00%:  WHERE IS
0.00%:  WE ARE TOTALLY MESSED R
0.00%:  ALREADY, AS
0.00%:  WE ARE LITERAL
0.00%:  WE ARE ALL TOTALLY AS
0.00%:  OTHERWISE, I LOSE ALL MY DATES
0.00%:  THAT ALWAYS LEADS TO,
0.00%:  OTHERWISE, AWESOME R
0.00%:  OTHERWISE WE ARE ALL DAYS O
0.00%:  THAT WILL DESTROY MY ERA
0.00%:  THOSE DETAILS REALLY T
0.00%:  WE ARE ALREADY TOTALLY ATOM
0.00%:  THOSE WALLS ARE ALREADY TOO L
0.00%:  OTHERWISE WE TOTALLY SE
0.00%:  OTHERWISE WE TOTALLY SEAL
0.00%:  THEY ARE OLD AS
0.00%:  THEY ARE ALL READY TO ST
0.00%:  WE ARE ALL SO SOR
0.00%:  AT THIS RATE, SOMEDAY O
0.00%:  ELSE WE D
0.00%:  WE ALREADY LOST TOO
0.00%:  THAT WILL LEAD TO MELO
0.00%:  THOSE DAYS MAY
0.00%:  OTHERWISE WE ALL MAY SO
0.00%:  WE ARE ALL ALREADY A T
0.00%:  I WAS ALREADY TOTALLY HOR
0.00%:  THERE IS ALREADY SOL
0.00%:  THEY ARE ALL TE
0.00%: , OTHERWISE, WE ARE TOTALLY DOOM
0.00%:  THE MASS
0.00%:  I AM ALSO A
0.00%:  A MO
0.00%:  THEY ARE ALL ALREADY AT
0.00%:  ALL THOSE WORDS A
0.00%:  I AM TO
0.00%:  I AM TOO LA
0.00%:  OTHERWISE WE REALLY ALL
0.00%:  WEIRD ST
0.00%:  THAT ALREADY SA
0.00%:  THOSE ARE MY TRA
0.00%:  THIS ALL LEADS TO MO
0.00%:  WE ARE TOTALLY AMA
0.00%:  THAT WAS ALL D
0.00%:  WE ARE ALL STILL MES
0.00%:  THAT REALLY IS A REALLY A
0.00%:  THAT REALLY IS A REALLY AWESOME D
0.00%:  THAT REALLY IS A REALLY AWESOME DO
0.00%:  HELLO, WE ARE DO
0.00%:  OTHERWISE YES, WE ARE ALL TOTALLY D
0.00%:  OTHERWISE, YES, WE ARE ALL DAM
0.00%:  ALL MOD
0.00%:  WE ARE ALL REALLY SAD THAT SO
0.00%:  IT ALREADY TOTALLY E
0.00%:  I ALREADY ATE ALL THE SE
0.00%:  THOSE ARE ALL WORDS,
0.00%:  WE DOOM ALL
0.00%:  THEY ARE TOTALLY SAD
0.00%:  ALSO, D
0.00%:  THAT REALLY WAS A SER
0.00%:  THAT REALLY ALLOWS ME TO SAY A
0.00%:  SHARED W
0.00%:  THEY WILL ALL STARE AT ME,
0.00%:  THAT REALLY IS REALLY AWESOME, DO
0.00%:  THAT SEEMS REALLY WEIRD, TO
0.00%:  WE ARE ALREADY LOST TO TIME
0.00%:  THEY REALLY SER
0.00%:  I ALREADY MET SO
0.00%:  OTHERWISE, SAR
0.00%:  SOMEDAY, TO
0.00%:  THAT WORRI
0.00%:  THAT WORRIES ME TOO,
0.00%:  THAT WORRIES ME SO
0.00%:  THAT WORRIES ME,
0.00%:  THAT WORRIES ME A
0.00%:  WE ARE ALREADY STILL
0.00%:  OTHERWISE WE ARE ALL TOTALLY, E
0.00%:  WE ARE ALREADY LOST L
0.00%:  THAT WILL LED TO SO
0.00%:  WE ARE ALL RIS
0.00%:  OTHERWISE WE ALL DIE, E
0.00%:  ALL THAT DOES IS REALL
0.00%:  THE WORLD IS REALLY EASY TO ME
0.00%:  THERE IS ALREADY SE
0.00%:  HELL WAS
0.00%:  OTHERWISE, WE MAY ALL ST
0.00%:  THEY ARE ALL ALREADY MAST
0.00%:  THOSE ARE ALL WORDS TO T
0.00%:  WE ARE MORTALS H
0.00%:  WE ARE MORTALS HOLD
0.00%:  WE ARE MORTALS HELD
0.00%:  OTHERWISE SOME R
0.00%:  LATER TODAY, WE ALL
0.00%:  THEY ARE A WAY
0.00%:  THEY ARE ALL READY TO S
0.00%:  WE ARE ALREADY TOO LATE, I
0.00%:  THOSE DAYS WILL AR
0.00%:  OTHERWISE WE ARE TOTALLY SO DE
0.00%:  THIS ALWAY
0.00%:  I AM REALLY TR
0.00%: , REALLY, I
0.00%:  WE ARE MORTAL S
0.00%:  THAT SEEMS REALLY WILD TO
0.00%:  ID
