I'M SORRY BUT I AM BUSTING YOU DOWN TO JOKE PRESCHOOL
100.00%: 
35.58%:  YOU
0.22%:  I'M SORRY BUT YOU ARE IN JOKE SCHOOL SO IT
0.22%:  I SEND YOU TO JOKE SCHOOL IN A
0.22%:  YOU WENT TO JOKES SCHOOL AND YOUR S
0.22%:  YOU ARE SER
0.22%:  YOUR JOKE WAS PRETTY GOOD BUT I'M ON
0.22%:  I'M SORRY BUT YOU MISSED A BIT
0.22%:  I'M SENDING YOU TO JOKE SCHOOL OUTTA
0.22%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOT UP
0.22%:  YOU ARE IN JOKE SCHOOL TO TRY TO IMP
0.22%:  I'M SORRY BUT YOUR JOKE IS NOT O
0.22%:  I'M SORRY BUT THIS DOES NOT MEAN YOU P
0.22%:  I AM SORRY BUT YOUR JOKE SCHOOL GET
0.25%:  I AM SORRY BUT YOUR JOKE SCHOOL GETS OUT
0.22%:  YOU ARE RUINING MY S
0.22%:  YOU ARE RUINING MY SCHOOL BUT
0.22%:  YOU'RE NOT DOING THIS J
0.61%:  YOU'RE NOT DOING THIS JUST
0.25%:  YOU'RE NOT DOING THIS JUSTICE YOU
0.22%:  I'M SORRY BUT THAT JOKE NO
5.46%:  I'M SORRY BUT THAT JOKE NO LONGER CO
0.92%:  I'M SORRY BUT THAT JOKE NO LONGER W
0.61%:  I'M SORRY BUT THAT JOKE NO LONGER IS
0.50%:  I'M SORRY BUT THAT JOKE NO LONGER C
0.48%:  I'M SORRY BUT THAT JOKE NO LONGER SU
0.43%:  I'M SORRY BUT THAT JOKE NO LONGER B
0.42%:  I'M SORRY BUT THAT JOKE NO LONGER S
0.25%:  I'M SORRY BUT THAT JOKE NO LONGER DO
0.24%:  I'M SORRY BUT THAT JOKE NO LONGER IMP
0.22%:  I'M SORRY BUT THIS IS NOT A GOOD JOKE NOR W
0.22%:  YOU C
0.22%:  I'M SORRY BUT YOU NEED TO GO BACK IN STOR
0.22%:  I'M SORRY BUT YOU ARE BLOCKING THE W
0.22%:  I'M SORRY BUT I AM REDUCING YOU TO JEL
0.22%:  YOU MUST GO BACK TO YOUR N
0.22%:  NOT ONLY WAS YOUR JOKE T
0.22%:  I'M SORRY BUT YOU CAN E
0.43%:  I'M SORRY BUT YOU CAN EITHER GO
0.37%:  I'M SORRY BUT YOU CAN EITHER ST
0.29%:  I'M SORRY BUT YOU CAN EITHER STOP
0.22%:  I'M SORRY BUT YOU JUST EN
0.22%:  I'M SORRY BUT THE ONLY J
0.27%:  I'M SORRY BUT THE ONLY JOKES I CAN
0.22%:  I'M SORRY BUT YOUR JOKE SHOULD NOT BE AT
0.22%:  I'M SORRY BUT I AM NOT ONE
0.22%:  I'M SORRY BUT YOU SHOULD GO BACK NO
0.22%:  I'M SORRY BUT THIS ONLY GOES UP
0.22%:  I'M SENDING YOU TO JOKES HOSPITAL YOU
0.22%:  I'M SO SORRY BUT YOU ARE NOT IN THE CL
0.22%:  I'M SORRY BUT HOW ARE YOU NOT JOKING S
0.22%:  I'M SORRY BUT THIS IS NOT A GOOD JOKE L
0.22%:  I'M SORRY BUT YOUR JOKE IS NOT ON T
0.22%:  I'M SORRY BUT IN JOKE SCHOOL YOU ARE SO
0.22%:  I'M SORRY BUT YOUR HOUSE IS NOT
0.22%:  I AM SORRY BUT I SUSPECT YOUR J
0.22%:  I'M SORRY BUT YOU ARE DES
0.22%:  I'M SORRY BUT I NEED TO GO BACK TO MY PRI
0.22%:  I'M SORRY BUT YOU ARE SENDING TWO
0.22%:  I'M NOT TEACHING YOU YOU
0.22%:  I'M SORRY BUT YOU ARE NOT IN JOKES COL
0.22%:  I'M SORRY BUT I ASKED YOU NOT TO BRING E
0.22%:  I AM SO PROUD TO BE
0.22%:  I'M SORRY BUT IN JOKE SCHOOL YOUR D
0.22%:  THAT DOES NOT WORK IN
0.22%:  I'M SORRY BUT YOU NEED TO KNOW THIS IS P
0.22%:  YOU ARE SO PRO
0.22%:  I'M SORRY I SEND YOU TO JOKE SCHOOL BUT I AM NOW U
0.22%:  YOUR JOKE IS NOT A GO
0.71%:  YOUR JOKE IS NOT A GOOD ONE
0.22%:  I'M SORRY BUT YOU SCREWED THAT UP SO M
0.22%:  I'M SORRY BUT I THINK YOU COULD B
0.22%:  I'M SENDING YOU BACK TO JURY ROOM S
0.22%:  I'M SORRY BUT YOUR PUN IS MO
0.22%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOT MA
0.22%:  I'M SORRY BUT I AM SENDING YOU TO JUST WR
0.22%:  I'M SORRY BUT I THINK YOU ARE G
0.22%:  YOU'RE NOT GOOD AT JOKE SCHOOLS
0.22%:  YOUR JOKE IS SO BAD YOU'RE NOT GO
0.22%:  I AM SORRY BUT YOU'RE BEING DIS
0.22%:  YOU'RE NOT AT JOKES SCHOOL YOU DUM
0.22%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL ON PRA
0.22%:  I'M SORRY BUT YOU CAN GO HOME INST
0.22%:  I'M SORRY BUT I AM SENDING YOU TWO JOKE SCHOOL BO
0.22%:  I'M SENDING YOU BACK TO BOOT S
0.22%:  I'M SORRY BUT I WAS NOT TOLD YOU CO
0.22%:  I AM SORRY BUT I SUSPECT YOU WON'T BE GO
0.22%:  YOU COULD NOT BE WRONG MORE TH
0.22%:  I'M SORRY BUT NOW YOU NEED TO GO TO A
0.22%:  I'M SORRY BUT I AM HONESTLY NOT E
0.22%:  I'M SORRY BUT THIS JOKE WAS OB
0.22%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOT IN A
0.22%:  I'M SORRY BUT I ASKED YOU NOT TO USE PH
0.22%:  I AM SORRY BUT I DO NOT THINK YOU WERE C
0.22%:  I'M SORRY BUT YOUR JOKE SCHOOL DATE IS O
0.22%:  HOW CAN YOU POSSIBLY BE ME
0.22%:  YOUR JOKE IS H
0.22%:  I'M SORRY BUT THIS JOKE IS TOO L
0.42%:  I'M SORRY BUT THIS JOKE IS TOO LONG
1.32%:  I'M SORRY BUT THIS JOKE IS TOO LONG AND COMP
0.56%:  I'M SORRY BUT THIS JOKE IS TOO LONG AND YOU
0.22%:  I'M SORRY BUT THAT JOKE IS ONLY P
0.22%:  YOUR JOKE SCHOOL GRADE IS PRO
0.22%:  I'M SENDING YOU BACK TO HOME BUT
0.30%:  I'M SENDING YOU BACK TO HOME BUT YOU
0.22%:  I'M SORRY BUT I DO NOT SPEAK ENGLISH BUT YOUR
0.22%:  I'M SORRY BUT JOKE SCHOOL DOES NOT PR
0.22%:  I'M SORRY BUT THAT JOKE IS SO DUMB YOU CO
0.22%:  I AM SORRY BUT YOU DON'T GO TO SCHOOL UN
0.22%:  I'M SORRY BUT YOU WENT TO SCHOOL SO M
0.22%:  I AM SORRY BUT YOU NEED TO WORK ON IMP
0.22%:  I'M SORRY BUT THERE IS NO WAY I COULDN
0.22%:  I'M SORRY BUT I NEED YOU TO GO W
0.36%:  I'M SORRY BUT I NEED YOU TO GO WATCH
0.30%:  I'M SORRY BUT I NEED YOU TO GO WORK ON THIS
0.22%:  I'M SORRY BUT YOUR PUN IS AL
0.22%:  I'M SORRY BUT SOMEDAY
0.22%:  YOU ARE CONST
0.22%:  I'M SORRY BUT THE JOKE IS WR
1.82%:  I'M SORRY BUT THE JOKE IS WRONG AND
0.79%:  I'M SORRY BUT THE JOKE IS WRONG AND YOU S
0.45%:  I'M SORRY BUT THE JOKE IS WRONG AND YOU M
0.23%:  I'M SORRY BUT THE JOKE IS WRONG AND I
0.22%:  I'M SORRY BUT I ASKED YOU TO BRING SOME HO
0.22%:  I'M SORRY BUT IN JOKE SCHOOL WE STOP AT
0.22%:  I'M SORRY BUT YOU DO NOT GET A COOL
0.22%:  I'M SORRY I SENT YOU TO SCHOOL BUT NOW I ADM
0.22%:  I'M SORRY BUT YOUR JOKE HAS DEST
0.22%:  I'M SORRY BUT IN JOKE SCHOOL YOU ARE NOW GO
0.22%:  I'M SENDING YOU BACK HOME TO YOUR POT
0.22%:  I'M SORRY BUT YOUR JOKE IS NOTHING BUT A PO
0.22%:  YOU'RE A GENIUS YOU
0.22%:  I'M SORRY BUT NOW YOU MUST S
0.22%:  I'M SORRY BUT YOUR JOKE IS ABOUT PEN
0.22%:  I'M SORRY BUT I DO NOT THINK YOU RECE
0.22%:  I'M SORRY BUT YOUR JOKE WAS TOO GOOD IN
0.22%:  I'M SORRY BUT I TOLD YOU THIS JOKE BE
0.22%:  I'M SORRY BUT SENDING YOU HOME AT
0.22%:  I'M SO SORRY BUT I SENT YOU BACK TO D
0.22%:  YOU COULD NOT BE MORE WRONG ABOUT THIS I'M S
0.22%:  I'M SORRY BUT YOUR JOKE CONTAINS SE
0.22%:  I AM SORRY BUT YOU MISSED OUT ON BE
0.22%:  I'M SORRY BUT YOU ATE THE
0.22%:  GO TO
0.56%:  GO TO YOUR
1.62%:  GO TO YOUR ROOM AND LE
1.51%:  GO TO YOUR ROOM AND ST
1.11%:  GO TO YOUR ROOM AND S
0.88%:  GO TO YOUR ROOM AND WR
2.13%:  GO TO YOUR ROOM AND WRITE OUT
1.09%:  GO TO YOUR ROOM AND WRITE THIS
0.81%:  GO TO YOUR ROOM AND SLE
2.80%:  GO TO YOUR ROOM AND SLEEP ON YOUR
1.76%:  GO TO YOUR ROOM AND SLEEP WITH
4.46%:  GO TO YOUR ROOM AND SLEEP WITH YOUR
1.14%:  GO TO YOUR ROOM AND SLEEP ON THIS
0.92%:  GO TO YOUR ROOM AND SLEEP ON YOUR M
0.94%:  GO TO YOUR ROOM AND SLEEP ON YOUR MIST
0.75%:  GO TO YOUR ROOM AND THINK YOUR
0.71%:  GO TO YOUR ROOM AND WRITE THE
0.69%:  GO TO YOUR ROOM AND SIT
1.12%:  GO TO YOUR ROOM AND SIT ON THE
0.82%:  GO TO YOUR ROOM AND SIT ON YOUR B
0.73%:  GO TO YOUR ROOM AND SIT TH
0.72%:  GO TO YOUR ROOM AND SIT ON YOUR TH
1.85%:  GO TO YOUR ROOM AND SIT ON YOUR THUMBS
0.68%:  GO TO YOUR ROOM AND SLEEP WITH YOUR M
0.67%:  GO TO YOUR ROOM AND WRITE 
0.67%:  GO TO YOUR ROOM AND SLEEP WITHOUT
1.55%:  GO TO YOUR ROOM AND SLEEP WITHOUT YOUR
0.62%:  GO TO YOUR ROOM AND SLEEP ON YOUR B
0.61%:  GO TO YOUR ROOM AND SLEEP IT
0.52%:  GO TO YOUR ROOM AND NOT
0.48%:  GO TO YOUR ROOM AND RE
0.42%:  GO TO YOUR ROOM AND SLEEP WITH YOUR MOT
0.42%:  GO TO YOUR ROOM AND SLEEP WITHOUT YOUR S
0.40%:  GO TO YOUR ROOM AND WRITE ON
0.39%:  GO TO YOUR ROOM AND YOU
0.39%:  GO TO YOUR ROOM WITHOUT
1.27%:  GO TO YOUR ROOM WITHOUT YOUR
0.39%:  GO TO YOUR ROOM WITHOUT YOUR D
0.39%:  GO TO YOUR ROOM AND SLEEP ON IT T
0.37%:  GO TO YOUR ROOM AND SIT ON YOUR HE
0.37%:  GO TO YOUR ROOM AND SLEEP WITH IT
0.37%:  GO TO YOUR ROOM AND SLEEP IN
0.91%:  GO TO YOUR ROOM AND SLEEP IN YOUR
0.35%:  GO TO YOUR ROOM AND SLEEP WITH YOUR T
0.34%:  GO TO YOUR ROOM WITHOUT ANY
0.33%:  GO TO YOUR ROOM AND WRITE ONE
0.33%:  GO TO YOUR ROOM AND THINK RE
0.32%:  GO TO YOUR ROOM AND SLEEP WITHOUT YOUR C
0.31%:  GO TO YOUR ROOM AND SLEEP WITH YOUR BO
0.31%:  GO TO YOUR ROOM AND SLEEP ON THIS JO
0.29%:  GO TO YOUR ROOM AND THROW
0.28%:  GO TO YOUR ROOM AND WRITE THIS ON
0.28%:  GO TO YOUR ROOM AND WRITE THIS ONE
0.27%:  GO TO YOUR ROOM AND CON
0.25%:  GO TO YOUR ROOM AND SLEEP ON YOUR S
0.25%:  GO TO YOUR ROOM AND SLEEP WITH YOUR B
0.25%:  GO TO YOUR ROOM AND WRITE THIS 
0.24%:  GO TO YOUR ROOM AND SIT THERE IN
0.24%:  GO TO YOUR ROOM AND SIT ON YOUR CH
0.24%:  GO TO YOUR ROOM AND WRITE ME
0.24%:  GO TO YOUR ROOM AND THINK YOURSEL
0.22%:  I'M SORRY BUT YOU MISSED IT A
0.22%:  I'M SORRY BUT YOUR JOKE IS SO COM
0.22%:  ARE YOU SERIOUS YOU J
0.22%:  YOU COULD NOT BE MORE WRONG ABOUT THIS POR
0.22%:  I'M SORRY BUT I AM SENDING YOU TO CLOSE PRO
0.22%:  YOU ARE THE MOST PROB
0.22%:  I'M SORRY BUT THAT JOKE IS SO BR
0.22%:  YOU ARE IN JOKE SCHOOL YOUR PUN W
0.22%:  YOU'RE PASSING YOUR TEST
0.22%:  I'M SORRY BUT I AM SENDING YOU TO THE COOL JOB S
0.22%:  I'M SENDING YOU BACK TO HOUSE M
0.22%:  YOUR JOKE IS PRETTY GOOD BUT ALSO INS
0.22%:  I'M SO SORRY BUT YOU ARE ON THE
0.22%:  I'M SORRY BUT I MUST SEND YOU TO JOKE CO
0.22%:  I'M SORRY BUT I ASKED YOU TO BE GO
0.22%:  I'M SORRY BUT STAY
0.22%:  I'M SORRY BUT YOU MISSED OUT ON REAL J
0.22%:  YOU BROUGHT YOUR OWN JOKE TO CLASS OR
0.22%:  DON'T YOU SEE THAT YOUR
0.22%:  I'M SORRY BUT I GUESS THAT COULDN
0.22%:  I'M SORRY BUT THIS JOKE WAS MORE LI
0.22%:  I'M SO SORRY BUT I WANTED YOU TO LE
0.22%:  I'M SORRY BUT I AM SENDING YOU TO JOKES U L
0.22%:  I'M SORRY BUT YOU SHOULD BE WORKING ON STOP
0.22%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I OUG
0.22%:  I'M SORRY BUT NOW YOU GET TO DIE IN
0.22%:  HOW COULD YOU NOT SEE YOUR
0.22%:  I'M SORRY BUT YOU ARE SL
0.22%:  I'M SORRY BUT GOOD JOKE SCHOOLS ARE IN
0.22%:  GOOD JOB BUT THAT
0.22%:  I'M SORRY BUT YOU ARE DOWN ONE S
0.22%:  I'M SORRY BUT JUST LOOK AT YOUR G
0.22%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL ON A RID
0.22%:  I AM SORRY BUT I'M SENDING YOU TO SCHOOL BUT
0.22%:  I'M SORRY BUT JOKES ABOUT PENIS W
0.22%:  I'M SORRY BUT YOUR PUN WAS ST
0.22%:  I SEND YOU TO JOKE SCHOOL IN SORROW BUT I'
0.22%:  I'M SORRY BUT THIS ONE GOES B
1.69%:  I'M SORRY BUT THIS ONE GOES BACK TO JO
1.47%:  I'M SORRY BUT THIS ONE GOES BACK TO YOUR
0.55%:  I'M SORRY BUT THIS ONE GOES BACK TO YOU
0.48%:  I'M SORRY BUT THIS ONE GOES BACK TO YOUR M
0.45%:  I'M SORRY BUT THIS ONE GOES BACK TO J
0.41%:  I'M SORRY BUT THIS ONE GOES BACK TO YOUR P
0.22%:  I SEND YOU TO JOKES SCHOOL BUT NOW I
0.22%:  I'M SORRY BUT I MUST SEND YOU TO NER
0.22%:  YOU ARE MY STUDENTS B
0.22%:  I'M SO SORRY BUT YOU ARE BEING PUT IN
0.22%:  YOU COULDN'T PO
0.22%:  I'M SORRY BUT I JUST DO NOT W
0.22%:  I'M SORRY BUT YOU ARE SO TOT
0.22%:  I'M SENDING YOUR BUTT BACK TO RE
0.22%:  I'M SENDING YOUR MOTHER BACK TO PO
0.22%:  YOU ARE CUTTING YOUR OWN LE
0.22%:  I'M SORRY BUT YOU AND THIS CL
0.22%:  I'M SORRY BUT THIS IS PO
0.24%:  I'M SORRY BUT THIS IS POORLY CON
0.22%:  HOW COME YOU'RE NOT ON
0.22%:  THAT'S NO JOKE YOU
0.22%:  I'M SORRY I SEND YOU TO JOKE SCHOOL BUT IN OR
0.22%:  I'M SORRY BUT YOU ARE NOT JUST DONE
0.22%:  I'M SORRY BUT I AM SENDING YOU TO WORK JOB SCHOO
0.22%:  HOW CAN YOU POSSIBLY D
0.22%:  YOUR JOKE IS NOT AP
0.22%:  I'M SO SORRY BUT I NEED TO B
0.22%:  YOU SENT ME TO SCHOOL AND I'
0.22%:  I'M SORRY BUT THIS PUN DO
0.69%:  I'M SORRY BUT THIS PUN DOES NOT CO
0.55%:  I'M SORRY BUT THIS PUN DOES NOT MA
0.61%:  I'M SORRY BUT THIS PUN DOES NOT MAKE YOU
0.42%:  I'M SORRY BUT THIS PUN DOES NOT B
0.49%:  I'M SORRY BUT THIS PUN DOES NOT BRE
0.40%:  I'M SORRY BUT THIS PUN DOES NOT W
0.38%:  I'M SORRY BUT THIS PUN DOES NOT ME
0.38%:  I'M SORRY BUT THIS PUN DOESN
0.32%:  I'M SORRY BUT THIS PUN DOES NOT BREAK MY
0.30%:  I'M SORRY BUT THIS PUN DOES NOT RE
0.22%:  I'M SORRY I SEND YOU TO JOKE SCHOOL BUT IN TR
0.22%:  I SEND YOU TO JOKE SCHOOL BUT NOW YOU B
0.22%:  PLEASE DON'T W
0.23%:  PLEASE DON'T WORRY I
0.22%:  I'M SORRY BUT I ASKED YOU TO SCHOOL IN
0.22%:  I'M SORRY BUT I AM SENDING YOU TRO
0.22%:  I'M SORRY BUT I AM HEREBY G
0.22%:  I'M SORRY I SENT YOU TO JOKE SCHOOL BUT MAN PRO
0.22%:  YOU CAN GO HOME NOW I'M SURE YOU D
0.22%:  I'M SORRY BUT YOU WERE JUST TOO H
0.22%:  I'M SORRY BUT I ASKED YOU TO GO TO SCHOOL RE
0.22%:  I'M SORRY BUT I AM SENDING YOU TO BOOK HO
0.38%:  I'M SORRY BUT I AM SENDING YOU TO BOOK HOUSE
0.22%:  I'M SORRY BUT DO YOU NOT RE
0.30%:  I'M SORRY BUT DO YOU NOT REME
0.22%:  I'M SORRY BUT I WENT TO JOKE SCHOOL MA
0.22%:  I'M SO SORRY BUT YOUR JOKE IS W
0.22%:  YOU WENT TO JOKE SCHOOL DURING BUS
0.22%:  I'M SORRY BUT YOU ARE NOT USING THE C
0.22%:  YOU NEED TO GO BACK TO YOUR OWN ST
0.22%:  I'M SORRY BUT IN JOKE SCHOOL NOBODY IS E
0.22%:  I'M SORRY BUT SENDING YOU TO THE S
0.22%:  I'M SORRY BUT THIS WORKS ONLY ON PIG
0.22%:  I SEND YOU TO JOKE SCHOOL BUT YOU BRING IT R
0.22%:  I'M SORRY BUT I SUSPECT YOU ARE LI
0.22%:  I'M SORRY BUT I GUESS YOU DROP
0.22%:  I'M SORRY BUT THIS JOKE GOES TOO
0.22%:  I'M SORRY BUT I AM SENDING YOUR HOLE
0.22%:  I'M SORRY BUT JOKES ARE NOT T
0.22%:  I'M SORRY BUT I WAS SENDING YOU TO JOKER COL
0.22%:  I'M SORRY BUT THAT COMES DO
0.22%:  I'M SENDING YOUR MOTHER BACK TO BUS
0.22%:  I'M SORRY BUT YOU DO NOT GET A H
0.22%:  I'M SORRY BUT THIS IS NOT A GOOD JOKE NO MO
0.29%:  I'M SORRY BUT THIS IS NOT A GOOD JOKE NO MORE CL
0.22%:  I'M SORRY BUT SENDING YOU SO
0.22%:  I'M SORRY BUT IM SENDING YOU BACK TO JEW
0.22%:  I'M NOT SURE THAT ONE
0.22%:  I'M SORRY BUT YOU SEND ME BACK TO TH
0.22%:  I'M SO SORRY BUT YOU NEED TO GO BACK INTO SP
0.22%:  I'M SORRY BUT YOU GOT B
0.37%:  I'M SORRY BUT YOU GOT BACK TO J
0.24%:  I'M SORRY BUT YOU GOT BACK IN
0.22%:  DON'T WORRY ABOUT YOUR JOKE SCHOOL S
0.22%:  I'M SORRY BUT YOU ARE TOO DUMB TO GO ON IN
0.22%:  I'M SORRY BUT YOUR JOKE IS AT THE
0.22%:  I AM SORRY BUT YOU'RE IN
0.22%:  I'M SENDING YOU TO JOKE SCHOOL BUT I AM SORRY BUT
0.22%:  I'M SORRY BUT YOUR JOKE IS TOO M
0.22%:  ARE YOU SURE YOU DON'T WORK IN THIS
0.22%:  I AM SORRY BUT I'M SENDING YOU TO CHE
0.22%:  I'M SORRY BUT I NEED YOU TO BACK THIS
0.22%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL ON A DUM
0.22%:  I'M SORRY BUT I AM ENDING YOUR JOKE SCHOOLS
0.22%:  I'M SO SORRY BUT THAT JOKE IS P
0.22%:  YOUR JOKE SCHOOL STORY IS NOT TRUE AND
0.22%:  I'M SORRY BUT YOUR JOKE SCHOOL BUTT
0.22%:  I'M SORRY BUT YOU CANNOT RES
0.22%:  I'M SORRY BUT I DO NOT SEE HOW YOU CAN STOP
0.22%:  I'M SORRY BUT YOU ARE THE POST
0.22%:  I'M SORRY BUT THE COURSE IS NOT GO
0.22%:  I'M SORRY BUT YOU NEED TO SIT IN C
0.22%:  I'M SORRY BUT I AM SENDING YOU TO JERK BO
0.22%:  I'M SORRY BUT YOU ARE NOT N
0.22%:  I'M SORRY BUT YOU GO BACK TO THE JO
0.22%:  I'M SORRY BUT SEND YOUR
0.22%:  I'M SORRY BUT JUST KNOWING YOU ME
0.22%:  I'M SORRY BUT I SEND YOU BACK TO HOOT
0.22%:  YOU WENT TO JEST SCHOOL AND YOU SU
0.22%:  YOU BROUGHT YOUR OWN JOKES TO CLASS NOT
0.22%:  I'M SORRY BUT YOU JUST BROKE THE W
0.22%:  ARE YOU SURE YOU DO
0.40%:  ARE YOU SURE YOU DO NOT WISH
0.78%:  ARE YOU SURE YOU DO NOT WISH TO GO
0.39%:  ARE YOU SURE YOU DO NOT WISH TO GO TO
0.35%:  ARE YOU SURE YOU DO NOT B
0.22%:  I'M SORRY BUT I CAN ONLY SEE THIS
0.22%:  I'M SENDING YOU TO JOKE SCHOOL TO STAY
0.22%:  I SENT YOU TO THIS
0.22%:  I'M SENDING YOU TO JOKE SCHOOL MOT
0.22%:  I'M SORRY BUT I DO NOT WANT YOUR JOKE SCHOOL BE
0.22%:  I'M SORRY BUT I MUST ASK YOU TO BE RE
0.22%:  YOU MUST GO BACK TO YOUR OLD JOBS
0.22%:  YOUR JOKE WAS BET
0.22%:  YOU ARE IN JOKE SCHOOL BUT NOW I
0.22%:  I'M SORRY BUT JOKE SCHOOL IS A ME
0.22%:  I'M SENDING YOU BACK TO HOUSE PUB
0.22%:  I'M SENDING YOU TO JOKE SCHOOL BUT I B
0.22%:  YOUR JOKE WAS NOT GOOD BUT I
0.22%:  I'M SORRY BUT YOU GOOD JOKES NE
0.22%:  I'M SORRY BUT I HAD TO STOP YOUR CL
0.22%:  I'M SORRY BUT YOU ARE SUBJECT TO D
0.22%:  I'M SORRY BUT JUST LOOK AT YOUR D
0.22%:  ARE YOU SURE YOU WO
0.22%:  I'M SORRY BUT I AM SENDING YOU TO JOB SCHOOL OUR
0.22%:  I AM SORRY BUT YOU SENT ME TO JO
0.22%:  I'M SORRY BUT YOU ARE TOO GOOD TO S
0.22%:  I'M SORRY BUT IM SENDING YOU BACK TO SPER
0.22%:  I'M SORRY BUT YOU SENT ME BACK TO GO
0.22%:  I'M SORRY BUT YOU ARE THE MOST DU
0.22%:  I'M SORRY BUT YOUR JOKE WAS NO GO
0.22%:  I'M SORRY BUT I PUT YOU IN JOKES SCHOOL TO BE AN
0.22%:  I'M SORRY BUT YOUR JOKE IS SOMEHOW NOT GO
0.22%:  I AM NOT S
0.41%:  I AM NOT SURE
0.66%:  I AM NOT SURE YOU
0.22%:  I'M SORRY BUT YOUR JOKE IS TE
0.22%:  I'M SORRY BUT I AM SENDING YOU TO POSTER CH
0.22%:  I'M SORRY BUT YOU ARE NOTHING BUT DEL
0.22%:  I'M SORRY BUT YOUR LA
0.54%:  I'M SORRY BUT YOUR LAUGH IS
0.49%:  I'M SORRY BUT YOUR LAUGH IS NOT
0.38%:  I'M SORRY BUT YOUR LAUGHT
0.22%:  I AM SENDING YOU TO JEST SCHOOL R
0.22%:  I'M SORRY BUT YOU ARE NOT IN CH
0.22%:  YOU NEED TO LOOK AT YOUR W
0.22%:  THAT'S TERRIBLE YOUR P
0.22%:  I'M SO SORRY BUT I NEED YOU TO GO BACK THIS
0.22%:  I'M SORRY BUT HOW DO YOU GET AN
0.22%:  I'M SORRY BUT YOUR JOKE IS NOT GOOD NEWS
0.22%:  I'M SORRY BUT THIS JOKE COST
0.30%:  I'M SORRY BUT THIS JOKE COST YOU
0.22%:  YOU BROUGHT IN
0.46%:  YOU BROUGHT IN A JOKE YOU
0.28%:  YOU BROUGHT IN YOUR
0.39%:  YOU BROUGHT IN YOUR OWN JOKE TO
0.38%:  YOU BROUGHT IN YOUR OWN JOKE TO CL
0.60%:  YOU BROUGHT IN YOUR OWN JOKE TO CLASS T
0.22%:  I'M SORRY BUT I WAS SENDING YOU TO JOKE O
0.22%:  I'M SORRY BUT YOU ARE NOW BEING PO
0.22%:  I'M SENDING YOU TO JOKE SCHOOL AT YOUR M
0.22%:  I'M SORRY BUT I AM SENDING YOU TO THE UK
0.22%:  I SENT YOU TO JOKES SCHOOL BUT YOU BR
0.22%:  I SEND YOU TO JOKE SCHOOL BUT NOW I AM GO
0.22%:  I'M SENDING YOU TO JOKE SCHOOL BUT U
0.22%:  I'M SORRY BUT THERE IS ACT
0.22%:  I'M SORRY BUT YOU JUST GET AN IN
0.22%:  I AM SORRY BUT YOUR JOKE IS SO PO
0.22%:  I'M SORRY I SENT YOU TO SCHOOL BUT PRO
0.30%:  I'M SORRY I SENT YOU TO SCHOOL BUT PROMI
0.22%:  I'M SORRY BUT I AM THROWING YOU UP TO JO
1.00%:  I'M SORRY BUT I AM THROWING YOU UP TO JOKE COL
0.22%:  I'M SORRY BUT I AM SENDING YOU JOKE SCHOOL TUR
0.22%:  I'M SORRY BUT I DO NOT THINK YOU WERE L
0.22%:  YOU'RE NOT IN JOKER
10.33%:  YOU'RE NOT IN JOKER SCHOOL YOU
0.45%:  YOU'RE NOT IN JOKER SCHOOL BUT
0.42%:  YOU'RE NOT IN JOKER SCHOOL Y
0.41%:  YOU'RE NOT IN JOKER SCHOOL BUT YOU
0.40%:  YOU'RE NOT IN JOKER SCHOOL R
0.27%:  YOU'RE NOT IN JOKER SCHOOL YOUR
0.22%:  I'M SORRY BUT YOU ARE CUTTING S
0.22%:  I'M SORRY BUT YOU AND I BOTH KNOW I
0.22%:  I'M SORRY BUT I MUST ASK YOU TO REC
0.22%:  I'M SORRY I SENT YOU TO JOKE SCHOOL BOT
0.22%:  I'M SORRY BUT I JUST NEED YOU TO WA
0.22%:  I'M SORRY BUT I NEED TO ASK YOU TO PUSH IN
0.22%:  I'M SORRY BUT I ASKED YOU TO BRING THOSE JO
0.22%:  I'M SORRY BUT IN JOKE SCHOOL WE DO NOT SAY O
0.22%:  I'M SORRY BUT IN JOKE SCHOOL WE DO NOT SAY OUR
0.22%:  I'M SORRY BUT I SEND YOU BACK TO PHON
0.22%:  I'M SORRY BUT YOU JUST TOLD ME
0.22%:  I AM SORRY BUT YOUR JOKE IS NOT ON THE C
0.22%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL IN A RO
0.22%:  I'M SORRY BUT YOU BELONG AT HOME IN
0.22%:  I'M SORRY BUT THIS COULD NOT BE MORE ON
0.22%:  I'M SENDING YOU BACK TO PROBLEMS WITH YOUR U
0.22%:  I'M SORRY BUT IM SENDING YOU BACK TO WHO
0.22%:  I'M SORRY BUT YOU NEED TO GO BACK TO PU
0.22%:  I'M SORRY BUT I MUST SEND YOU TO KNO
0.22%:  I AM SORRY BUT YOU WENT TO JOKE SCHOOL SIN
0.22%:  NO YOU ARE NOT GOOD
0.22%:  I'M SORRY BUT I SEND YOU HOME NO
