the best part is: that's what I was ALREADY planning to do anyway!
100.00%: 
53.36%:  that
0.01%:  that the body passes
0.01%:  that's what I D
0.01%:  that's what birds
0.01%:  the dentist says that's a
0.01%:  that what I say doesn
0.01%:  that I do that at LE
0.01%:  that it doesn't ERA
0.01%:  that I started the
0.01%:  that's the best this
0.01%:  don't I
0.01%:  that's when I started this
0.01%:  that it's not spread by sweat
0.01%:  pray that it does what
0.01%:  I do that at LE
0.01%:  that's what the bad
0.01%:  that I stand with
0.01%:  that what I want to be
0.01%:  that's why I went with
0.01%:  that was what the
0.01%:  that was what the dent
0.03%:  that was what the dentist was planning
0.02%:  that was what the dentist was planning to
0.01%:  that's why a
0.01%:  then I was
0.01%:  best
0.01%:  that there's a two
0.01%:  that's not where I stop
0.01%:  that's not a yes
0.01%:  that I won't spread
0.02%:  that I won't spread this
0.01%:  that I ALREADY possess
0.01%:  that I pass it
0.01%:  what are
0.01%:  then I wash the
0.01%:  that I started at the
0.01%:  that it stays there so that
0.01%:  that's way better than what I was planning to do 
0.01%:  that's not what disease
0.01%:  that another
0.01%:  that this doesn't stay
0.01%:  that it stays a
0.01%:  that that's not weird to
0.01%:  that that's not weird to say
0.01%:  that spit doesn't wash away at
0.01%:  that doesn't sap
0.01%:  that's what the dentist sw
0.01%:  that they don't eat
0.01%:  that's it! I stand
0.01%:  teeth ARE poison
0.01%:  that dentist who says
0.01%:  that there's now
0.01%:  that stars
0.01%:  that I don't stay that
0.01%:  that dentist says
0.01%:  that's pretty based
0.07%:  that's pretty based on what
0.01%:  that it's not tast
0.01%:  that it's that brand
0.01%:  that's what teeth ARE:
0.02%:  that's what teeth ARE: poison
0.01%:  that the rab
0.01%:  that those two are
0.01%:  that it's as potent as a
0.01%:  that the sw
0.01%:  hope that that's a
0.01%:  that it doesn't stop what
0.01%:  that the body ass
0.01%:  that I don't say phrases
0.01%:  then I start a
0.01%:  what's to say that the person
0.01%:  that it passes that
0.01%:  that's what body
0.01%:  that that's why it doesn
0.01%:  that doesn't waste that
0.01%:  that that's how it started
0.01%:  that is what the
0.01%:  that's how that went today
0.01%:  they don't resist
0.01%:  that's it! I need
0.02%:  that's it! I need to start
0.01%:  that I say that phrase
0.01%:  that's what parents do to
0.01%:  that hand
0.01%:  pray that the dentist'
0.01%:  that that's not where I
0.01%:  that it's as potent as I
0.01%:  that's not the worst side
0.01%:  that when those
0.01%:  that's why there was
0.01%:  that that's not so weird that I
0.01%:  that's its
0.01%:  so that's how I spent
0.01%:  to be honest with
0.01%:  that they're so
0.01%:  it tastes so
0.01%:  that's the worst way to spend
0.01%:  that it has stayed
0.01%:  that it's not pat
0.01%:  they don't throw
0.01%:  that I don't start ha
0.01%:  I don't breathe that
0.01%:  it's not that bad!
0.01%:  that's not a body
0.18%:  that's not a body part that
0.03%:  that's not a body part that I
0.03%:  that's not a body part that has
0.01%:  that's not a body part with
0.01%:  that's not a body part that is
0.01%:  to that I say: what
0.01%:  that there's ALREADY a way
0.01%:  that I do that 
0.01%:  then the worst
0.01%:  then the worst that'
0.01%:  that I try
0.01%:  that I don't stop there
0.01%:  that I do that as
0.01%:  that's what I was planning to do here
0.01%:  that besides
0.01%:  that that doesn't stop the
0.01%:  that it's a short
0.01%:  that they're as
0.01%:  that's why I need to start sp
0.01%:  that I was born to
0.01%:  that it's not a hard
0.01%:  that that's what poetry is!
0.01%:  it hasn
0.01%:  that's how I wasted the
0.01%:  that shit
0.01%:  that the spit I
0.01%:  that that doesn't pose a
0.01%:  that breasts
0.01%:  that's why what
0.01%:  that the way the poison
0.01%:  that's what the news today
0.01%:  that's not what they said to
0.01%:  that I don't eat other
0.01%:  that I don't wash that away!
0.01%:  that's why the D
0.01%:  that I don't trash
0.01%:  it's not that I was
0.05%:  it's not that I was planning
0.01%:  that the poison I'd be
0.01%:  that it spreads the way that
0.01%:  yes that's the
0.01%:  that's how I won the day
0.01%:  that they don't waste
0.01%:  that when I stab
0.01%:  that show
0.23%:  that showers don't wash
0.13%:  that showers don't wash it away
0.10%:  that showers don't wash away
0.09%:  that showers don't wash it away!
0.01%:  that showers and
0.01%:  that showers and bath
0.01%:  that doesn't waste what
0.01%:  that there's what
0.01%:  then at
0.01%:  that's how I was planning to start
0.01%:  that that's how I was
0.02%:  that that's how I was planning
0.10%:  that that's how I was planning to spend
0.01%:  that's what the news says
0.01%:  that's how they do
0.01%:  I'd be
0.02%:  I'd be pretty
0.01%:  it's AL
0.01%:  that's how I was planning to spend the start
0.01%:  that doesn't spare
0.01%:  that there's ALREADY a tiny
0.01%:  that when they start
0.01%:  that isn't how the
0.01%:  that isn't how the body
0.01%:  that sort
0.01%:  that spit doesn't wash those
0.01%:  that it's spread by a
0.01%:  that's another way that D
0.01%:  that's D
0.01%:  that water doesn't wash away to
0.01%:  that's the basis on
0.01%:  that it doesn't taste how
0.01%:  that I don't swear
0.01%:  that's what I say to the dentist:
0.01%:  that doesn't stab
0.01%:  that I was planning on this
0.01%:  don't throw away the sp
0.04%:  don't throw away the spit that
0.01%:  that I don't betray
0.01%:  that doesn't trap
0.01%:  that this doesn't A
0.01%:  that the dentist was a robot
0.01%:  that I won't stab
0.01%:  I want to say that's a bad
0.01%:  that's what I was planning to try
0.01%:  that white
0.01%:  by '
0.01%:  that r
0.01%:  I do that by
0.01%:  that today is the
0.01%:  it doesn't sp
0.01%:  that it stays there! D
0.01%:  there's two
0.01%:  that's now the best part
0.01%:  that I don't pass away with
0.01%:  that the body has no
0.01%:  that's not where that
0.01%:  that's what we want!
0.01%:  that's what I went
0.01%:  that's what I went with
0.02%:  that's what I went with today
0.01%:  that nobody's sp
0.01%:  that's what I was planning to do in a
0.01%:  what's to say the dentist was
0.01%:  that it was worth
0.01%:  that's what the pretty
0.01%:  that it's a top
0.01%:  that is why I don
0.01%:  that I don't strip the
0.01%:  I want to stress that it's the
0.01%:  that's the way to start
0.01%:  that it doesn't shr
0.01%:  that has been today's trip
0.01%:  that that's the basis on
0.01%:  that's the part I was planning to
0.01%:  that it's not the type
0.01%:  that I wash that down
0.01%:  I want to say that that was
0.01%:  that it has no ad
0.01%:  what with the
0.01%:  that is how I spend
0.01%:  what's to say that these two
0.01%:  that's the side
0.01%:  that the dentist shops
0.01%:  that there's no sw
0.01%:  what's that noise
0.01%:  that we don't stop
0.01%:  then do that two
0.01%:  that that has an
0.01%:  don't r
0.01%:  that when this story
0.01%:  that I don't wash away the parts
0.01%:  they don't start with the
0.01%:  that's the worst way to be
0.01%:  that this doesn't war
0.01%:  that's a story that I
0.01%:  then I start sp
0.01%:  that I don't r
0.01%:  it doesn't st
0.01%:  that doesn't stop what
0.01%:  that that's not what we
0.01%:  that teeth don't wash
0.01%:  I RE
0.01%:  that's what tatto
0.01%:  hope it
0.04%:  hope it doesn't wash
0.03%:  hope it stays
0.03%:  hope it stays that
0.02%:  hope it doesn't start
0.01%:  hope it doesn't wash away
0.01%:  the best part is: no
0.01%:  that's the answer to that!
0.01%:  don't eat!
0.01%:  that that's what I was born
0.01%:  hope that's the way
0.01%:  that I was planning to start
0.01%:  that's way better than what I was planning to sp
0.01%:  I'd better wash this
0.01%:  I'd better wash this tooth
0.01%:  that's how I was born
0.01%:  don't say this
0.01%:  that's the body part that I
0.01%:  that that's a better way!
0.01%:  don't wash that shit
0.01%:  that I pass on that
0.01%:  that's not what is
0.01%:  that I don't say this to
0.01%:  then I spread it to
0.01%:  that's the new
0.01%:  that's the new story
0.01%:  that's what I was planning to do R
0.01%:  that's how I beat this
0.01%:  that that's not a way to spread the
0.01%:  that's how I spend a
0.01%:  then I do that with
0.01%:  that I stay a
0.01%:  that I don't wash it away at
0.01%:  the best part is that I had to
0.01%:  that's where it
0.04%:  that's where it stops
0.02%:  that's where it stops!
0.01%:  that's where it stays:
0.01%:  that I don't wear this
0.01%:  then twist
0.01%:  this was the
0.01%:  this was the best
0.01%:  that that was how
0.01%:  then two
0.03%:  then two days
0.01%:  then two days pass
0.01%:  what's that based
0.01%:  that it's not a part
0.01%:  that there's not a 
0.01%:  that doesn't stop that
0.01%:  that it doesn't taste A
0.01%:  that I need to wash
0.01%:  it's not bad
0.01%:  that's what water tastes
0.01%:  that we don't both
0.01%:  that's not how they
0.01%:  that this one
0.01%:  that poison's taste
0.01%:  that it's not a story that
0.01%:  that it's not de
0.01%:  that that is how I
0.01%:  that has not
0.01%:  I say that'
0.01%:  that it doesn't step
0.01%:  that I ALREADY had that
0.01%:  that poison tastes the way
0.01%:  then that's why I was
0.01%:  that's why I do this!
0.01%:  that's the way that dent
0.01%:  I'd better not stop
0.01%:  that the dentist show
0.01%:  that that's not so bad either
0.01%:  that's how I passed this
0.01%:  that's what I was planning to do then
0.01%:  what's to say that teeth
0.01%:  that doesn't LEAD to a
0.01%:  the ins
0.01%:  that doesn't pass it
0.01%:  what's to say that we
0.01%:  that it's the brand
0.01%:  that's how that story
0.01%:  that's how I was planning to start the
0.01%:  what's to stop the
0.01%:  that doesn't taste so
0.01%:  that's what the posters said
0.01%:  that it's not passed to
0.01%:  that's why I need to start bath
0.01%:  that it's REAL
0.01%:  that's what the stories say!
0.01%:  yeah that's a
0.01%:  that it stays there to
0.01%:  yeah that's not what
0.01%:  yeah that's the
0.01%:  that I don't spit or
0.01%:  that I don't spit or wash
0.01%:  that's what teeth do:
0.01%:  that the DE
0.01%:  what's with those dent
0.01%:  star
0.01%:  that I had an
0.01%:  that's what a dentist says!
0.01%:  that that's not a parad
0.01%:  that this was the reason
0.01%:  that I don't wipe the
0.01%:  that's not what these words
0.01%:  that's why we started
0.01%:  that's not what I was planning to start
0.01%:  that's R
0.01%:  that's not weird to say at
0.01%:  that's the way I want to start
0.01%:  what better way to do that than D
0.01%:  we both
0.01%:  that the dentist's par
0.01%:  that it's not that easy to wash
0.01%:  that so
0.01%:  that there's no way that po
0.01%:  that it's as easy to spread
0.01%:  then that's what starts
0.01%:  they don't wear
0.01%:  that's the part we don
0.01%:  that's how today was
0.02%:  that's how today was spent
0.01%:  that's where I stand this
0.01%:  now that I say that:
0.01%:  that this has a
0.01%:  that I won't trip
0.01%:  that I want to test this by
0.01%:  that doesn't hast
0.01%:  that it washes
0.01%:  that's how I want to start this
0.04%:  that's how I want to start this day
0.01%:  that's how I want to start this day:
0.01%:  that bit's not
0.01%:  that this doesn't b
0.01%:  that it's as easy as that to be
0.01%:  don't try that
0.01%:  that they won
0.04%:  that they won't start
0.01%:  that it stays there! I'd
0.01%:  that it stays on those
0.01%:  that it doesn't wash or sweat
0.01%:  that it doesn't store
0.01%:  that I don't repeat what
0.01%:  that stat
0.01%:  that when it was
0.01%:  that's what I was planning today:
0.01%:  that it's not that the
0.01%:  those are both RE
0.01%:  don't share this
0.01%:  that it's not a top
0.01%:  that it doesn't start the
0.01%:  that's why I sp
0.01%:  that's why I spit tooth
0.01%:  that's why I spit the
0.01%:  that there's any basis
0.01%:  that's what parents say
0.01%:  that there's not a bit
0.01%:  two
0.01%:  that it doesn't taste a
0.01%:  it stops
0.01%:  it stops there
0.01%:  then pray
0.04%:  then pray that
0.01%:  then pray that it
0.01%:  then pray that this
0.01%:  then pray that the
0.01%:  that's the body parts
0.01%:  that's the body parts that
0.01%:  that's what the dentist spray
0.01%:  that doesn't show the
0.01%:  that I stop at two
0.01%:  then I stab the
0.01%:  that I say that with
0.01%:  yes!
0.01%:  that I don't try to eat a
0.01%:  that I don't wear the
0.01%:  that's how it ends
0.01%:  that the body parts we
0.01%:  that's the reason to
0.01%:  that that's not a better
0.01%:  that there's poison at
0.01%:  that's what that weird taste was:
0.01%:  what's the down
0.01%:  that it doesn't wrap
0.01%:  that's not the worst way the
0.01%:  the best part is: that's not
0.01%:  the best part is now
0.01%:  the best part is now that
0.01%:  that's what western
0.01%:  don't spit at the
0.01%:  that water is not
0.01%:  that's not two
0.01%:  that's how I started a new
0.01%:  that's the REAL reason why I was
0.01%:  that I don't try to bat
0.01%:  that there's no way to diss
0.01%:  that word
0.01%:  that the bath water
0.01%:  then I die
0.01%:  that's what ends
0.01%:  that the dentist part
0.01%:  that the dentist part was
0.01%:  that's how we start today
0.01%:  that there's no bath
0.01%:  that's not to say that this was
0.01%:  that what I say in
0.01%:  that the poison was that
0.01%:  that when I spit the
0.01%:  that's the thesis
0.01%:  that's what what
0.01%:  that's why I spend a
0.01%:  that I don't pre
0.01%:  that there's not a body that
0.01%:  that's that done
0.01%:  that's that done with
0.01%:  that's what this news
0.02%:  that's what this news story
0.01%:  then I spray that
0.01%:  that's what those sp
0.01%:  that it's not two
0.01%:  that's what I do three
0.01%:  that no other side
0.01%:  that's not a habit
0.01%:  that's not how I
0.01%:  that's not how these
0.01%:  that straw
0.01%:  it's not that hard!
0.01%:  that I want that
0.01%:  that's ALREADY what I was planning to do at
0.01%:  that's a tiny
0.01%:  that it doesn't wash away post
0.01%:  that the poison has yet
0.01%:  that that'd
0.01%:  that it's not death that
0.01%:  that we don't start with the
0.01%:  it doesn't RE
0.01%:  that's way better than what I was planning to do as
0.01%:  that what's on the
0.01%:  that it passes that way!
0.01%:  that what I do is
0.01%:  that it's not body
0.01%:  that it's not body parts
0.01%:  that it's not body parts that I
0.01%:  that I don't abs
0.01%:  that poison's the best
0.01%:  that's what I spent this day
0.01%:  that's not what it was
0.01%:  that was what I was planning to do the
0.01%:  that I don't b
0.01%:  that I don't bash
0.01%:  that the best way to do
0.02%:  that the best way to do this
0.01%:  that's its own set
0.01%:  that I was planning to do that when
0.01%:  that won't be hard
0.01%:  that doesn't tear
0.01%:  that I don't stop by
0.01%:  that's what the story is
0.01%:  don't throw away the paste
0.01%:  don't pay
0.01%:  I'd better say
0.07%:  I'd better say that
0.01%:  I'd better say this
0.01%:  that they don't start a
0.01%:  that it doesn't wash away! D
0.01%:  that I don't throw that away
0.01%:  that spit doesn't waste
0.01%:  in the past
0.01%:  that I spit and
0.01%:  that's how I won this day
0.01%:  that there's a way to stand
0.01%:  that it doesn't wash away the po
0.01%:  that water doesn't stop that
0.01%:  that it doesn't ob
0.01%:  that's why these past
0.01%:  whether
0.01%:  whether that
0.01%:  whether that's a
0.01%:  that DE
0.01%:  that that's way better!
0.01%:  they don't pass
0.01%:  that bites
0.01%:  that I don't wash at
0.01%:  that sword
0.01%:  that I stay at
0.02%:  that I stay at this
0.01%:  don't waste the
0.01%:  the answer to that is: that's a
0.01%:  that soap doesn't wash away that
0.01%:  that is the power
0.01%:  that's the way it was done
0.01%:  what's the best way to wash it
0.01%:  that the poison stays as
0.01%:  that it has to pass
0.01%:  that it's not watery
0.01%:  that the st
0.01%:  this has been today
0.01%:  that's a pretty st
0.01%:  that's what the dentist was DR
0.01%:  I want this
0.01%:  that's not what I was planning either
0.01%:  that it's not spray
0.01%:  the past
0.01%:  what started
0.01%:  that it does what they
0.01%:  that it has spread to the
0.01%:  that it's not a taste
0.01%:  I don't say that with sass
0.01%:  that's way better than what I was planning to do: DE
0.01%:  that's the path to
0.01%:  that's not a weird way that
0.01%:  that the person who's stab
0.01%:  that's why I was so
0.01%:  stand
0.01%:  that poison was the
0.01%:  that I don't start we
0.01%:  that we don't say
0.01%:  that I don't taste how
0.01%:  that water doesn't wash away that bit
0.01%:  that the poison's at
0.01%:  that I was planning to stab
0.01%:  on the rest
0.01%:  yes I
0.01%:  that that's not as weird as I
0.01%:  that doesn't throw the
0.01%:  that it tastes as bad
0.01%:  that water doesn't wash this away!
0.01%:  that's the REAL reason I was
0.01%:  that water doesn't wash that way
0.01%:  that's what that taste is! I
0.01%:  that's how we start this new
0.01%:  that trees
0.01%:  it's not RE
0.01%:  that it's not top
0.01%:  that's what I was planning on today:
0.01%:  that it's the way
0.01%:  that it's the way that
0.01%:  E
0.01%:  that that is what's been
0.01%:  that the taste and
0.01%:  I don't say that to be a
0.01%:  that that's the way I want
0.01%:  that it's not a death sp
0.01%:  that birds
0.01%:  that that way I
0.01%:  that those are both
0.01%:  that it's not what they
0.01%:  that it doesn't pre
0.01%:  that's what that does
0.01%:  the best part is that a
0.01%:  I bet that's a
0.01%:  I bet that's a pretty
0.01%:  that I wash with
0.01%:  that that's not bat
0.01%:  that it's passed that way to
0.01%:  that the showers and
0.01%:  that I wait
0.01%:  that's ALREADY what I was planning on today
0.01%:  that's not a bad way to waste
0.01%:  that I don't wish to be
0.01%:  that's set
0.01%:  what's to say that we don
0.01%:  that I don't eat soap bars
0.01%:  what's to say that when I die
0.01%:  that that's E
0.01%:  that it's not a spray
0.01%:  that it's not a spray that
0.01%:  that there isn't a DE
0.01%:  that I don't waste years
0.01%:  then I stab it
0.01%:  that's why I stop
0.01%:  what's to say that a dent
0.01%:  so that's what they
0.01%:  it's not that hard to see
0.01%:  that when I say 'ass
0.01%:  that that's what I wanted
0.01%:  that's what the news story
0.02%:  that's what the news story said!
0.01%:  that's what the news story was
0.01%:  that the poison r
0.01%:  that the poison rash
0.01%:  beyond
0.01%:  that's better than say
0.01%:  then dro
0.01%:  that that's not a dirty
0.01%:  that's it! A
0.01%:  what's better than two
0.01%:  that's way better than what I was planning to do: R
0.01%:  that doesn't LEA
0.01%:  I want to say that the
0.01%:  that dentist was a
0.01%:  that this doesn't show I
0.01%:  then eat it!
0.01%:  that at any
0.01%:  that's with a pretty
0.01%:  that that's why we
0.01%:  that it's not that bad a way
0.01%:  that we don't swap
0.01%:  that I don't pass these
0.01%:  that's what these words in
0.01%:  that it's spread the way
0.01%:  that I stay the
0.01%:  that the dentist saw what I was planning
0.01%:  then I bite
0.01%:  that's how I was planning to spend this year!
0.01%:  that the answer to this d
0.01%:  that it doesn't DRY
0.01%:  that's why I wanted to start a
0.01%:  that poison beh
0.01%:  I was planning to spend
0.01%:  I was planning to spend this
0.01%:  that that was worth
0.01%:  that's it! I spend
0.01%:  that's how I spent the day planning
0.01%:  that it stays the
0.01%:  that the part that stays
0.01%:  that I don't throw away this
0.01%:  that I don't swap that with
0.01%:  that it'd be that
0.01%:  that it'd be that easy!
0.01%:  I'd better stop planning
0.01%:  that water doesn't wash what
0.01%:  that I don't start how
0.01%:  that that's not weird that
0.01%:  that it doesn't REAL
0.01%:  that that doesn't LEAD to
0.01%:  that the words '
0.01%:  that's why I had to stop
0.01%:  past
0.01%:  past the
0.01%:  the best part is that's what I do
0.01%:  that was a pretty sh
0.01%:  that there's not two ways this
0.01%:  that it stays there so I
0.04%:  that it stays there so I don't wash
0.01%:  then drop
0.01%:  the best part is: that was
0.01%:  that there's not ways
0.01%:  that's not what this was
0.01%:  that there's a way to stop a
0.01%:  that I don't throw away that
0.01%:  that I don't thereby
0.01%:  that there's a way to stop it
0.01%:  that it's not par
0.01%:  that when it's spread that
0.01%:  the best part is that I was AL
1.90%:  the best part is that I was ALREADY planning
1.53%:  the best part is that I was ALREADY planning on
0.58%:  the best part is that I was ALREADY planning to do
0.15%:  the best part is that I was ALREADY planning to wash
0.06%:  the best part is that I was ALREADY planning on was
0.05%:  the best part is that I was ALREADY planning a
0.04%:  the best part is that I was ALREADY planning today
0.04%:  the best part is that I was ALREADY planning to stay
0.03%:  the best part is that I was ALREADY planning to say
0.03%:  the best part is that I was ALREADY planning to show
0.03%:  the best part is that I was ALREADY planning today'
0.02%:  the best part is that I was ALREADY planning to wash down
0.02%:  the best part is that I was ALREADY planning on dos
0.02%:  the best part is that I was ALREADY planning on a
0.02%:  the best part is that I was ALREADY planning on that
0.02%:  the best part is that I was ALREADY planning to sh
0.02%:  the best part is that I was ALREADY planning that
0.01%:  the best part is that I was ALREADY planning to wash away
0.01%:  the best part is that I was ALREADY planning on d
0.01%:  the best part is that I was ALREADY planning on sh
0.01%:  that's what this body wants
0.01%:  that's what I was planning in
0.01%:  don't wear
0.01%:  that this doesn't REAL
0.01%:  breath!
0.01%:  I don't eat the
0.01%:  that thirty
0.01%:  that that's what we do at
0.01%:  I'd better not pass
0.01%:  then wash that away
0.01%:  that water doesn't wash it to
0.01%:  that that's the way I spent
0.01%:  that I don't start with a base
0.01%:  at that point we
0.01%:  that there isn't a 
0.01%:  I started this when
0.01%:  that's it! I need to start planning
0.01%:  that's what I was planning to do that was
0.01%:  that's what 
0.01%:  that death by poison starts at
0.01%:  that's what this poster
0.01%:  that it re
0.01%:  that I don't start wh
0.01%:  that it's not as hard
0.01%:  that's what I was planning to do! D
0.01%:  that s
0.01%:  that's where it stays and
0.01%:  that it's not worth
0.01%:  that that stops any
0.01%:  that's what that poster
0.01%:  that the swords
0.01%:  that this won't be the day I start
0.01%:  that's not the best part: I
0.01%:  that I pass that sweet
0.01%:  that's not wish
0.01%:  I hope that the
0.01%:  then DR
0.01%:  that's another bit that
0.01%:  that it's not a death ray!
0.01%:  I want to stress the
0.01%:  that's with that
0.01%:  that the dentist shop
0.01%:  that the idea
0.01%:  that it's not worse that
0.01%:  that's not parad
0.01%:  that that's a bad way
0.01%:  that then
0.01%:  that's the part I RE
0.01%:  that's not as bad as I
0.01%:  that's what I was planning to do E
0.01%:  hope that this doesn
0.01%:  hope that this doesn't start
0.01%:  don't breath that
0.01%:  they both
0.01%:  don't sweat
0.01%:  that the bit that
0.01%:  that this won't start to
0.01%:  that they don't sp
0.01%:  that it has a taste that'
0.01%:  that I store the
0.01%:  that's no bad
0.01%:  that that's not a bad start
0.01%:  that's better than was
0.01%:  that doesn't waste this
0.01%:  that that's not a step
0.01%:  that the poison sat
0.01%:  what better way to do that than DR
0.01%:  test
0.01%:  that it's passed on that
0.01%:  that there's too
0.01%:  that it doesn't DER
0.01%:  that it's a RE
0.01%:  that's done!
0.01%:  that's what the dentist was planning too
0.01%:  that's another day at
0.01%:  that by 'po
0.01%:  that spit doesn't wash away 
0.01%:  that a body part that's not
0.01%:  that the poison that's wasted
0.01%:  that's both what
0.01%:  don't breathe that shit
0.01%:  I was planning to do this
0.01%:  that it stops at that!
0.01%:  that there's no pathway to
0.01%:  that I won't breathe
0.01%:  that's where I want
0.01%:  that's where I want this
0.01%:  it's not that hard to say
0.03%:  it's not that hard to say that
0.01%:  that I now
0.01%:  that I now possess
0.01%:  that I now possess the
0.01%:  that that's why I was born to
0.01%:  that's the part with
0.01%:  that's the way!
0.01%:  that is why I spend
0.01%:  that I won't throw
0.01%:  I'd better not say this
0.01%:  that there's a b
0.01%:  that's one way that this
0.01%:  that's what these past 
0.01%:  that that's what we want
0.01%:  that's the news that
0.01%:  that's what tastes
0.01%:  that it's ALREADY passed
0.01%:  that they don't treat
0.01%:  don't try that at
0.01%:  I want to say that this was the
0.01%:  that's how I started this new
0.01%:  that it's that easy to be a
0.01%:  that's the way we do it!
0.01%:  that doesn't raise a
0.01%:  that's what street
0.01%:  that they don't pat
0.01%:  that there's not RE
0.01%:  that's the way she
0.01%:  that it's based on that
0.01%:  these past
0.01%:  that it doesn't throw that
0.01%:  that it's not a psy
0.01%:  that's not a bad way to wrap
0.01%:  that's not a bad way to wrap this
0.01%:  that the dentist's who
0.01%:  that I don't say that with
0.01%:  that the theory
0.01%:  that it's ALREADY on
0.01%:  that's what I see
0.01%:  that there's no ways to
0.01%:  that's why dentist
0.01%:  that's how D
0.01%:  that it bothers to
0.01%:  that I was planning on that
0.01%:  that's that with
0.01%:  I hope that that
0.01%:  I hope that that's not
0.01%:  that there's ant
0.01%:  that's what I bet
0.01%:  that's what I was planning to do that in
0.01%:  the best part is that I say
0.01%:  that that's the part I
0.01%:  that's thirty
0.01%:  that's what we wanted
0.01%:  that the body treats that in
0.01%:  that's not worth
0.01%:  that's way better than a tooth
0.01%:  that's a pretty swe
0.01%:  that that's not a disease
0.01%:  that that's not a disease that
0.01%:  that there's not bad
0.01%:  that isn't that what we do
0.01%:  that I don't hast
0.01%:  that's not a shitty
0.01%:  that these tiny
0.01%:  don't spit yet
0.01%:  that this was not a waste
0.01%:  that what I say is what
0.01%:  that's not the basis
0.01%:  that this won't be the straw
0.01%:  I want to stress that was
0.01%:  that's another way it
0.01%:  that what's done
0.01%:  that's the worst that I
0.01%:  that there's a top
0.01%:  I bet that's why
0.01%:  I want to be
0.01%:  that that's better than a
0.01%:  eyes
0.01%:  that's way better than how I was planning to pass
0.01%:  that's the best option
0.01%:  that's way better than how I was planning it
0.01%:  that I don't stab those
0.01%:  what part
0.01%:  that's the worst they
0.01%:  that that's not a weird way to stab
0.01%:  that's what they D
0.01%:  that's when this
0.01%:  that's when this story
0.01%:  that I don't wash away that sweet
0.01%:  yeah that's what we
0.01%:  that that's poison!
0.01%:  that what's the
0.01%:  that what's the worst
0.01%:  that rats
0.01%:  that that's the way po
0.01%:  that isn't that how
0.01%:  that I don't eat so
0.01%:  that I was planning to test
0.02%:  that I was planning to test this by
0.02%:  that I was planning to test this theory
0.01%:  that's twenty
0.01%:  I'd better not pass this
0.01%:  that's what I spent two
0.01%:  that's what I spent two days
0.01%:  that's what I spent two years
0.01%:  that's another post
0.01%:  the best part is that I was ALREADY planning to stand
0.01%:  that the end
0.01%:  I don't wash it away
0.01%:  that's how I was planning to end that
0.01%:  that's what I do to
0.01%:  that's not to say that br
0.01%:  that I was pretty
0.01%:  that that's what spread
0.01%:  that I was this
0.01%:  that it's now
0.01%:  that I spread it to
0.01%:  the best part is: that's what I was planning to do E
0.01%:  that there's no way to swap
0.01%:  yes that's what I was
0.04%:  yes that's what I was planning
0.05%:  yes that's what I was planning to do with
0.04%:  yes that's what I was planning to do this
0.01%:  yes that's what I was planning on
0.01%:  yes that's what I was planning to do when
0.01%:  that's how this story ends! A
0.01%:  that this was what dent
0.01%:  that there's no REAL D
0.01%:  that's why I was born!
0.01%:  that's not what this day
0.01%:  that's not what this day was
0.01%:  then that's the basis
0.01%:  that I wash that poison away
0.01%:  that's what we say at
0.01%:  that I'd want that
0.01%:  that's way too
0.01%:  that that's a step
0.02%:  that that's a step towards
0.01%:  that's the way to be
0.01%:  what does this
0.01%:  that there's not a sh
0.01%:  that doesn't wear away at
0.01%:  that's not what started
0.01%:  that's not what po
0.01%:  that I won't be har
0.01%:  that was how I spent the day:
0.01%:  that the person that says
0.01%:  that's why I was the
0.01%:  that's not that weird at
0.01%:  that spit doesn't wash away a
0.01%:  that's what I said when
0.01%:  that's what I pretty
0.01%:  what's to say that an
0.01%:  that's the story as
0.01%:  then I was planning
0.01%:  then toast
0.01%:  that the 'po
0.01%:  that the body parts I want
0.01%:  that there isn't a post
0.01%:  that the rest stays on
0.01%:  that it's sort
0.01%:  that aside
0.01%:  that's what I do when br
0.01%:  that's the story with
0.01%:  that's what that part was
0.01%:  I'd say
0.12%:  I'd say that
0.01%:  I'd say that those
0.01%:  I'd say that those are both
0.01%:  that I do this DA
0.01%:  that's what soap
0.01%:  that that's what I do at
0.01%:  that the past doesn
0.01%:  that it doesn't spare
0.01%:  don't start with what
0.01%:  I bet that's not
0.01%:  that it doesn't betray
0.01%:  that that's how I spent today
0.01%:  that doesn't wipe away
0.01%:  I want to say that that's a bad
0.01%:  that weird
0.01%:  that's why teeth
0.01%:  that it does what I want!
0.01%:  that the hard
0.01%:  that's rad
0.01%:  that water isn't bad
0.01%:  that that's how it was
0.01%:  then that's what it
0.01%:  then that's what it does
0.01%:  that it spreads that way:
0.01%:  that I was planning to do that any
0.01%:  that's not so weird
0.01%:  what's to say these
0.01%:  that that doesn't er
0.01%:  that it had
0.01%:  that it's easy to wash that
0.01%:  that I don't wear a bath
0.01%:  that I spit the tooth
0.01%:  that this doesn't sh
0.01%:  that the bite
0.01%:  that I won't be shot
0.01%:  that I won't be shot with
0.01%:  this hasn
0.01%:  that I need to start
0.01%:  that I possess a body
0.02%:  that I possess a body that'
0.01%:  that they don't start swe
0.01%:  they don't wash their
0.01%:  that's not what that word
0.01%:  then L
0.01%:  that's what it wants
0.01%:  that I don't eat sp
0.01%:  the best part is that I was planning to say
0.01%:  that's the best way to do it:
0.01%:  that it doesn't that
0.01%:  that's how we spend
