id,alt_text,header,transcript
391,"this comic is better with HOT CHOCOLATE.  i believe in miracles!  where you from, you sexy thing?",,"T-Rex: I have faith in random developments of chance of a potentially divine nature. From where do you hail?
T-Rex: You attractive individual!
T-Rex: I have faith in what may appear to be miraculous occurrences, Since you entered my immediate locale,
T-Rex: You attractive individual.
Utahraptor: Where is your place of origin, youngster? By what means were you cognizant of my need for you?
Utahraptor: How were you aware of the extreme extent of my desire? How were you aware that I would offer my affections without hesitation?
T-Rex: During the previous diurnal cycle, I counted myself among the ranks of the lonely! Now you're lying in quite close proximity,
T-Rex (punchline): Engaging in intercourse!
"
1953,"i read some medical papers on swallowing forks while writing this comic (RESEARCH) and it turns out the elderly swallow cutlery disproportionately often, so THAT'S something to look forward to.  i also read a paper on a woman who ate a fly (what) and was trying to ""scrape"" the fly out with a fork (whatt) and while doing that accidentally swallowed the fork (whattt)",,"T-Rex: Dromiceiomimus, come quick! I accidentally swallowed a fork!!
T-Rex: I mean, I accidentally wanted to see if I could swallow a fork!
T-Rex: I mean, I accidentally thought that if I could swallow a fork then if someone said ""fork over your money"" I could puke up the fork on their shoes, wipe my mouth, and say ""Maybe you SPOKE too soon""!
Dromiceiomimus: Forks don't have spokes, T-Rex: those are called ""tines"".
T-Rex: Even better! I wipe my mouth and say ""Pardon me, but do you have the TINE?""
Utahraptor: What if you said ""Knife to meet you""?
T-Rex: Man, I don't want to swallow knives! That's DANGEROUS.
Utahraptor: That's the point - you don't want to swallow forks either! They can PERFORATE YOUR INSIDES.
T-Rex: Aw frig! This might be a SERIOUS PROBLEM I've given myself.
T-Rex: To the hospital, Utahraptor!!
T-Rex: Frig, man!
T-Rex (punchline): wait up for me, Utahraptor!!
"
811,BINGO,,"T-Rex: I wonder, what's the craziest way to spell ""crazy""?
T-Rex: My suggestion: ""K-RAY-Z""!
Dromiceiomimus: That's pretty crazy, T-Rex, but what about... ""CHRA-HAY-ZEE""?
T-Rex: That's totally crazy!
Dromiceiomimus: I know!
T-Rex: That's why I like it.
Utahraptor: What about ""Quai-Zhi""?
T-Rex: Eh! TOO crazy.
Utahraptor: What? No it's not. Too crazy is like, ""fhqwhgads"".
T-Rex: That's Inaccessibly Crazy, which is its own beast all together!
Utahraptor: Man, forget you guys! I'm done playing this game. I'VE got things to do today!
Narrator: THINGS T-REX THINKS UTAHRAPTOR MIGHT HAVE TO DO TODAY:
T-Rex: Learn to tango?
T-Rex: Eat a whole bag of plums?
Off panel: I'M JUST BUYING GROCERIES
T-Rex (punchline): Buy a whole bag of plums, and then eat the plums, and then blame a passing dog for the resulting plummy mess?
"
293,maybe - maybe to go with the first one?,,"T-Rex: I've had a great idea! I'm going to convince one of my friends that I have a magical ring. But the catch is, the ring only works if you are pure of heart!
T-Rex: So, this friend of mine will undergo a regime of self-improvement!
T-Rex: However, when they finally have bettered themselves and are ""pure of heart"", they will realize that there was no magic ring: the magic was in them, all along!
Dromiceiomimus: But - that doesn't really make sense.
T-Rex: Sure it does! It's a magic ring!
Narrator: LATER...
Utahraptor: T-Rex, do you want to come over this evening to watch a movie?
T-Rex: Sure!
T-Rex: Actually, I was hoping I'd run into you. I have a MAGIC RING that I'd like to give to you! But the catch is, it only works if you are pure of heart.
Utahraptor: Oh - thanks, but nevermind. I had one of those before, and it turns out the magic was in me, all along.
T-Rex: Well, would-
T-Rex (punchline): Would you like another?
"
821,THE PERFECT WOMAN????,,"T-Rex: One of the things I've imagined, ever since I was a little kid, was how neat it would be if you could sort your life by events and view that instead.
T-Rex: You could see every time you eat delicious sandwiches, organized chronologically!
T-Rex: Wouldn't that be cool, Dromiceiomimus? I think that would be cool. You could peek ahead and see every time you get into a fight, so you could be prepared!
Dromiceiomimus: But you'd be spoiling (in the movie sense) your own life!
T-Rex: TRUE. But, you'd also be able to see a rapid-fire montage of all the women you ever kiss. That would be neat and hopefully not disappointing!
Utahraptor: It would actually be pretty neat, I think! You could see your changing responses and everything.
T-Rex: I know!
Utahraptor: Here is what I propose: you record yourself whenever you kiss a woman for the first time, and then when you're old, you edit them all together. A lifetime of work will lead to a memorable result!
T-Rex: It might be awkward getting camera permission JUST before I kiss her. But! I'm up to the task!
Narrator: SOON!
T-Rex: You know what's even hotter than kissing someone for the first time?
Off panel: Indicating in writing my informed consent to being filmed just before we kiss?
T-Rex (punchline): Baby, it's like you read my mind!
"
1172,two weeks later: t-rex opens his sales spreadsheet and replaces the 's' in the 'profits' heading with a dollar sign,,"T-Rex: I would like to have an inclined treadmill, so that I could build an indoor skateboarding track. Am I that crazy?
T-Rex: Am I that crazy... TO DREAM?
T-Rex: The idea is that it's like a moving sidewalk, but the speed is computer controlled! So you hop on your skateboard and get on the track, and within a few moments the speed of the treadmill is exactly matching the speed your board would otherwise be travelling at! You're not moving, but the board FEELS like it's travelling at speed.
T-Rex: The slogan will be, ""Yes. You can skateboard in your apartment in winter.""
Utahraptor: So it's like a reverse Segway, only the computer controls speed by moving the ground, instead of the wheels.
T-Rex: Sure!
T-Rex: But can you imagine how fun it would be, to have that sensation of movement indoors, while not actually moving?
Utahraptor: And hey, if you fall, you'll be whipped backwards at the speed you were travelling at!
T-Rex: Here's a solution to that! DON'T FALL DOWN??
Off panel: But you're describing a virtual infinite hill. The treadmill will eventually have to be moving at terminal velocity!
T-Rex: Oh yeah, NOBODY is gonna want to buy the TERMINAL VELOCITY SKATEBOARD SIMULATOR.
Off panel: I just -
T-Rex (punchline): EXTREME!!
"
1429,"this comic enjoys the ""well that's how it is in DINOSAUR LAND"" defense if there actually is a statute of limitation for tax fraud where you personally live! however there is none in canada and the united states so they are both a lot like dinosaur land in this one regard",,"T-Rex: Alright everyone! Let's do our friggin' TAXES!
T-Rex: Woooo
Narrator: LATER:
T-Rex: So um it appears taxes are not as fun as I expected.
Dromiceiomimus: How fun did you expect them to be?
T-Rex: Dromiceiomimus, I expected nothing less than the fun of a job well done!
Utahraptor: And...? Did you do them well?
T-Rex: Man, who can say?
T-Rex: There's no feedback at the end: no ""B+ try harder next time"", no ""PURR-FECT WORK"" sticker and then there's a picture of a cat! There's just the knowledge that audits can happen for any reason, AND the knowledge that there's no statute of limitations for tax fraud, even accidental, and that the only other crime with such status is MURDER.
T-Rex (punchline): Woooo
"
1998,"panel 2 is a lot of t-rex's essays in full, including ""why i want to go deep sea diving"", ""why i ate twelve chickens"", and ""why i love it when friendships are strengthened by a mutual sharing of secrets""",,"T-Rex: Why I want to go into space, an essay by me, T-Rex!
T-Rex: *ahem*
T-Rex: PROBABLY BECAUSE IT'S AWESOME??
Narrator: THE END
Utahraptor: Why I want to go into space, an essay by me, Utahraptor!
T-Rex: Hooray!
Utahraptor: Exploration of the universe is our first, best destiny and it concerns me that we are putting all of our eggs in one increasingly fragile basket. Let's put some eggs in other baskets! The baskets are planets, and the eggs, us.
T-Rex (punchline): OHHH I get it now
Narrator: THE END
Narrator: NOTE: DINOSAURS WENT EXTINCT WHEN THE EARTH WAS HIT BY AN ASTEROID, WHICH IS SAD, BUT IT WORKS REALLY WELL FOR THIS PARTICULAR COMIC
"
1844,"you heard it here first: beethoven's symphonies: ""pretty okay""",,"T-Rex: Beethoven wrote some pretty okay symphonies, but then he started going deaf! And so rather than talking to people he couldn't hear, he'd have written conversations with them instead.
T-Rex: We've still got these conversation books today!
T-Rex: It's amazing, Dromiceiomimus! We have records of ACTUAL CONVERSATIONS this dude had, before we'd gotten around to inventing recorded sound. What did Beethoven think about panini sandwiches? I know, you guys! LET'S CHECK THE CONVERSATION BOOKS.
Dromiceiomimus: He talked about paninis?
T-Rex: I haven't read the books but, you know - PROBABLY.
Utahraptor: Actually, the books were altered after he died!
T-Rex: What?
Utahraptor: Yeah, an early biographer wanted to make sure history portrayed Beethoven ""properly"", so he destroyed about half of them and altered the others.
T-Rex: Wow. That sucks for history, but it's kinda awesome for Beethoven. I can only hope that if I die, SOMEONE classes up my diaries too!
T-Rex: That was a hint, Utahraptor. I'm kinda relying on you for posterity here! I'm kinda relying on you to substitute ""today I polished furniture by flexing my abs back and forth"" for ""today I dropped a barf"".
T-Rex (punchline): ...'Cause I'm not going to stop barfing is the thing
"
459,chicks dig a guy who eats more than he intends,,"T-Rex: Oh man, I ate too much last night.
T-Rex: Ooooh man!
T-Rex: I had SO much food, Dromiceiomimus. I thought I'd be smart and cook enough food for lunch the next day, but then I ate it all.
Dromiceiomimus: G-great?
T-Rex: Ooooh man!
Utahraptor: Hey, here's a friendly tip: you shouldn't try to impress women by bragging about how much you can eat!
T-Rex: Dude! I wasn’t trying to IMPRESS her; I was just relaying an amusing anecdote from my own recent history!
Utahraptor: Amusing?
T-Rex: Yeah, I ate a lot!
T-Rex: Ha ha!
Narrator: YEARS LATER, A PARTY:
T-Rex: So I thought I'd cook enough for the next day as well!
Off panel: I'm not impressed!
T-Rex (punchline): Not YET! But, allow me to continue...
"
229,how come people don't forward jokes like these anymore?  OH WAIT WAIT THEY DO,,"Narrator: WHY DO WE DRIVE ON A PARKWAY AND PARK ON A DRIVEWAY?
T-Rex: Because the two words have different origins.
Narrator: UNAMBIGUOUS ANSWERS TO OLD RHETORICAL QUESTIONS COMICS
Narrator: WHY DON'T THEY MAKE THE ENTIRE AIRPLANE OUT OF THE SAME STUFF BLACK BOXES ARE MADE OUT OF?
T-Rex: Because that would be impractical.
Narrator: WHAT DO THEY USE TO SHIP STYROFOAM?
Utahraptor: They use boxes!
T-Rex: Yes, boxes.
Narrator: IF ONE SYNCHRONIZED SWIMMER DROWNS, DO THE REST DROWN TOO?
T-Rex: No, they would not.
Utahraptor: That's silly.
Narrator: IS IT TRUE THAT CANNIBALS DON'T EAT CLOWNS BECAUSE THEY TASTE FUNNY?
T-Rex (punchline): ARGH!
"
1632,"JOEY COMEAU, IT WAS I WHO BORROWED YOUR SPY DECODER GOGGLES",,"[T-Rex's daydream]
T-Rex: Why hello there, Utahraptor, great to see you! I meant to mention: I borrowed your shovel. I meant to mention it before but you weren't around and I was certain you wouldn't mind! I just completely forgot to return it.
[T-Rex's daydream]
T-Rex: I'm really glad I didn't lie about this, Utahraptor!
[T-Rex's daydream]
T-Rex: I think that if I had, I'd spend the rest of the day wondering why I'd lie about something so - IRRELEVANT. What's wrong with me? And confessing would also seem weird, because none of us would know why I even lied in the first place. I'd have to sneak the shovel back, I guess. Or destroy it?
Utahraptor: Hey, T-Rex, did you borrow my shovel?
T-Rex: [daydreaming] Nope!
Utahraptor: Oh, that's weird. It's disappeared from my back yard, I was hoping maybe you borrowed it.
T-Rex: [daydreaming] ...Weird. Maybe someone else borrowed it?
Utahraptor: Huh. I don't know who else it could be.
T-Rex (punchline): [daydreaming] maaaaaan
"
2455,steinbeck: nobel and pulitzer prize-winning author whose every book is secret failed erotica??  IT IS TRULY IMPOSSIBLE TO SAY.,,"T-Rex: Stories GUARANTEED To Make You Say, ""Ahhhh, So Sexy""! - by me, T-Rex!
T-Rex: One time a hot person had a sexual encounter of the type you enjoy, and it was sexy! It was super rad and sexy!
T-Rex: That's it, the end! Story's over!
Dromiceiomimus: I like details in my erotic fiction, T-Rex. How hot is this person? What makes them hot? What are they doing with their lives? What are their interests? How did they feel before, during, and after?
T-Rex: GOD. Fine, here's your answer: very, their secondary sexual characteristics, making a sex time, getting down to the business of sex, good then better then good again.
Utahraptor: But like, what are they like when they're NOT having sex?
T-Rex: GOD. FINE.
T-Rex: Okay, she's a woman. She is hot because of her, I dunno, hair. She's a mammal now too. She wants to be a movie star, but right now she lives on a stupid farm.
Utahraptor: Good, good! Now flesh out the world and add some supporting characters. Show us WHY she wants to have the sexy times!
Narrator: LATER, T-REX COMPLETES HIS STORY AND IT TURNS OUT TO BE A PERFECT, WORD-FOR-WORD DUPLICATE OF ""OF MICE AND MEN"":
T-Rex: Aha!
T-Rex (punchline): So THAT'S how Steinbeck did it!!
"
141,he's got you there!,,"T-Rex: I think I'll go for a walk today!
T-Rex: Uncanny! It's as if I'm seeing the world for the first time!
T-Rex: This amnesia has given me the wide-eyed innocence of a new-born child!
T-Rex: I'm filled with wonder and awe at the most casual display of nature's beauty!
T-Rex: Look at that house! Incredible!
T-Rex: Everything is precious! The glory of the world astounds me!
Utahraptor: Then why are you stomping things?
T-Rex: I don't know... it just feels right.
Utahraptor: But can someone who's destroying beauty truly appreciate it?
T-Rex (punchline): Arguably, yes!
"
1733,"helicopter analogies: also very useful for explaining the important difference between copyright infringement and theft.  first off, imagine i have a machine that can duplicate helicopters for free!  wait - stop writing your free helicopter fan fiction.  there's MORE.",,"T-Rex: When you borrow money from someone, they usually charge you interest. I just now figured out why!
T-Rex: It's RENT MONEY.
T-Rex: The lender is renting out money, just the same as if they'd rented out a helicopter! And just like the familiar helicopter rental, I've got to pay money to rent it - usually proportional to the value of the thing borrowed and for how long I've got it.
T-Rex: Also, eventually, I've PROBABLY got to return the helicopter.
Utahraptor: That's what interest is, T-Rex! It's rent.
T-Rex: I always thought it was something special!
T-Rex: But the only difference between interest and rent is that interest is paid in the same medium as the thing borrowed, which, in a single word, is KINDACRAZY. It's like renting a helicopter, and then, paying rent in tiny pieces of helicopter!
Utahraptor: You're big into helicopter analogies, huh?
T-Rex: Utahraptor, how long have we been friends?!
T-Rex (punchline): Your question insults us both
"
1298,"friends, i dream of an age of creatures who could high five with their hands and their butts at the same time. i dream of a world where the burden of proof is on the skeptic if a given theory is sweet enough",,"T-Rex: If you want to know what life on Earth was like yesterday, there's like a billion people you turn to! MORE, probably! Probably more.
T-Rex: But if you want to know about life 6 million years ago, there's only a handful of fossils!
T-Rex: And it would be TOTALLY RAD if this record was all really exceptional people. Like if I lived millions of years ago, only I was a mutant with a fully-formed extra hand growing out of the base of my spine! If I was the only specimen from the time, we might conclude that EVERYONE had butt hands then, and that would be provably hilarious. Then I thought: maybe we're already doing this!
Utahraptor: How do you figure?
T-Rex: Well, maybe we're doing the opposite!
T-Rex: Maybe millions of years ago life was awesome and surreal, but only the boring specimens got preserved. Maybe the non-chumps knew to avoid river beds and tar pits! Maybe dragons don't fossilize.
Utahraptor: That's incredibly unlikely!
T-Rex: You know what else it is? Incredibly AWESOME.
Narrator: YEARS LATER:
T-Rex (punchline): It is impossible to know if my dream came true
"
621,I WOULD LIKE TO SWITCH TO THE TOPIC ABOUT SEXY STUFFS,,"T-Rex: So who here wants to TALK ABOUT FEELINGS? Wooo! Everyone loves a dude who talks about feelings, right?
T-Rex: Feelings: let's talk about them!
T-Rex: Dromiceiomimus, how do you FEEL today?
Dromiceiomimus: Fine, T-Rex!
T-Rex: Hey, I feel fine too! Would you like to talk about it for a few hours because that's always a good idea?
Dromiceiomimus: Hah hah, no thanks!
T-Rex: Secretly, neither would I! High fives!!
Utahraptor: Hey, did I overhear that we're talking about feelings?
T-Rex: You probably did, my friend!
Utahraptor: Great - listen, I'm sorry I've been a bit snippy lately; I've just been a little stressed out about some things at home.
T-Rex: Oh, um, I was sort of making fun of talking about feelings, but we can actually talk about them too. This is because I am a Good Friend!
T-Rex: A good friend who keeps such conversations in strict confidence, no less! So, tell me about your problems.
Off panel: Well, as I was saying-
T-Rex (punchline): Do you have any problems with sexy stuffs?
"
509,"I wonder what my mom's up to, RIGHT NOW",,"T-Rex: Everybody dies.
[no text]
[no text]
[no text]
[no text]
T-Rex (punchline): But we've still got some time!
"
2075,yaaaaaaaaaaaaaaaaaay,,"T-Rex: The world wakes up to find continental drift has sped up a hundred thousand times! Instead of moving centimeters a year, continents will now be kilometers away from where they were a year ago! Maps are redrawn almost constantly!
T-Rex: Things are suddenly awesome!!
T-Rex: Oceans appear and disappear in a single generation! Continents collide and divide within living memory! International relations are much more complicated, given this new reality of constantly-shifting natural borders. Land disappears into the earth's core so fast you can almost watch it happen.
T-Rex: Also I guess some buildings fall over when the tectonic plates speed up!
Utahraptor: Just SOME buildings?
T-Rex: Lots of buildings? But the focus isn't on the initial disaster!
T-Rex: Varied, interconnected disasters now threaten civilization itself: ocean currents change, weather and temperate zones shift drastically, volcanic eruptions become commonplace. We're talking GENERATIONS of slow, sustained catastrophe! Man! I'm super excited to make this movie!!
Narrator: LATER:
T-Rex: Apparently what I should've said is that I'm super excited to spend YEARS working on developing the skills, funding, and personal network necessary to create this movie??
T-Rex: *sigh*
T-Rex (punchline): Yaaaay reality
"
319,"upon consideration, this is like me saying 'we walk around fully clothed!  observe!' and then walking around fully clothed, which is cool since i do that anyway",,"T-Rex: What's for dinner tonight, T-Rex?
T-Rex: Well T-Rex, I don't know!
T-Rex: What would you like, T-Rex?
T-Rex: I always choose what's for dinner, T-Rex! You decide tonight.
Dromiceiomimus: ?
T-Rex: Hmm... in that case, T-Rex, let's have nachos tonight! It'll be fun!
Utahraptor: My friend, I'm afraid you've gone insane! You're coo-coo crazy!
T-Rex: Why's that?
Utahraptor: You're talking to yourself like you are two different people, and it is a societal norm that people who do that are insane.
T-Rex: Don't talk to me about societal norms! We walk around naked!
T-Rex (punchline): Observe!
"
538,"this works for any emotion, actually.  ""Don't be so chronically depressed okay?  Sheesh!""",,"T-Rex: Let us talk today about a very important topic:
T-Rex: Anger management!
T-Rex: One must always manage their anger, lest it become under- or even un-managed and therefore out of control! But we should also remember that emotions aren't good or bad things - it's what we do with them that matters. For instance, anger can help us break things that would otherwise remain unbroken! Like with...
T-Rex: ...piñatas?
Utahraptor: So what's your anger management technique?
T-Rex: I'm glad you asked!
T-Rex: Whenever you feel angry and think maybe you shouldn't be upset, just repeat to yourself, ""Don't be so angry okay? Sheesh!""
Utahraptor: That's the most facile anger management technique I've ever heard!
T-Rex: One might expect me to become hilariously angry at such a comment, but I'm managing my anger.
T-Rex (punchline): Still! Ouch!
"
134,just plain wasting my money!,,"T-Rex: I'm worried that I'm putting on weight.
T-Rex: I'm worried that I'll grow up to be a fat dinosaur!
T-Rex: It's not that I'm suddenly eating more, I think, it's that my metabolism is slowing down - so the food I eat is going straight to my trendy hips!
T-Rex: That's why I'm vowing to get out and get exercise every day from now on!
Utahraptor: What, by stomping on people?
T-Rex: It's good exercise!
Utahraptor: Yeah, but maybe if you went to less all-you-can-eat restaurants you wouldn't need to exercise so much!
T-Rex: But then they'd be less of a deal!
T-Rex (punchline): I'd be wasting my money!
"
593,"high five, god!  also: splashing in puddles?  that's the best i could come up with.  kids like to splash in puddles, right?  but EVERYONE likes to splash in puddles though.",,"T-Rex: Ah, to be a child again! To have no responsibilities! To have a high metabolism that allows me to eat whatever I want!
T-Rex: To chase after birds in the park, wearing nothing but a grin!
Dromiceiomimus: Your idea of childhood is chasing after animals naked?
T-Rex: Well - after being small and irresponsibly eating a lot, yeah.
Dromiceiomimus: That's pretty weird, T-Rex!
T-Rex: It's not THAT weird, is it?
Utahraptor: It's a little weird!
Utahraptor: It's just that it's such an odd image of childhood, and that you came up with it before other more popular images, like splashing in puddles or whatever! Did you once memorably chase naked after a bird? Is that it?
T-Rex: Hah! I deny all these scurrilous allegations!
God: DUDE BY MY COUNT YOU'VE CHASED AFTER LIKE TWO HUNDRED AND SEVENTY THREE BIRDS WHILE NAKED
T-Rex (punchline): There's no shame in that! I do everything naked!
God: HAH
God: ME TOO MAN
"
1182,"originally this comic tied together the car bumper / vacuum robot thing at the end, but then i was like, man, all this just gets in the way of vacuum robot directive three.",,"T-Rex: How come car bumpers aren't all at the same height on cars? It's dumb that they're not. The whole point of bumpers is to cushion bumps, but if they don't meet, then they only serve as Impact Hasteners.
T-Rex: I could say this is one situation in which the free market fails! But I won't!
T-Rex: I can already see where that would go: a discussion of how style sells cars and bumpers are subject to that, but how government controls could legislate that all bumpers be a standard height, thereby saving lives. THEN, we could segue into internationalization problems with how foreign car makers might not want to redesign their cars for only our market, but we still need cars, so hey, let's talk corporate control over our national interests! AND SO ON.
Utahraptor: T-Rex, this is BORING. Let's talk about something more interesting, like the vacuum robot I bought!
T-Rex: Oh, wow! AGREED!
Off panel: THERE.IS.NO.NEED.T-REX.BECAUSE.I.AM.RIGHT.HERE
T-Rex (punchline): Wow! You taught it to recognize me?
Utahraptor: Yes!
Off panel: PLEASE.DON'T.TALK.LIKE.I'M.NOT.HERE.T-REX
Off panel: IT.MAKES.ME.WANT.TO.NOT.VACUUM.FOR.YOU
Off panel: VACUUM.ROBOT.DIRECTIVE.THREE.SPECIFIES.THAT.THIS.IS.THE.WORST.THING
"
2295,"alternate ending: On our boat, the sails and sailors alike are... /square/.  alternate ending: On our boat, the sails and sailors alike are... /imported from Germany/.  alternate ending: On our boat, the sails and sailors alike are... /hung from the mast, bleaching slowly in the scorching sun/.",,"T-Rex: You read a story and it's like, ""Hey! Here's a bunch of fake stuff that didn't happen!""
T-Rex: ""Spend some of your finite life pretending that it did!""
T-Rex: And we do it! We do it ALL THE TIME. We imagine stuff and we watch television and we pay to see movies and basically, we're all running around spending a non-trivial chunk of our lives - of EACH AND EVERY DAY - imagining things and events and situations that don't exist.
T-Rex: And then we fall asleep and do it all over again in dreamland!!
Utahraptor: Are you going to argue that imagining alternate realities gives us motivation to improve this one?
T-Rex: Whoah!
T-Rex: No man, I was gonna argue we need to knuckle down and read more non-fiction, and also, dream more non-fiction. But your argument turns daydreaming into, like - a social good! I'm kinda the Gandhi of imagination over here!
Utahraptor: I wouldn't go that far.
T-Rex: I would, AND did!!
T-Rex: Now I'm dreaming about what if we had a boat, and then we all lived on that boat! Join me, won't you? Though I must caution you:
T-Rex (punchline): On our boat, the sails and sailors alike are... taut.
"
1834,"why don't professors of science just have their cell phone numbers on their doors, so we can call them any time day or night?  it'd MOSTLY be about science, i don't see what the problem is",,"Sign: ASK PROFESSOR SCIENCE
T-Rex: Seriously though, only ask him about science stuff, okay?
T-Rex: Our first letter comes from Utahraptor!
T-Rex: Utahraptor writes, ""Dear Professor Science: all electrons share the same properties, but we don't know any reason why this should be so. Could the fact that all electrons are identical be explained by them actually all being the EXACT SAME ELECTRON that's TRAVELLING THROUGH TIME, and we're just catching it in various positions in that journey?? PS: T-Rex rules""
T-Rex: Utahraptor, that is a CRAZY LETTER. PS: I liked the PS though.
Utahraptor: I didn't write that!
T-Rex: Um dude, says here you did!
Utahraptor: You're not holding anything. You MADE UP the letter because YOU had the crazy idea, and you're afraid of being called crazy so you attributed it to me, but you'd still like to know if your idea is actually possible.
T-Rex: We'll let the Professor decide that!!
Narrator: LATER: DISAPPOINTMENT REIGNS SUPREME
T-Rex (punchline): We have to come back during office hours
"
1746,"i intend to fake my own death and make it look like old age, heads up",,"Narrator: HOW TO PASS FOR A HUMAN BEING
T-Rex: Human beings are complicated, but they're also actually not really that complicated. It's super easy to pass for one.
T-Rex: ...Which is great, because that's what you'll be doing for the next 13 cycles!
T-Rex: The most important tip is to invest in at least a Level 5 exoform: if you're going to pass for any extended period of time, the added comfort is definitely worth it. Be sure to show many human interests, such as in whether or not other humans like you, in images and stories of what other humans are doing or have done, and SOMETIMES, in getting naked and mixing genetic traits through gamete combination.
T-Rex: HOT.
Utahraptor: Also, be sure not to blow your cover!
T-Rex: Yes!
T-Rex (punchline): You'd risk undoing combined efforts sustained over 14 zettacycles. In an emergency, fake your own death and make it look like you died of something plausible, like ""old age"", or ""suffocation"".
Utahraptor: Yes. On account of how humans respirate!
Narrator: PRINT THIS COMIC OUT AND PUT IT IN YOUR WALLET! THAT WAY, WHEN YOU DIE, IT WILL BE TOTALLY AWESOME WHEN THE AUTHORITIES LOOK FOR ID AND FIND THIS COMIC AND *FREAK OUT*
Narrator: ASSUMING THEY STOP READING AT PANEL 5 ANYWAY
"
805,somebody downstairs is cooking ribs at like 9 in the morning.  it smells delicious!  somebody downstairs has the right friggin' idea,,"T-Rex: I am writing the best story ever! In it, I simply APPROPRIATE a popular novel, and then place its author in a generalized version of its premise! THEN, the author has eerily familiar, but thoroughly modernized, adventures.
T-Rex: So, it's like, H.G. Wells actually has a time machine that he uses for wacky escapades!
T-Rex: And then he goes back in time to meet Edgar Allan Poe, who actually IS haunted by the supernatural and has a creepy raven in his study, next to the silken sad uncertain rustling of his purple curtains. After picking up Mary Shelley, they ALL go forward in time and meet Patricia Highsmith, who is surrounded by morally compromised antihero neighbours! Then they all go on a train ride and have an adventure.
Utahraptor: Then what happens?
T-Rex: THEN, my friend, the story writes itself!
T-Rex: And at the end, all the characters high five each other and go home to their own times, promising to write their own versions of what happened. Then, they all write their most famous works!
Utahraptor: Huh!
Narrator: MUCH LATER:
T-Rex: Edgar Allan Poe! What are YOU doing here?
Off panel: I'm just chillin' on your couch, T-Rex!
T-Rex (punchline): Awesome! I like how you rhyme.
"
721,"it's like chocolate combined with the bones of a dead animal?  my friend Patrick invented chocochops in real life a few years ago, and if you want to produce chocochops on a large scale, you should really be talking to Patrick.",,"T-Rex: I would never want to get pregnant. Having to worry about what I eat because there's a baby GROWING inside me? No thanks!
Narrator: ""A MALE PERSPECTIVE""
Dromiceiomimus: There's nothing bad about that, T-Rex! It's a special experience and you could probably stand to eat better anyway!
T-Rex: The cravings would be a good excuse for eating all the damn bread, but still! Too much RESPONSIBILITY. I'm dangerously carefree!
Utahraptor: Why are we talking about this?
T-Rex: No reason, just - sharing!
Utahraptor: Well as none of us can get pregnant because, oh hey, we're not female mammals, it's not something I'd expect you to worry about! ""I'd never want to be a dividing cell, because there'd be two of me and we'd be tiny."" -T-Rex.
T-Rex: I don't recall saying that!!
Narrator: LATER:
T-Rex: ""I have smelly pants."" -Utahraptor.
Off panel: ""I love the taste of chocochops!"" -T-Rex?
T-Rex (punchline): Man! They are moulded chocolate pork chops with a real pork chop bone. Am I now to apologize for BRILLIANCE?
"
2087,"i was going to warn people that this is actually a brand-new comic that just visually resembles the last comic a lot, but then i figured, huh, PROBABLY my readers are used to that by now",,"Dating profile: My self-summary
Dating profile: My old profile didn't get me any dates from any of the genders, not even the ones I prefer! GUESS WHAT, JERKS??? Here's a new one, try to get more aroused by/at it this time!!
Dating profile: I'm really good at
Dating profile: Sorry I called you jerks everyone
Dating profile: I'm looking for love on a website because
Dating profile: HTTP is the most romantic of all the protocols! Wait this site uses HTTPS, does the ""s"" stand for ""sexy""??
Dating profile: Okay nevermind I looked it up on Wikipedia and turns out the ""s"" stands for ""secure""!
Dating profile: Okay nevermind I fixed Wikipedia! Now HTTPS stands for ""Hey There, That's Pretty Sexy!"", you can thank me later
Dating profile: On our fifth date I would like to
Dating profile: be respectful / touch you in some places
Dating profile: The most important quality in a romantic partner is
Dating profile: the one that would be rated above any other qualities; guys this seems PRETTY OBVIOUS
Dating profile: i don't know why this text box is so big
Dating profile: In a sexual partner I look for
Dating profile: Explicit oral consent, ladies!!
Dating profile: whoah wait that sounds way creepy now that i've written it out
Dating profile: whooaaahhhhhhhhh
"
2105,*sigh* brains are funny sometimes,,"T-Rex: You have lost your voice, but luckily, you can still communicate through sign language! Unluckily, you don't know any sign languages.
Narrator: CHARADES AS SHE IS PLAYED
T-Rex: You are consumed with the inescapable desire to communicate a word found in a dictionary, a song, movie, or book title, or well-known phrase. Your friends, similarly, are consumed with the desire to understand what you're trying to say, frantically guessing at every motion you make. This is the reality you now live in. But for how long? For there's a timer ticking down, and if you don't communicate in time, you DIE.
Utahraptor: You literally die?
T-Rex: YOU LITERALLY DIE.
T-Rex: And don't freak out, but IF YOU DIE IN THE GAME, YOU DIE IN REAL LIFE. Only, in real life when you die in the game you just don't get a point. So, you're good.
Utahraptor: Oh.
T-Rex: Yeah it'd be crazier if you died in real life for real, but that version of the game is rarely played.
T-Rex: Although I personally DID play it that way once!!
T-Rex: ...No, I didn't. I'm lying.
T-Rex (punchline): I don't know why I said I played it; everyone just ignore me
"
