the blood keeps coming out, can you call my mom real quick??
0.00%:  real quick, you mouth my
0.00%: , real quick you need to stop
0.00%: , shut up and lick me
0.00%: , you touch me up
0.00%: , come to my house quick real
0.00%: , look up your
0.01%: , look up your mouth
0.01%: , look up your mouth and
0.01%: , look up your mouth and tell
0.00%:  me too,
0.00%:  me too, but
0.00%: , could you close that back
0.00%:  come to my room and you
0.00%:  you can check it
0.01%:  you can check it out,
0.00%:  you look hella cute and
0.00%: , could you suck all my
0.00%: , you done broke my mouth all
0.00%: , you done broke my mouth all up
0.00%: , can you make sure that piece
0.00%: , make sure to clean up all the blood my
0.00%: , back up your
0.01%: , back up your mouth
0.00%: , maybe you could let me cool
0.00%: , let me lick yours and you
0.00%: , could you come back later to help me un
0.00%:  come quick, you can help me taste
0.04%:  come quick, you can help me taste my blood
0.00%:  come quick, you can help me taste blood
0.01%:  come quick, you can help me taste blood coming
0.00%: , let your mouth make a
0.00%:  you can lick the blood all
0.00%: , pull me close to you and make me your
0.01%: , pull me close to you and make me your bitch
0.00%: , your my
0.00%: , you sure had
0.00%: , use your hand to pack
0.00%: , you can do my
0.02%: , you can do my mouth
0.01%: , you can do my mouth like
0.01%: , you can do my mouth real
0.02%: , you can do my mouth real quick too
0.02%: , you can do my mouth real quick to
0.01%: , you can do my mouth real quick to see
0.00%: , you can do my mouth real quick so
0.00%: , you can do my mouth real quick??
0.00%:  real quick, can you tell me a
0.00%: , can you close your head
0.00%: , are you coming back into my mouth so
0.00%: , come lick my body real
0.00%:  you could come help me look
0.00%:  you could also lick me but
0.00%: , look out my car
0.00%: , can you come lick some other
0.00%: , could you come look at my lips??
0.00%: , maybe you can help lick some out
0.00%: , can you lick my pulse
0.00%:  your mouth is cool but my
0.00%: , can you pull my loose teeth back
0.00%: , you could come on me
0.00%:  use your body to make
0.00%: , make me touch your lips and
0.00%:  come lick me up real
0.00%: , come on my
0.01%: , come on my mouth
0.01%: , come on my couch
0.00%: , come on my lips
0.00%: , could you help me learn to be
0.00%: , could you make some money
0.00%:  you could come back to me
0.00%: , use my arm to pull back
0.00%: , could you make all those
0.00%: , you can lick all the mucus
0.00%: , can you help me come back later
0.00%: , put your head back cause
0.00%:  you make me super
0.00%:  can you come lick out
0.11%:  can you come lick out my mouth real
0.01%:  can you come lick out my mouth,
0.00%:  can you come lick out my mouth so
0.00%:  can you come lick out my blood
0.00%:  can you come lick out my mouth??
0.00%:  come to my lips real
0.00%:  you must be rich
0.00%: , come back soon or
0.00%: , can you see me lick
0.01%: , can you see me lick your
0.03%: , can you see me lick your mouth
0.00%: , make your lips touch me
0.00%: , come to my bed real quick so you can pull the
0.00%: , can you like pull
0.00%: , can you touch my back??
0.00%: , you ask me to touch
0.00%:  is your body
0.00%: , do you think about me more
0.00%: , could you help me out by lick
0.00%: , the smell coming
0.01%: , the smell coming out your
0.00%: , could you look here
0.00%: , you are cool
0.00%:  check out my beard
0.00%: , could you make out in my
0.00%: , help me make sure my
0.00%: , help me make sure my blood
0.00%: , come to my house and pull out my back
0.00%: , can you call me to come
0.00%:  can you lick my chops
0.00%:  let me suck you out real
0.00%:  your mouth makes a nice
0.01%:  your mouth makes a nice place
0.00%:  you sure put me
0.00%: , you smell like a combo
0.00%:  could you help out
0.00%: , do you suck at
0.00%: , you sure the back
0.00%: , could you thank
0.00%: , could you thank your
0.00%: , all your mouth
0.00%: , you come to my house later and lick
0.00%: , let me lick you but you
0.00%:  you look hella cute, but my lips
0.00%: , you could cut open
0.01%: , you could cut open my cheek
0.00%:  real quick, can you pull them
0.00%: , use your mouth to lick clean blood
0.00%: , the blood makes
0.00%: , the blood makes your
0.00%: , use your mouth to cycle
0.00%: , could you run me back home so
0.00%: , could you look at the piece
0.00%: , can you come pull teeth
0.00%: , you could also make
0.00%: , can you tell me your cell
0.00%: , let me lick your mouth cause my blood
0.00%: , maybe you could lick me too later
0.00%:  you can pull me out
0.00%: , maybe you could help me make out??
0.00%: , you need to come check your lips
0.00%: , you think you could call me more
0.00%: , use my blood
0.00%: , maybe you could come help me look at it
0.00%: , come lick my salty mouth
0.00%: , you need to check your limbs
0.00%:  let me lick your soul,
0.00%: , could you maybe call that
0.00%: , help me back into my car
0.00%: , could you lick on the
0.00%:  come to my place later, okay
0.00%:  come suck my mouth out,
0.00%: , let me check out your place
0.00%: , can you come help me take out a
0.00%: , could you let me touch some
0.00%: , keep on
0.00%: , maybe you can lick our
0.00%: , could you spit my mouth back
0.00%: , is there a lock on
0.00%: , is my mouth about
0.00%: , come back home and let me put
0.00%: , can your mouth use
0.00%: , you come back here and put my
0.00%: , can you let me lick those
0.00%: , maybe you could take our
0.00%: , could you come help make
0.00%:  do you think my oral
0.00%: , can you make my other
0.00%:  you could be my oral
0.00%: , could you come back up there
0.00%: , come back to my place and use your loo
0.00%: , maybe you could call me once the
0.00%: , you could help me break my
0.00%:  your mouth is deep,
0.00%:  your mouth is deep, but
0.00%: , could you stick your palm on
0.01%: , could you stick your palm on the
0.00%: , could you make a call to my home
0.00%: , could you come lick my mouth open a
0.00%:  can you see my blood
0.00%:  make sure you let
0.00%: , come look at all these
0.00%: , stick your mouth all up on me
0.00%: , could you come turn my
0.00%: , check my palms
0.00%: , only you could lick me so
0.00%:  could you help me clean some
0.00%: , tell me about your likes
0.00%:  you could help me learn about
0.00%: , your name must
0.00%: , be cool cause
0.00%: , can you let me lick all
0.00%: , maybe you could chop
0.00%: , maybe you could help us make
0.00%: , come quick and help me use
0.00%: , could you mouth to
0.00%:  you lick your teeth
0.00%:  but you also
0.00%: , come suck my mouth on
0.00%: , maybe you could help nurse
0.00%: , you make me bleed
0.00%:  check up
0.00%:  use your mouth to open a
0.00%: , could you lick the cuts
0.00%:  maybe you could eat
0.00%: , you could make some more
0.00%:  you sure like to touch my
0.00%: , check out my cool name
0.00%: , you can use my mouth to cool
0.00%: , my bones hurt
0.00%:  real quick, can you maybe put
0.00%:  real quick, can you maybe put some
0.00%: , can you hold my butt real
0.02%: , can you hold my butt real quick so
0.02%: , can you hold my butt real quick??
0.00%:  are you coming back to my place to chill??
0.00%: , you could suck my oral
0.00%: , let me pull the mucus
0.00%:  come here quick, can you taste
0.01%:  come here quick, can you taste blood
0.01%:  come here quick, can you taste blood coming
0.00%: , could you real quick help my
0.00%: , you can do your mouth like
0.00%: , check out my air
0.00%: , pull me close and let your
0.01%: , pull me close and let your mouth
0.01%: , pull me close and let your mouth come
0.00%: , pull me close and let your mouth make
0.00%: , could you help me come back in
0.00%: , could you close one
0.00%: , let me pull you into me
0.00%: , maybe you could put some real
0.00%: , could your mouth make space
0.00%:  you talk too much, so
0.00%: , you could tell them
0.00%: , could you clean up my teeth real
0.00%: , can you come lick my blood mouth
0.00%: , only you could make me tear
0.00%:  is your mouth black
0.00%:  could you come help me to
0.00%:  you make me proud to call
0.00%: , could you try to make some
0.00%: , real quick can you come to my house to
0.00%: , my lips are only
0.00%: , could you help me lick my arm a
0.00%: , you could call me later to see
0.00%: , real quick can you help me cut my blood
0.00%: , my mouth leaks blood out
0.00%:  can you close your mouth to make
0.00%: , use your palm to hold my neck
0.00%: , you coming back out here
0.00%: , do you think you ate
0.00%: , could you come back up real
0.00%:  my lips are cold,
0.00%: , lick my mouth as
0.00%: , could you lick my plate
0.00%: , could you lick my plate clean
0.00%: , can you come help me roll out my
0.00%: , check your lady
0.00%: , could you check more
0.00%:  can you close your mouth to keep all
0.00%: , maybe you can help me suck out more
0.00%: , could you let my mouth come
0.01%: , could you let my mouth come back
0.00%:  come back to me, you
0.00%: , maybe you could check later
0.00%: , are you able to suck up my
0.00%: , let me check my pulse on
0.00%: , could you clean up all that
0.00%:  come back to my car
0.00%:  can you make your mouth be
0.00%: , the only time
0.00%: , can you maybe look up
0.00%:  could you call an
0.00%:  come to my mouth real quick on
0.00%: , could you let me poke your
0.00%: , come help me take out my blood
0.00%: , you can help me but
0.00%: , you can help me but you
0.00%: , maybe you could help me talk real soon
0.00%: , could you close the barn
0.00%: , can you come help me read
0.00%: , maybe you could take them
0.00%: , could you maybe call a nurse
0.00%: , you can pull back my mouth
0.00%: , let me lick your damn
0.02%: , let me lick your damn mouth
0.00%: , let me take you up on
0.00%: , come talk to me under
0.00%: , my mouth is open to
0.00%: , real quick can you hold my cell
0.00%:  you could help me rub
0.00%: , could you help me cut mine
0.00%: , let me lick your mouth all up once
0.00%: , come back and touch your lips to me
0.00%: , tell me about your money
0.00%: , make sure to call my cell phone about
0.00%:  look at my mouth, real
0.00%:  look at my mouth, real close
0.00%:  you can lick my mouth too, or
0.00%: , use my arm to pull you
0.00%:  maybe you could lick on me
0.00%: , come back to my place one day
0.00%: , use your hand to pull all my
0.00%: , could you maybe trim
0.00%:  make sure my blood
0.00%:  you could make all
0.00%: , damn that
0.00%: , you smell the blood
0.01%: , you smell the blood coming
0.00%: , could you touch my back to
0.00%: , you coming back to my place and tell
0.00%:  real quick can you close my mouth to
0.00%: , could you look at me mouth real
0.00%: , maybe you could put some milk there
0.00%: , can you come look at my cut
0.00%: , can you tell me my pulse rate
0.00%: , real quick let me put some
0.00%: , you must think my
0.00%: , could you call the oral
0.00%: , you can lick my toes
0.00%:  you look cute, maybe
0.00%: , make sure my mouth and
0.00%: , you could make me call you that
0.00%: , can you pick out all
0.01%: , can you pick out all the blood
0.00%: , your blood makes me all
0.00%: , make sure you pat
0.00%:  you look hot as
0.00%: , you coming back to my place to see more
0.00%: , you could come back later to help
0.00%: , you could call my mouth a place
0.00%:  you need to roll
0.01%:  you need to roll up
0.00%:  come to my house real quick, me
0.00%: , let me suck your blood up into a
0.00%: , come home quick cause
0.00%: , maybe you can lick me all
0.00%: , let me take you home and pull you
0.00%: , can you pull out like
0.00%: , could you check up in my ears
0.00%: , your mouth is all cold
0.00%:  maybe you could help me to make
0.00%:  let me call you back, your
0.00%:  let me call you back, your phone
0.00%:  let me call you back, your mouth
0.00%:  real quick, could you lay me
0.00%: , tell your mom to call me back on
0.00%: , hold me up
0.00%: , check your notes
0.00%: , you come here and stick
0.00%: , are you coming up to my house to lick
0.00%:  can you come help me suck out blood
0.00%: , you coming back up to the
0.00%:  real quick, could you shoot my
0.00%: , can you suck up the blood my
0.00%: , come real quick to my mouth and pull
0.00%: , come back to my home place and you
0.00%:  could you maybe like, not touch
0.00%: , call me once your mouth is empty
0.00%: , can you touch my ears
0.00%: , could you make sure to coat
0.00%: , can you come up real
0.03%: , can you come up real close
0.01%: , can you come up real close to
0.02%: , can you come up real close to my
0.01%: , can you come up real quick to
0.01%: , can you come up real quick to the
0.00%: , can you come up real quick so
0.00%:  real quick, can you help me tell my
0.00%: , could you pull me back into a
0.00%: , maybe you could help me clean a cut
0.00%: , you could come lick me up
0.00%: , let me use your mouth and lick
0.00%: , are you coming to check out all
0.00%: , you smell like honey
0.00%: , are you still okay??
0.00%: , maybe you could lick up on
0.00%:  could you check my soul
0.00%: , can you see my blood coming out quick
0.00%: , come lick my mouth so you don
0.00%:  real quick can you come by
0.00%: , could you touch me in my
0.00%: , you could maybe help me out on
0.00%:  could you look up the
0.00%: , you could maybe keep that
0.00%: , can you make out the color
0.00%: , you could call that lick
0.00%: , you talk too much you
0.00%: , could you help make me some
0.00%: , maybe you can put some mouth
0.00%: , me and my mouth are cool but
0.01%: , me and my mouth are cool but you
0.00%: , come check out my blood coming out my lips
0.00%: , maybe you could help me cook some
0.00%: , could you maybe not suck the air
0.00%:  you can lick my head
0.00%: , my blood came out my
0.00%: , you could be stuck on
0.00%: , you and your mouth make me all
0.00%: , my mouth is a tool
0.00%:  you come back later and you
0.00%: , come lick salt
0.00%: , could you make my lips real
0.00%:  can you drop me back at home
0.00%:  come up to my house real quick, can
0.00%: , could you maybe roll me a smoke
0.00%: , could you come into my car
0.00%:  could you spit on
0.01%:  could you spit on my mouth
0.01%:  could you spit on my mouth real
0.00%:  could you spit on me
0.01%:  could you spit on me real
0.00%:  could you spit on my cheek
0.01%:  could you spit on my cheek real
0.00%: , let me look in your mouth as
0.00%: , can you keep your mouth coming
0.00%: , you must be all
0.00%: , you must be all out
0.00%: , suck my mouth into
0.00%: , could you let me check out my lips
0.00%: , could you clean up the table
0.00%:  can you lick my mouth out,
0.00%: , you can help me out by lick
0.00%:  you look cute as hell, but man
0.00%: , can you lick my mouth or some
0.00%:  can you help me take blood
0.00%: , you could climb
0.00%: , you could suck on that piece
0.00%:  could you maybe let me check
0.00%: , maybe you could come lick me up a
0.00%: , come rub that
0.00%:  could you lick my teeth clean
0.00%: , could you help me sell
0.01%: , could you help me sell my car
0.00%: , could you clean my car
0.00%: , could you hear me talk
0.00%: , could you come touch mine real
0.00%: , come back here and put out my
0.00%:  real quick can you come out
0.00%:  you make my heart melt,
0.00%: , could you make me a lunch
0.00%:  come up to my house later, you
0.00%: , come to my bed real quick so you can put
0.00%: , come to my truck
0.00%: , let me close my mouth and you lick
0.00%: , let me see your mouth back up
0.00%: , let me lick up some blood coming
0.00%: , let me lick up some blood coming out your
0.00%: , you look cute as hell in your
0.00%: , could you like help me clean
0.00%:  real quick, you could help me test
0.00%: , could you phone
0.00%: , could you shoot me up like
0.00%: , you can help me out real quick so
0.00%: , could you help me make it all come
0.00%:  real quick, can you help me buy some cold
0.00%: , you coming back up here
0.00%: , come back to my mouth and place yours
0.00%:  my lips are on
0.00%: , could you maybe put a sock on the
0.00%: , check your email cause you
0.00%:  let me check my blood count real
0.00%: , could you roll that back some
0.00%: , you cook
0.00%: , use your hand to calm
0.00%: , let me call you to make sure you don
0.00%: , come let me touch your skin
0.00%:  you can lick my torso
0.00%:  come to my mouth, you can lick all
0.00%:  are you coming back to my place once the
0.00%: , do you lick my mouth or
0.00%: , you are dumb
0.00%: , you make it hard not
0.00%: , could you use that back
0.00%: , come back later once my
0.02%: , come back later once my mouth
0.00%: , come back later once my lips
0.00%: , you can help me lick yours
0.00%:  is your mouth open??
0.00%: , you need to come put
0.00%: , can you come do
0.00%: , you can check later but
0.00%:  maybe you could teach me to use
0.00%: , can your mouth pick me
0.00%: , real quick could you close my open
0.00%: , do you make your lips come
0.00%:  could you check it
0.01%:  could you check it out real
0.00%: , could you make my mouth sore
0.00%: , could you take our
0.00%: , come lick my mouth at once
0.00%: , maybe you could pull the rest
0.00%: , can you pull me a tooth
0.00%: , can you take out my blood
0.00%: , can you pull it back out some
0.00%: , maybe you need to pull out
0.00%: , use your thumb to play
0.00%:  can you let me lick your mouth a
0.00%: , real quick maybe you could step to
0.00%:  let me check your pulse, too
0.00%: , pull me close and make
0.01%: , pull me close and make out
0.00%: , are you able to touch me
0.00%: , could you cut back on all these
0.00%:  you can check my pulse, but let
0.00%: , my mouth is coming up dry
0.00%:  real quick you need to put
0.00%:  you could come to my place but
0.00%: , could you come help me lick my tears
0.00%: , could you push on my back a
0.00%: , you could lick some cream
0.00%: , come and lick my mouth but
0.00%: , come and lick my mouth but you
0.00%: , maybe you could let the
0.00%: , is my cheek
0.00%: , you could make such
0.00%: , could you come help me outta
0.00%: , check out my loo
0.00%: , close your mouth in
0.00%:  let me pull back real
0.00%: , could you learn to speak
0.00%: , maybe you could call me to ask me to
0.00%: , could you help me cut my meat back
0.00%: , could you slip my
0.00%: , use your neck to pull my head to
0.00%:  can you take my pulse,
0.00%: , sure you can
0.01%: , sure you can lick
0.03%: , sure you can lick my mouth
0.01%: , sure you can lick my mouth too
0.00%: , sure you can lick me
0.00%: , sure you can lick my mouth all
0.00%: , you made me crack
0.01%: , you made me crack my tooth
0.00%: , could you choke me out
0.01%: , could you choke me out real
0.00%: , only you could put me
0.00%: , keep your teeth
0.00%:  you can check my blood later
0.00%: , your mouth all up
0.00%: , come home and lick me
0.00%: , you must admit
0.00%:  let me come back to your place in my
0.00%:  you look super cute, maybe
0.00%: , you make my heart pulse
0.00%: , hold my arm up
0.00%:  real quick, can you shut my
0.00%: , maybe you could also place
0.00%: , let me come lick your mouth any
0.00%: , can you check our lips
0.00%: , could you pat my mouth on
0.00%: , that could come back
0.00%: , my lips look red
0.00%: , could you maybe place the
0.00%: , pro
0.00%:  look at my mouth, can you see all
0.00%: , you can use all
0.00%: , so much blood came
0.01%: , so much blood came out my
0.00%:  come lick my mouth, you can tell
0.00%: , are you coming back in my mouth too
0.00%:  can you close my mouth real quick to
0.00%: , you could call my house later
0.00%: , pull out the loose
0.00%: , could you maybe lick salt
0.00%: , your neck has
0.00%: , you are not coming
0.02%: , you are not coming back
0.01%: , you are not coming back home
0.00%: , you are not coming home
0.00%:  come to my place, let me suck
0.01%:  come to my place, let me suck your blood
0.00%: , once my oral
0.00%: , can you help me rob
0.00%: , touch your lips to my
0.00%: , but you can keep the
0.00%: , could you try to keep some
0.00%: , check out our eyes
0.00%: , so you could lick my mouth real
0.00%: , check out under my lips
0.00%:  real quick, you could smell
0.00%: , maybe you could help me make out all
0.00%: , only you could make a mouth part
0.00%: , you like to do
0.00%:  can you help me suck all
0.00%: , lick my mouth and pull some
0.00%:  you need to put more
0.00%: , can you call my mom or
0.00%:  you crack me up, that
0.00%: , come back and help me clear
0.01%: , come back and help me clear out
0.00%: , can you put like
0.00%: , look at my nose
0.00%: , you smell like pee
0.00%: , tell me about your eyes
0.00%: , come up to my oral
0.00%:  can you roll my mouth back
0.00%:  maybe you could come help me to
0.00%:  come back to my house, pull my
0.00%: , could you call my mom back real
0.00%: , maybe you could put a small rock
0.00%: , you cut me so
0.00%: , come back to my place and more
0.00%:  you could help me look in
0.00%: , you could tell me to lick my
0.00%:  real quick can you help me out by coming
0.00%: , you rock that
0.00%: , maybe you could lie
0.00%: , could you help me not bite
0.00%: , can you come touch me real
0.00%: , could you maybe not lick me too
0.01%: , could you maybe not lick me too much??
0.00%: , are those blood
0.00%: , come back to my house and put more
0.00%: , can you hook me up to your
0.00%:  real quick, could you pat the
0.00%:  can you check my room
0.00%: , are you the piece
0.00%: , maybe you could let me lick clean
0.00%: , keep your mouth clean cause
0.00%: , come let me suck all
0.01%: , come let me suck all the blood
0.01%: , come let me suck all your
0.03%: , come let me suck all your blood
0.00%: , could you help me lick some boo
0.00%: , could you maybe touch me like
0.00%: , could you make sure to only place
0.00%: , real quick use the
0.00%: , maybe you can lick all
0.00%: , can you help me make it out
0.00%: , maybe you can lick the rest
0.00%: , use your mouth to place and
0.00%:  real quick, you need to call my
0.01%:  real quick, you need to call my mom
0.00%: , could you maybe not lick me cause
0.00%: , can you suck the piece
0.01%: , can you suck the piece out
0.00%: , maybe you could talk real quiet
0.00%:  you could tell me the
0.00%:  can you pick me some
0.00%: , can you come lick my mouth so all
0.00%: , maybe you could suck it clean
0.00%:  you sure could help me lick
0.00%: , you could be the lips
0.00%:  real quick, can you buy some
0.00%: , look up my mouth real close
0.00%: , you could see that
0.01%: , you could see that coming
0.00%:  your mouth looks nice, maybe
0.00%:  you suck on my mouth real bad
0.00%:  make your mouth come all
0.00%: , can you pull out the small
0.00%: , could you roll back my mouth open
0.00%: , check out my side
0.00%: , your mouth is all black
0.00%:  real quick, could you tell by
0.00%: , come check out my mo
0.00%: , you can put all your
0.00%: , come up and lick my mouth too
0.00%: , could you maybe stop all
0.00%:  you look cute as hell but my
0.00%:  you crack me up all
0.01%:  you crack me up all the time,
0.01%:  you crack me up all the time, you
0.00%: , could you open my mouth some
0.00%:  maybe you could check out mine real
0.00%: , you look at me and my lips
0.00%: , use your thumb to mop my
0.00%: , you could call me on my mouth
0.00%: , your lips come back and
0.00%: , come here to my place quick
0.00%: , can you come poke me
0.00%: , let me lick you super
0.00%:  real quick, but could
0.00%:  you can call me slick
0.00%: , come round to the back alley
0.00%:  could you come to my place real
0.00%: , my lips are bound to make
0.00%: , could you rinse my mouth to
0.01%: , could you rinse my mouth to make
0.00%: , maybe you could cook
0.01%: , maybe you could cook me some lunch
0.00%: , you could at least come lick me
0.00%:  you look hot but
0.00%: , you touch my neck real
0.00%:  come quick, your
0.01%:  come quick, your mouth
0.00%: , maybe you can help me lick a
0.00%: , you could check it out real
0.00%:  you come to my place or
0.00%: , could you come look at this bump
0.00%:  come on back to my place, real
0.00%:  come quick, you can help me taste my blood coming
0.00%: , could you maybe look that up in
0.00%:  you can pull out some
0.00%: , must you talk
0.00%: , could you make you lips
0.00%: , lick my mouth to clean up some
0.00%:  you need to lick my mouth or
0.00%: , let me touch your body in
0.00%:  you need to call me quick
0.00%: , could you make that nice
0.00%: , let me touch your lips okay
0.00%: , maybe you could pick at
0.00%: , use your pink meat
0.00%:  could you try to make
0.00%: , use your neck to touch
0.00%: , real quick can you come smell
0.00%: , you suck my mouth in
0.00%: , make your mouth come all up
0.00%: , you could tell me you can
0.00%: , let me lick my mouth open
0.00%: , could you pat my chest
0.01%: , could you pat my chest real
0.01%: , could you pat my chest real quick??
0.00%: , let me check your name
0.00%: , real quick maybe you can tell
0.00%: , maybe you can pick the
0.00%: , could you look at my palm
0.00%: , could you spit at
0.01%: , could you spit at me real
0.00%: , could you maybe touch me in
0.00%: , my pulse rate
0.00%:  you come to me
0.00%: , can you lick your butt
0.00%: , your dick
0.00%:  real quick, can you do the same to me??
0.00%:  use your hand to mop
0.00%: , could you let me lick my mouth clean so
0.00%: , you coming to my place to
0.00%: , you coming to my place to check
0.00%: , look at all the mucus in your
0.00%:  come back to mine cause
0.00%: , could you let me clean up
0.00%: , can you keep your butt
0.00%: , could you maybe help take
0.00%: , could you maybe help take care
0.00%: , could you let me touch mine
0.00%: , you can keep coming to my house all
0.00%: , you can make me stop by
0.00%: , could you check my pain
0.00%: , check out my corn
0.00%: , come up to my house real quick and let my
0.00%: , could you let me pull some
0.00%: , can you make my lips cold
0.00%: , could you break open
0.00%:  you need to lick me
0.00%: , does your mouth make it
0.00%: , you can lick the cum out
0.00%: , do you hear my pulse
0.01%: , do you hear my pulse quick
0.00%: , you can check out my blood coming
0.00%: , could you maybe take a photo
0.00%: , can you mop my
0.02%: , can you mop my mouth real
0.02%: , can you mop my mouth real quick??
0.01%: , can you mop my mouth quick
0.00%: , can you mop my mouth out
0.00%: , can you mop my mouth real quick so
0.00%: , come to my house like
0.00%:  you can come lick me too,
0.00%: , can you roll them
0.00%: , can you roll them back
0.00%: , could you call to
0.00%: , that could be mucus
0.00%: , maybe you could pull me onto the
0.00%: , let me lick your mouth all up on my
0.00%: , can you suck my head
0.00%: , you could be my real
0.00%:  you can lick the pus
0.00%: , can you put both
0.00%: , could you let me stick your
0.00%: , maybe you could put some nice
0.00%: , come up on my mouth real quick to
0.00%: , make sure you call me on my
0.00%: , could you come rub my lips on me
0.00%: , you think you could spell
0.00%:  your mouth looks empty,
0.00%: , pull back your mouth to
0.00%:  come up to my mouth cause
0.00%: , could you call the cops on
0.01%: , could you call the cops on me real
0.00%: , can you help me roll my back to
0.00%:  you can come look at my mouth real
0.00%: , maybe you can help me eat
0.00%:  can you come lick my mouth but
0.00%: , could you help me take my soul
0.00%: , maybe you could also lick out
0.00%: , can you come pull out the blood
0.00%: , you can slap
0.00%: , let me come lick your mouth on
0.00%:  you can help me lick out
0.00%:  you can help me lick out my blood
0.00%: , maybe you could come lick me as
0.00%: , could you help me on my quest to make
0.00%: , make sure you catch it
0.00%: , you could step all
0.00%: , could you maybe come lick me up
0.00%: , could you maybe step to
0.00%: , can you try to make me
0.00%:  come back to my place, no
0.00%: , you can make your mouth stop
0.00%: , coming back to your place only
0.00%: , let me come back home to
0.01%: , let me come back home to your
0.01%: , let me come back home to your lips
0.01%: , let me come back home to your lips and
0.00%: , let me come back home to you and
0.00%: , maybe your mouth could smell
0.00%:  you talk too much, my lips are coming
0.00%:  my lips are coming back,
0.00%:  can you hold still
0.00%: , you can look out
0.00%: , you can look out my mouth
0.00%: , come back here so you can pull
0.00%: , can you come lick my thumb real
0.00%: , could you suck that bone
0.00%: , can you check my blood test
0.00%: , can you drop me back at my mouth
0.00%: , you need to make your mouth smell
0.00%: , come back to my place or meet
0.00%: , could you lick me to help clean out some
0.00%: , come back to my mouth ple
0.00%: , you could make that up
0.00%:  let me tell you, you look damn
0.00%: , could you help me come back to you
0.00%:  check me out, you can tell by
0.00%: , only you could make me cream all
0.00%: , use your body to pull me to
0.00%: , look at my mouth man
0.00%:  come on, let me lick up
0.01%:  come on, let me lick up your
0.01%:  come on, let me lick up your mouth
0.00%: , can you talk yet
0.00%: , you could help too
0.00%: , maybe check your pulse to
0.00%: , could you maybe help me talk real
0.00%: , your mouth is an empty black
0.00%: , could you lick me some cream
0.00%: , could you make that all
0.00%:  think
0.00%: , could you tell me more about lick
0.00%: , think you could call me some more
0.00%: , could you come back real late
0.00%: , could you rinse my mouth a
0.00%:  you can call the
0.01%:  you can call the cops
0.00%: , you must come back here
0.00%: , look me up later
0.00%: , could you call my uncle
0.00%: , could you come back this
0.00%:  check out my blood coming out all
0.00%: , my brain keeps
0.00%:  real quick, can you close my mouth all
0.00%: , make sure you mouth
0.00%: , could you maybe help me make it so
0.00%: , my cheek bone
0.00%: , you could eat the
0.00%: , maybe you could reach up to
0.00%: , could you come lick my other
0.00%: , can your mouth make blood
0.01%: , can your mouth make blood come
0.00%: , could you maybe use more
0.00%: , let me suck up all the blood your
0.00%: , could you like help me out real
0.00%: , come back to our house and let me pull
0.00%:  you smell like poo
0.00%: , can you come lick all my blood out
0.00%: , look at you mouth
0.00%:  your butt
0.00%: , you can suck all you
0.00%: , you can pull me close to your head
0.00%: , could you try to make me come
0.00%: , could you buy me a nice
0.00%: , can you let me lick the blood you
0.00%:  you could call me the slick
0.00%: , maybe you could lick me to help cure
0.00%:  let me lick all your mouth
0.00%: , can you help me read my
0.01%: , can you help me read my book
0.00%: , you must help
0.00%: , you suck it out
0.00%:  you suck on my mouth a
0.00%: , you could lose me but
0.00%: , can you put me back the
0.00%: , let me back out
0.00%: , lick up my
0.00%: , lick up my mouth
0.00%:  you bite
0.01%:  you bite your
0.00%: , check out my blood type
0.00%:  can you come help lick my blood out
0.00%: , you could tell me the price
0.00%: , you could also call me a
0.00%:  let your lips touch my
0.00%: , maybe you could put an ice
0.00%: , you could help me a lot by not
0.00%:  could you help me back to my room,
0.00%: , you mouth me back and
0.00%: , maybe you could check me out later??
0.00%: , see that
0.00%: , you can try to pull
0.00%: , you can try to pull me
0.00%:  can you lick my chest
0.00%: , could you put some milk there
0.00%: , can you hear me back
0.00%: , you could pee
0.00%: , you could pee on my
0.01%: , you could pee on my mouth
0.00%: , let me suck out all your body
0.00%: , you can lick the sperm
0.01%: , you can lick the sperm out
0.00%: , look at me in your
0.00%: , look at me in your mouth
0.00%:  can you make more
0.00%:  look, you need to call
0.00%: , let me suck on your but
0.00%: , you like to touch me
0.00%: , could you put some lemon
0.00%: , maybe you could tell me a cool
0.00%:  you look super nice today
0.00%: , can you help me climb outta
0.00%: , you can use my mouth to lick a
0.00%: , use your hand to lick me all
0.00%: , can you check your top
0.00%:  check me out, man
0.00%: , could you touch my bare skin
0.00%: , could you take me to see
0.00%: , could you not stick
0.00%: , maybe you could help me lick cream out
0.00%: , use your phone to call me at
0.00%: , tell me all about your neck
0.00%: , can you call out
0.00%:  you could be that
0.00%: , make sure to count all
0.00%: , could you real quick lay
0.00%:  you touch my lips real
0.00%: , you stole my catch
0.00%: , you can call me to tell
0.01%: , you can call me to tell me you
0.00%: , you can call me to tell me your
0.00%: , real quick can you put these
0.00%: , can you make my lips red
0.00%: , drop that
0.00%: , could you lick a plate
0.00%:  real quick could you also
0.00%:  you can make your mouth close
0.00%: , maybe you could come lick parts
0.00%:  maybe you could check me out some
0.00%: , could you tap your cheek
0.00%:  can you help me look at my oral
0.00%:  check out my cool lips
0.00%:  the back part
0.00%: , real quick could you place one
0.00%: , could you come look at my cut
0.00%:  you could spit on my mouth real
0.00%: , that could make you more
0.00%: , you real slick
0.00%:  come on, let me check out
0.01%:  come on, let me check out your lips
0.00%:  you come back to my place and me
