still believe me when I'm talking to you, yes?
     4,449 0* 0.03782%  win the game to                                                                                                              -------eiklllmnosstuyyI',?
     4,450 0* 0.03781%  still lying,                                                                                                                 -------aeeehkmmnoosttuwyI'?
     4,451 0* 0.03781%  silly                                                                                                                        -------aeeeghiklmmnnoostttuwyI',?
     4,452 0* 0.03781%  know, let us                                                                                                                 -------aeeghiillmmnosttyyI'?
     4,453 0* 0.03777%  like the way I'm using my                                                                                                    -------ellnoostt,?
     4,454 0* 0.03777%  still believe me? I know it                                                                                                  aeeghlmnostuyy',
     4,455 0* 0.05134%  still believe me? I know it'                                                                                                 aeeghlmnostuyy,
     4,456 0* 0.03775%  win some, you                                                                                                                -------aeeghiklllmnstttyI'?
     4,457 0* 0.03772% 'll see it in                                                                                                                 -------aeghklmmnoosttuwyyI,?
     4,458 0* 0.05337% 'll see it in the                                                                                                             -------agklmmnoostuwyyI,?
     4,459 0* 0.03769%  want to tell my                                                                                                              -------eeghiiklmnossuyI',?
     4,460 0* 0.03769%  still believe you want to                                                                                                    eeeghiklmmnsyI',?
     4,461 0* 0.03765%  mean you like                                                                                                                -------eghillmnosstttwyI',?
     4,462 0* 0.03764%  still won't make me believe                                                                                                  eghilnostuyyI,?
     4,463 0* 0.09152%  still won't make me believe you                                                                                              eghilnstyI,?
     4,464 0* 0.03762%  win this game, only you                                                                                                      -------eekllmsttI'?
     4,465 0* 0.03761%  lost that one?                                                                                                               -------eegiikllmmnsuwyyI',
     4,466 0* 0.03761%  guys know me,                                                                                                                -------aeehiilllmnostttyI'?
     4,467 0* 0.03760%  gonna let him lose                                                                                                           -------eiklmsttuwyyI',?
     4,468 0* 0.05343%  gonna let him lose?                                                                                                          -------eiklmsttuwyyI',
     4,469 0* 0.03760%  make my                                                                                                                      -------eeghiilllnnoosstttuwyI',?
     4,470 0* 0.03758%  gonna tell me you believe me                                                                                                 hiiklssttwyI',?
     4,471 0* 0.06420%  gonna tell me you believe me?                                                                                                hiiklssttwyI',
     4,472 0* 0.03758%  lost the money                                                                                                               -------aegiikllmnstuwyI',?
     4,473 0* 0.03757%  won't get to                                                                                                                 -------aeehiiklllmmnssuyyI,?
     4,474 0* 0.03757% 'll let that one go?                                                                                                          -------eiikmmnssuwyyI,
     4,475 0* 0.03756%  see what my                                                                                                                  -------egiiklllmnnoosttuyI',?
     4,476 0* 0.03748%  still believe I'm lying then                                                                                                 aeekmoostuwy,?
     4,477 0* 0.05360%  still believe I'm lying then?                                                                                                aeekmoostuwy,
     4,478 0* 0.03746%  still believe you won'                                                                                                       aeeeghiklmmnsttyI,?
     4,479 0* 0.08107%  still believe you won't                                                                                                      aeeeghiklmmnstyI,?
     4,480 0* 0.04498%  still believe you won't get                                                                                                  aeehiklmmnsyI,?
     4,481 0* 0.03745%  know, it's only                                                                                                              -------aeeeghillmmsttuyI?
     4,482 0* 0.03744%  got into                                                                                                                     -------aeeehiklllmmnsstuwyyI',?
     4,483 0* 0.03744%  know, you listen                                                                                                             -------aeeghillmmsttyI'?
     4,484 0* 0.03741%  lost the lie,                                                                                                                -------aegiklmmnnostuwyyI'?
     4,485 0* 0.03741% 'll let me in on this game,                                                                                                   -------kostuwyyI?
     4,486 0* 0.03739%  know I'll see                                                                                                                -------aeghiilmmnostttuyy,?
     4,487 0* 0.20078%  know I'll see you                                                                                                            -------aeghiilmmnsttty,?
     4,488 0* 0.08161%  know I'll see you at                                                                                                         -------eghiilmmnstty,?
     4,489 0* 0.26715%  know I'll see you at the                                                                                                     -------giilmmnsty,?
     4,490 0* 0.03739%  lost it,                                                                                                                     -------aeeeghikllmmnnostuwyyI'?
     4,491 0* 0.03738%  will not believe this,                                                                                                       aeeegklmmnostuyyI'?
     4,492 0* 0.03736%  say you win                                                                                                                  -------eeeghiklllmmnostttI',?
     4,493 0* 0.03735%  mean to tell me, this                                                                                                        -------giklnosuwyyI'?
     4,494 0* 0.03731%  think you got a                                                                                                              -------eeeilllmmnsstwyI',?
     4,495 0* 0.03729%  know I'm still lying,                                                                                                        -------aeeehmosttuy?
     4,496 0* 0.03728%  won't let me think                                                                                                           -------aegillmossuyyI,?
     4,497 0* 0.03726%  see my little                                                                                                                -------aghiklmnnoostuwyI',?
     4,498 0* 0.03725%  ought to see                                                                                                                 -------aeiiklllmmnnstwyyI',?
     4,499 0* 0.03723%  guys won't let me lie my                                                                                                     -------ahiklnostI,?
     4,500 0* 0.03722%  like saying                                                                                                                  -------eehllmmnoostttuwyI',?
     4,501 0* 0.03720%  believe us,                                                                                                                  aeeeghiiklllmmnnoostttwyyI'?
     4,502 0* 0.03719%  must know I'm not                                                                                                            -------aeeeghiilllstyy,?
     4,503 0* 0.03716%  know as I                                                                                                                    -------eeeghiilllmmnostttuyy',?
     4,504 0* 0.03716%  won't let me tell you any                                                                                                    -------ghiikmssI,?
     4,505 0* 0.03715%  talk, now                                                                                                                    -------eeeghiillmmnossttuyyI'?
     4,506 0* 0.03713% 'll listen to the                                                                                                             -------aegikmmnosuwyyI,?
     4,507 0* 0.03712%  guys want me in                                                                                                              -------eehiklllmoosttyI',?
     4,508 0* 0.03711%  still won't believe I like the game,                                                                                         mnosuyy?
     4,509 0* 0.03711%  two guys                                                                                                                     -------aeeehiiklllmmnnosttyI',?
     4,510 0* 0.03710%  win the game yet                                                                                                             -------iklllmnoosstuyI',?
     4,511 0* 0.05630%  win the game yet?                                                                                                            -------iklllmnoosstuyI',
     4,512 0* 0.03710%  win it all, then?                                                                                                            -------eegklmmoosstuyyI'
     4,513 0* 0.03709%  won't tell them?                                                                                                             -------aegiiklmnossuyyI,
     4,514 0* 0.03708%  want smoke                                                                                                                   -------eeghiilllmnosttuyyI',?
     4,515 0* 0.04375%  want smoke?                                                                                                                  -------eeghiilllmnosttuyyI',
     4,516 0* 0.03704%  also know the                                                                                                                -------eegiillmmnsttuyyI',?
     4,517 0* 0.03703%  still believe he won?                                                                                                        aeegiklmmnosttuyyI',
     4,518 0* 0.03702%  will not believe my eyes                                                                                                     aeghiklmnosttuI',?
     4,519 0* 0.03702%  win, I believe?                                                                                                              aeeeghiklllmmnoosstttuyy'
     4,520 0* 0.03699% 'll thank                                                                                                                     -------eeegiilmmnoossttuwyyI,?
     4,521 0* 0.14167% 'll thank me                                                                                                                  -------eegiilmnoossttuwyyI,?
     4,522 0* 0.03697%  got my name                                                                                                                  -------eehiiklllnossttuwyI',?
     4,523 0* 0.03697%  losing money                                                                                                                 -------aeehikllmstttuwyI',?
     4,524 0* 0.03691%  know he's got a                                                                                                              -------eeiilllmmnsttuyyI,?
     4,525 0* 0.03690%  must think I'm a well                                                                                                        -------eegilnoostyy,?
     4,526 0* 0.03689%  win the game, um                                                                                                             -------eiklllnoossttyyI'?
     4,527 0* 0.03689%  know you'll believe                                                                                                          aeeeghiilmmnsstttyI,?
     4,528 0* 0.04423%  know you'll believe me                                                                                                       aeeghiilmnsstttyI,?
     4,529 0* 0.03688%  taught me well in                                                                                                            -------eiklmnoosstyyI',?
     4,530 0* 0.03687%  win all the time?                                                                                                            -------egklmnoosstuyyI',
     4,531 0* 0.03681%  must now tell me the                                                                                                         -------agiiklnosyyI',?
     4,532 0* 0.03680%  know this man,                                                                                                               -------eeegilllmosttuyyI'?
     4,533 0* 0.03679%  still believe me now? I                                                                                                      aeeghiklmnosttuyy',
     4,534 0* 0.03676%  tell me when you believe                                                                                                     agiiklmnossttyI',?
     4,535 0* 0.03675%  won't talk to me in                                                                                                          -------eeghillmssuyyI,?
     4,536 0* 0.03675%  win this game too                                                                                                            -------eeklllmnstuyyI',?
     4,537 0* 0.04857%  win this game too,                                                                                                           -------eeklllmnstuyyI'?
     4,538 0* 0.03725%  win this game too?                                                                                                           -------eeklllmnstuyyI',
     4,539 0* 0.03673%  mean to tell me no                                                                                                           -------ghiiklsstuwyyI',?
     4,540 0* 0.03670%  see, you win the                                                                                                             -------agiklllmmnosttyI'?
     4,541 0* 0.03668%  win some, you kill the                                                                                                       -------aeglmnsttyI'?
     4,542 0* 0.03666%  must now believe I like                                                                                                      aeeghillmnosttyy',?
     4,543 0* 0.03665%  still win at                                                                                                                 -------eeeghklmmnoostuyyI',?
     4,544 0* 0.03665%  guys won't let it                                                                                                            -------aeehikllmmnosyI,?
     4,545 0* 0.03664% 'll let me believe this?                                                                                                      aegikmnnoostuwyyI,
     4,546 0* 0.03663%  eat the                                                                                                                      -------egiiklllmmnnoosstuwyyI',?
     4,547 0* 0.05225%  eat the king                                                                                                                 -------eilllmmnoosstuwyyI',?
     4,548 0* 0.03661%  know, let me                                                                                                                 -------aeghiillmnossttuyyI'?
     4,549 0* 0.03660%  know my last                                                                                                                 -------eeeghiillmnosttuyI',?
     4,550 0* 0.03660%  won't like my last                                                                                                           -------eeghilmnostuyI,?
     4,551 0* 0.03659%  tell them I know                                                                                                             -------aegiilmnosstuyy',?
     4,552 0* 0.03657%  guys know I am                                                                                                               -------eeehiilllmnosttty',?
     4,553 0* 0.03654%  still won,                                                                                                                   -------aeeeghiklmmnosttuyyI'?
     4,554 0* 0.03654%  see? I think you believe me now                                                                                              agilllmstty',
     4,555 0* 0.03654%  still believe I'm not a lying                                                                                                eeehkmostuwy,?
     4,556 0* 0.03650%  wan' some                                                                                                                    -------eeghiiklllmnostttuyyI,?
     4,557 0* 0.03649%  saw him?                                                                                                                     -------eeegiklllmnnoostttuyyI',
     4,558 0* 0.03647%  win this game, I'll let you believe my                                                                                       eknost?
     4,559 0* 0.03644%  must now let                                                                                                                 -------aeeghiikllmnostyyI',?
     4,560 0* 0.10587%  must now let me                                                                                                              -------aeghiikllnostyyI',?
     4,561 0* 0.05251%  must now let me talk                                                                                                         -------eghiilnosyyI',?
     4,562 0* 0.03643%  like the team,                                                                                                               -------gillmnnoosstuwyyI'?
     4,563 0* 0.03642%  believe this guy'                                                                                                            aeeeiklllmmnnoosttwyI,?
     4,564 0* 0.03640%  know them all?                                                                                                               -------eegiilmnossttuyyI',
     4,565 0* 0.03640%  tell me you know this                                                                                                        -------aegilmnstyI',?
     4,566 0* 0.03640%  think you still believe                                                                                                      aeeeglmmnostwyI',?
     4,567 0* 0.05840%  think you still believe me                                                                                                   aeeglmnostwyI',?
     4,568 0* 0.10324%  think you still believe me?                                                                                                  aeeglmnostwyI',
     4,569 0* 0.03637%  say you knew                                                                                                                 -------eeghiilllmmnostttI',?
     4,570 0* 0.03636%  know, let's go eat                                                                                                           -------ehiillmmnstuyyI?
     4,571 0* 0.03633%  knew all this?                                                                                                               -------eegilmmnoosttuyyI',
     4,572 0* 0.03632%  all see how                                                                                                                  -------egiiklmmnnostttuyyI',?
     4,573 0* 0.03627%  may not know it                                                                                                              -------eeeghilllmsstuyI',?
     4,574 0* 0.06586%  may not know it,                                                                                                             -------eeeghilllmsstuyI'?
     4,575 0* 0.03626%  lose now?                                                                                                                    -------aeeghiikllmmnstttuyyI',
     4,576 0* 0.03626%  win the game, I believe you                                                                                                  eiklllmnosstty'?
     4,577 0* 0.03623%  still believe me, yeah? I know you                                                                                           egilmnstt'
     4,578 0* 0.03623%  still believe he won't take                                                                                                  egilmmnosuyyI,?
     4,579 0* 0.03623%  guys okay now                                                                                                                -------eeehiilllmmnstttI',?
     4,580 0* 0.07632%  guys okay now?                                                                                                               -------eeehiilllmmnstttI',
     4,581 0* 0.03618%  win this game, you'll meet                                                                                                   -------klnostyI?
     4,582 0* 0.03614%  get me now                                                                                                                   -------aehiiklllmnossttuyyI',?
     4,583 0* 0.05276%  get me now?                                                                                                                  -------aehiiklllmnossttuyyI',
     4,584 0* 0.03613%  believe me when I tell you,                                                                                                  agiiklmnosstty'?
     4,585 0* 0.03612%  wish?                                                                                                                        -------aeeegiklllmmnnoostttuyyI',
     4,586 0* 0.03611%  look guilty                                                                                                                  -------aeeehilmmnnssttwyI',?
     4,587 0* 0.03610%  guys know that it                                                                                                            -------eeeilllmmnosyI',?
     4,588 0* 0.10480%  guys know that it'                                                                                                           -------eeeilllmmnosyI,?
     4,589 0* 0.03609%  won't believe the lies I tell in                                                                                             agkmmosuyy,?
     4,590 0* 0.03961%  won't believe the lies I tell in my                                                                                          agkmosuy,?
     4,591 0* 0.03608%  won't get me this                                                                                                            -------aeiklllmnosuyyI,?
     4,592 0* 0.03605%  won't believe the team                                                                                                       egiiklllmnossuyyI,?
     4,593 0* 0.03604%  won't like this game?                                                                                                        -------ellmnostuyyI,
     4,594 0* 0.03598%  won this game, my                                                                                                            -------eeiklllnosttuyI'?
     4,595 0* 0.03595%  still lie?                                                                                                                   -------aeeghkmmnnoosttuwyyI',
     4,596 0* 0.03595%  gonna tell them we                                                                                                           -------iiklmosstuyyI',?
     4,597 0* 0.04806%  gonna tell them we'                                                                                                          -------iiklmosstuyyI,?
     4,598 0* 0.03593%  might tell me you know                                                                                                       -------aeilnsstyI',?
     4,599 0* 0.03590%  still believe me? I'm not lying                                                                                              aeehkostuwy,
     4,600 0* 0.03589%  lost the game, you knew                                                                                                      -------iillmnstyI'?
     4,601 0* 0.04911%  lost the game, you knew it                                                                                                   -------illmnsyI'?
     4,602 0* 0.03582%  still won't believe it, eh                                                                                                   aeegklmmnosuyyI?
     4,603 0* 0.07962%  still won't believe it, eh?                                                                                                  aeegklmmnosuyyI
     4,604 0* 0.03582%  win? I think you                                                                                                             -------aeeeglllmmosstty',
     4,605 0* 0.03582%  want them to                                                                                                                 -------eegiiklllmnossuyyI',?
     4,606 0* 0.03582%  must believe me then,                                                                                                        aegiiklllnoostwyyI'?
     4,607 0* 0.03577%  guys want to meet him? I'                                                                                                    -------eiklllnosy,
     4,608 0* 0.03935%  guys want to meet him? I'll                                                                                                  -------eiklnosy,
     4,609 0* 0.03577%  want milk                                                                                                                    -------eeeghillmnoossttuyyI',?
     4,610 0* 0.03576%  lost the game? I know                                                                                                        -------eiillmnstuyy',
     4,611 0* 0.03574% 'll let me know you believe                                                                                                   aeghiimnssttyI,?
     4,612 0* 0.05647% 'll let me know you believe me                                                                                                aghiinssttyI,?
     4,613 0* 0.04843% 'll let me know you believe me,                                                                                               aghiinssttyI?
     4,614 0* 0.03573%  might look                                                                                                                   -------aeeeillmnnssttuwyyI',?
     4,615 0* 0.03572%  might not see                                                                                                                -------aeiklllmnostuwyyI',?
     4,616 0* 0.03571%  see, I like                                                                                                                  -------aghillmmnnoostttuwyy'?
     4,617 0* 0.03570%  shall let                                                                                                                    -------eegiikmmnnoosttuwyyI',?
     4,618 0* 0.09118%  shall let me                                                                                                                 -------egiikmnnoosttuwyyI',?
     4,619 0* 0.22913%  shall let me know                                                                                                            -------egiimnosttuyyI',?
     4,620 0* 0.03568%  still believe my lie? I                                                                                                      aeeghkmnnoosttuwy',
     4,621 0* 0.03567%  guys think it'll                                                                                                             -------aeeelmmnoostwyI,?
     4,622 0* 0.03567%  take him                                                                                                                     -------eegilllmnnoossttuwyyI',?
     4,623 0* 0.03566%  not like                                                                                                                     -------aeeghillmmnossttuwyyI',?
     4,624 0* 0.03562%  lose the game, I believe                                                                                                     iikllmnnosttuwyy'?
     4,625 0* 0.03561%  see? I believe it'                                                                                                           aeghiklllmmnnoosttuwyy,
     4,626 0* 0.03559%  still believe me? I know you'                                                                                                aeeghilmnstty,
     4,627 0* 0.03559%  want to believe my                                                                                                           eeeghiiklllmnosstuyI',?
     4,628 0* 0.05168%  want to believe my lies                                                                                                      eeghikllmnostuyI',?
     4,629 0* 0.07427%  want to believe my lies?                                                                                                     eeghikllmnostuyI',
     4,630 0* 0.04468%  want to believe my lies,                                                                                                     eeghikllmnostuyI'?
     4,631 0* 0.03558%  think you see me                                                                                                             -------agilllmnosttwyI',?
     4,632 0* 0.03558%  may now tell me you like                                                                                                     -------ghinssttI',?
     4,633 0* 0.03555%  see? I believe it went                                                                                                       aghiklllmmnoostuyy',
     4,634 0* 0.03551%  won't meet him in                                                                                                            -------aegklllosstuyyI,?
     4,635 0* 0.03550%  want some time                                                                                                               -------eghiklllnostuyyI',?
     4,636 0* 0.03547%  still believe me? I think you may                                                                                            eeglnostw',
     4,637 0* 0.03546%  talking with me?                                                                                                             -------eellmnoosstuyyI',
     4,638 0* 0.03545%  must know it all                                                                                                             -------eeeghilmnostyyI',?
     4,639 0* 0.03544%  listen now?                                                                                                                  -------aeeghikllmmosttuyyI',
     4,640 0* 0.03543%  guys like,                                                                                                                   -------aeehillmmnnoostttwyI'?
     4,641 0* 0.03542%  might say it                                                                                                                 -------eeeklllmnnoostuwyI',?
     4,642 0* 0.04926%  might say it'                                                                                                                -------eeeklllmnnoostuwyI,?
     4,643 0* 0.03542%  think it's me?                                                                                                               -------aeeglllmnoostuwyyI,
     4,644 0* 0.03541%  must let me go                                                                                                               -------aehiikllnnostwyyI',?
     4,645 0* 0.03539%  think I'll get                                                                                                               -------aeeilmmnoosstuwyy,?
     4,646 0* 0.03539%  hit me                                                                                                                       -------aeegiklllmnnoossttuwyyI',?
     4,647 0* 0.03539%  think you'll eat                                                                                                             -------eegilmmnosstwyI,?
     4,648 0* 0.05650%  think you'll eat some                                                                                                        -------egilmnstwyI,?
     4,649 0* 0.03538%  lost the game? I believe                                                                                                     eiikllmnnostuwyy',
     4,650 0* 0.03536%  must think I lie                                                                                                             -------aeegllmnoostwyy',?
     4,651 0* 0.03536%  know? I'                                                                                                                     -------aeeeghiilllmmnosstttuyy,
     4,652 0* 0.03623%  know? I'm                                                                                                                    -------aeeeghiilllmnosstttuyy,
     4,653 0* 0.03918%  know? I'm not                                                                                                                -------aeeeghiilllmssttuyy,
     4,654 0* 0.03535%  gonna tell them you like                                                                                                     -------imsstwyI',?
     4,655 0* 0.03531%  saw it,                                                                                                                      -------eeeghiklllmmnnoosttuyyI'?
     4,656 0* 0.03528% 'll take this                                                                                                                 -------eegilmmnnoostuwyyI,?
     4,657 0* 0.03525%  lost the game, well                                                                                                          -------iikmnnostuyyI'?
     4,658 0* 0.03525%  gonna believe me,                                                                                                            eehiiklllmosstttuwyyI'?
     4,659 0* 0.03524%  still won't believe my talking                                                                                               eeehmosuyI,?
     4,660 0* 0.03524%  lost my game?                                                                                                                -------eehiikllnnosttuwyI',
     4,661 0* 0.03524%  gonna tell them my                                                                                                           -------eiiklosstuwyI',?
     4,662 0* 0.03521%  win, the                                                                                                                     -------aeegiklllmmnoossttuyyI'?
     4,663 0* 0.03520% 'll let me win then                                                                                                           -------agikmoosstuyyI,?
     4,664 0* 0.04794% 'll let me win then?                                                                                                          -------agikmoosstuyyI,
     4,665 0* 0.03516%  win some then                                                                                                                -------aegiklllmosttuyyI',?
     4,666 0* 0.15545%  win some then you                                                                                                            -------aegiklllmsttyI',?
     4,667 0* 0.03512%  know, I gotta                                                                                                                -------eeehiilllmmnsstuyy'?
     4,668 0* 0.03511%  listen to me, okay                                                                                                           -------eghillmnstuwyI'?
     4,669 0* 0.11243%  listen to me, okay?                                                                                                          -------eghillmnstuwyI'
     4,670 0* 0.03511%  mean to tell me, this guy                                                                                                    -------iklnoswyI'?
     4,671 0* 0.03511%  let him know you                                                                                                             -------aeegillmnssttyI',?
     4,672 0* 0.03507%  lost me on the                                                                                                               -------aegiikllmnstuwyyI',?
     4,673 0* 0.03507%  know the teams,                                                                                                              -------egiilllmnostuyyI'?
     4,674 0* 0.05291%  know the teams, you                                                                                                          -------egiilllmnstyI'?
     4,675 0* 0.03505%  won't believe them                                                                                                           aeegiiklllmnosstuyyI,?
     4,676 0* 0.03499%  won't believe all the times you                                                                                              egiklmnsyI,?
     4,677 0* 0.03498%  want me to tell you his                                                                                                      -------egiklmnsyI',?
     4,678 0* 0.03498%  take this                                                                                                                    -------eegilllmmnnoostuwyyI',?
     4,679 0* 0.03496%  talking me                                                                                                                   -------eehillmnoossttuwyyI',?
     4,680 0* 0.03492%  win the game, one                                                                                                            -------iklllmossttuyyI'?
     4,681 0* 0.03492%  guys know I'm not the                                                                                                        -------aeeiilllmsty,?
     4,682 0* 0.03492%  guys win, okay                                                                                                               -------eeehilllmmnostttI'?
     4,683 0* 0.06154%  guys win, okay?                                                                                                              -------eeehilllmmnostttI'
     4,684 0* 0.03487%  win this game, only to                                                                                                       -------eekllmstuyI'?
     4,685 0* 0.03485%  won't see me taking                                                                                                          -------hilllmostuyyI,?
     4,686 0* 0.03484%  know that song                                                                                                               -------eeeiilllmmstuyyI',?
     4,687 0* 0.03483%  get that,                                                                                                                    -------eeiiklllmmnnoossuwyyI'?
     4,688 0* 0.03477%  guys believe in that                                                                                                         eeeiklllmmnoostwyI',?
     4,689 0* 0.03474%  won't take him                                                                                                               -------eegilllmnosstuyyI,?
     4,690 0* 0.03472%  want some milk? I'll get                                                                                                     -------ehinostuyy,
     4,691 0* 0.05787%  want some milk? I'll get you                                                                                                 -------ehinsty,
     4,692 0* 0.03472%  still think you got me? I'm                                                                                                  -------aeelnswy,
     4,693 0* 0.03469%  talk, you                                                                                                                    -------eeeghiillmmnnossttwyI'?
     4,694 0* 0.05677%  talk, you listen                                                                                                             -------eeghilmmnostwyI'?
     4,695 0* 0.03466%  listen to him,                                                                                                               -------aeegkllmnostuwyyI'?
     4,696 0* 0.03463%  not talking                                                                                                                  -------eeehillmmosstuwyyI',?
     4,697 0* 0.03462%  know, they still                                                                                                             -------aeegilmmnostuyI'?
     4,698 0* 0.03461%  believe you'll win this                                                                                                      aeeegklmmnosttyI,?
     4,699 0* 0.09387%  believe you'll win this game                                                                                                 eeklmnosttyI,?
     4,700 0* 0.09488%  believe you'll win this game?                                                                                                eeklmnosttyI,
     4,701 0* 0.03505%  believe you'll win this game,                                                                                                eeklmnosttyI?
     4,702 0* 0.03460%  lose, little                                                                                                                 -------aeghikmmnnostuwyyI'?
     4,703 0* 0.03839%  lose, little man                                                                                                             -------eghikmnostuwyyI'?
     4,704 0* 0.03460%  win this game I                                                                                                              -------eeklllmnoosttuyy',?
     4,705 0* 0.03459% 'll let me take you on                                                                                                        -------ghiimnsstwyI,?
     4,706 0* 0.03659% 'll let me take you on in                                                                                                     -------ghimsstwyI,?
     4,707 0* 0.03458%  saying you know the                                                                                                          -------eeilllmmsttI',?
     4,708 0* 0.03458%  not believe me? I'                                                                                                           aeeghiiklllmnossttuwyy,
     4,709 0* 0.06118%  not believe me? I'll                                                                                                         aeeghiiklmnossttuwyy,
