dang!! Dude, I just remembered how life is sad
    12,172 0* 0.00169% (99.740%) ( 48%)  dude!! I just remembered who                                                                                                 aadefgiilnssD,
    12,173 0* 0.00232% (99.740%) ( 63%)  dude!! I just remembered who said                                                                                            aefgilnsD,
    12,174 0* 0.00169% (99.740%) ( 68%)  dang, just remembered how I sailed                                                                                           defisu!!D
    12,175 0* 0.00169% (99.740%) ( 48%)  I was so                                                                                                                     ----------adddeefghiijlnstuu!!D,
    12,176 0* 0.00169% (99.740%) (  7%)  gosh, I just remembered a dude dies in a                                                                                     flw!!D
    12,177 0* 0.00169% (99.740%) ( 82%) , dang I just remembered how dis                                                                                              adeefilsu!!D
    12,178 0* 0.00174% (99.740%) ( 73%) , dang I just remembered how dissed                                                                                           aefilu!!D
    12,179 0* 0.00169% (99.740%) ( 53%)  dang, just remembered we fossi                                                                                               addehilu!!DI
    12,180 0* 0.00169% (99.740%) (  9%) , I find it                                                                                                                   ----------aaddeeghjlosssuuw!!D
    12,181 0* 0.00169% (99.740%) ( 64%)  god I just saw                                                                                                               ----------addeefhiilnsu!!D,
    12,182 0* 0.00169% (99.740%) ( 25%)  dang, I just remembered we used a dis                                                                                        fhilo!!D
    12,183 0* 0.00169% (99.740%) ( 62%)  dang, I just remembered he died if                                                                                           alossuw!!D
    12,184 0* 0.00169% (99.740%) ( 79%)  dang, I just did show                                                                                                        ----------aeefilsu!!D
    12,185 0* 0.00169% (99.740%) ( 68%)  dang dude, I just remembered how a less                                                                                      fii!!D
    12,186 0* 0.00169% (99.740%) ( 45%)  dude, I just aged                                                                                                            ----------afhiilnossw!!D
    12,187 0* 0.00169% (99.740%) ( 42%)  dang, just remembered a few side                                                                                             dhilosu!!DI
    12,188 0* 0.00168% (99.740%) (  7%)  dude, I just remembered how life ain                                                                                         adgss!!D
    12,189 0* 0.00168% (99.740%) ( 10%)  dang I just remembered a fossi                                                                                               ddeehiluw!!D,
    12,190 0* 0.00168% (99.740%) ( 31%)  danged, I just remembered how life is a                                                                                      dsu!!D
    12,191 0* 0.00168% (99.740%) (  6%)  dang i just remembered who else said                                                                                         dfu!!D,I
    12,192 0* 0.00168% (99.740%) ( 49%)  gods, I just remembered we had a life                                                                                        dinsu!!D
    12,193 0* 0.00168% (99.740%) ( 38%) , I just remembered we died of a sund                                                                                         aghils!!D
    12,194 0* 0.00168% (99.740%) (  7%)  dang I just remembered we used as                                                                                            dfhiilo!!D,
    12,195 0* 0.00168% (99.740%) ( 61%)  dang, I just remembered we did houses                                                                                        afil!!D
    12,196 0* 0.00168% (99.740%) ( 57%)  dang dude, I just remembered how safe is                                                                                     il!!D
    12,197 0* 0.00168% (99.740%) ( 76%) , I just remembered she did                                                                                                   aadefgilnosuw!!D
    12,198 0* 0.00221% (99.740%) ( 21%) , I just remembered she did die                                                                                               aafglnosuw!!D
    12,199 0* 0.01511% (99.740%) ( 28%) , I just remembered she did die of                                                                                            aaglnsuw!!D
    12,200 0* 0.00168% (99.740%) ( 61%) , and we just                                                                                                                 ----------addefghiilossu!!DI
    12,201 0* 0.00168% (99.740%) ( 44%)  dang, I remembered those awful dudes                                                                                         iijs!!D
    12,202 0* 0.00168% (99.740%) ( 27%)  nuts, was I                                                                                                                  ----------adddeefghiijlosu!!D
    12,203 0* 0.00168% (99.741%) ( 73%) , dang!! I just remembered we should die as                                                                                   fiD
    12,204 0* 0.00168% (99.741%) ( 62%)  dang, fossils                                                                                                                ----------addeehijtuuw!!DI
    12,205 0* 0.00168% (99.741%) ( 78%)  dang, who just died a                                                                                                        ----------efilssu!!DI
    12,206 0* 0.00168% (99.741%) ( 35%)  dang!! I remembered this                                                                                                     addeefijlossuuwD,
    12,207 0* 0.00252% (99.741%) ( 47%)  dang!! I remembered this was                                                                                                 ddeefijlosuuD,
    12,208 0* 0.00168% (99.741%) ( 30%)  dang just remembered I lied                                                                                                  adefhiossuw!!D,
    12,209 0* 0.00168% (99.741%) ( 45%)  dangs, I just remembered we used                                                                                             adfhiilo!!D
    12,210 0* 0.00168% (99.741%) ( 21%)  dang I just remembered, she does                                                                                             adfiiluw!!D
    12,211 0* 0.00168% (99.741%) ( 51%)  dude I just remembered how life is sad!!                                                                                     agnD,
    12,212 0* 0.00168% (99.741%) ( 42%)  dang just remembered how sad I                                                                                               deefiilsu!!D,
    12,213 0* 0.00344% (99.741%) ( 41%)  dang just remembered how sad I feel                                                                                          diisu!!D,
    12,214 0* 0.00168% (99.741%) ( 61%)  dang, I just remembered how a de                                                                                             defiilssu!!D
    12,215 0* 0.00168% (99.741%) ( 44%)  dang, I just remembered she sold                                                                                             adefiiuw!!D
    12,216 0* 0.00168% (99.741%) ( 15%) , I just remembered she died of a sad                                                                                         gilnuw!!D
    12,217 0* 0.00168% (99.741%) ( 68%) h dang, I just remembered a few                                                                                               ddeiilossu!!D
    12,218 0* 0.00168% (99.741%) (  2%)  god I said it                                                                                                                ----------adeefhjlnssuuw!!D,
    12,219 0* 0.00168% (99.741%) ( 20%)  dang, as it                                                                                                                  ----------ddeefhijlossuuw!!DI
    12,220 0* 0.00168% (99.741%) ( 72%)  dang, if I just used                                                                                                         ----------adehilosw!!D
    12,221 0* 0.00168% (99.741%) ( 58%)  dang, I just remembered we also did D                                                                                        efhisu!!
    12,222 0* 0.00168% (99.741%) ( 23%)  dang so is                                                                                                                   ----------addeefhijlstuuw!!D,I
    12,223 0* 0.00168% (99.741%) ( 28%)  dang it self,                                                                                                                ----------addehijossuuw!!DI
    12,224 0* 0.00168% (99.741%) ( 53%) , I guess it was!!                                                                                                            ----------adddefhijlnouD
    12,225 0* 0.00168% (99.741%) ( 70%)  dang, we just remembered!!                                                                                                   addefhiilossuDI
    12,226 0* 0.00168% (99.741%) ( 83%)  dang, just remembered if I hold                                                                                              adeeissuw!!D
    12,227 0* 0.00167% (99.741%) (  5%)  shit, again                                                                                                                  ----------dddeefjlossuuw!!DI
    12,228 0* 0.00167% (99.741%) ( 38%)  dang dudes, wait                                                                                                             ----------efhijlossu!!DI
    12,229 0* 0.00167% (99.741%) ( 68%)  dang just remembered, I had                                                                                                  deefiilossuw!!D
    12,230 0* 0.00167% (99.741%) ( 47%)  dang dude!! I just remembered whose                                                                                          afiilsD,
    12,231 0* 0.00167% (99.741%) ( 41%)  dang it, f                                                                                                                   ----------addeehijlosssuuw!!DI
    12,232 0* 0.00167% (99.741%) ( 90%)  dawg I just remembered,                                                                                                      addeefhiilnossu!!D
    12,233 0* 0.00167% (99.741%) ( 81%)  dang I just remembered, he did                                                                                               aefilossuw!!D
    12,234 0* 0.00167% (99.741%) ( 39%)  dang, I just remembered we die of his                                                                                        adlsu!!D
    12,235 0* 0.00167% (99.741%) ( 21%)  dude, I just remembered a sad life                                                                                           ghinosw!!D
    12,236 0* 0.00167% (99.741%) ( 49%)  dang, I just remembered is how sad                                                                                           deefilu!!D
    12,237 0* 0.00167% (99.741%) ( 37%) , guess I jin                                                                                                                 ----------aadddefhilostuw!!D
    12,238 0* 0.00167% (99.741%) ( 39%)  gosh!! I just remembered a new                                                                                               adddefiilsuD,
    12,239 0* 0.00167% (99.741%) ( 71%) , I just remembered how sad life is D                                                                                         addegnu!!
    12,240 0* 0.00167% (99.741%) ( 83%) , I just remembered how saddle                                                                                                adefgiinsu!!D
    12,241 0* 0.00167% (99.741%) ( 37%)  I just remembered how and                                                                                                    addeefgiilssu!!D,
    12,242 0* 0.00167% (99.741%) (  0%) , I just remembered an issue of a                                                                                             dddeghilw!!D
    12,243 0* 0.00167% (99.741%) ( 29%) , I just remembered how sad is died                                                                                           aefglnu!!D
    12,244 0* 0.00167% (99.741%) ( 33%)  dang, did I hit                                                                                                              ----------aeefjlosssuuw!!D
    12,245 0* 0.00167% (99.741%) ( 33%)  dude, I just now                                                                                                             ----------aadefghiilss!!D
    12,246 0* 0.02941% (99.741%) ( 33%)  dude, I just now remembered                                                                                                  aadefghiilss!!D
    12,247 0* 0.00167% (99.741%) ( 16%) , I just remembered olden                                                                                                     aaddefghiissuw!!D
    12,248 0* 0.00167% (99.741%) ( 14%)  dang how did I let                                                                                                           ----------aefijsssuu!!D,
    12,249 0* 0.00167% (99.741%) ( 48%)  gosh I just remembered we died,                                                                                              aadfilnsu!!D
    12,250 0* 0.00167% (99.741%) ( 68%)  dang, I just remembered how sides                                                                                            adefilu!!D
    12,251 0* 0.00167% (99.741%) (  8%) , I used to find                                                                                                              ----------aadeghijlssuw!!D
    12,252 0* 0.00167% (99.741%) ( 71%)  dang, I just remembered how life is sadd                                                                                     eu!!D
    12,253 0* 0.00167% (99.741%) ( 79%) , shud                                                                                                                        ----------aaddeefgiijlnosstuw!!DI
    12,254 0* 0.00167% (99.741%) (  9%)  god I just remembered we died a                                                                                              afhilnssu!!D,
    12,255 0* 0.00167% (99.741%) ( 67%) h dang, I just said                                                                                                           ----------deefilosuw!!D
    12,256 0* 0.00167% (99.741%) (  7%)  dang I just remembered i said                                                                                                deefhlosuw!!D,
    12,257 0* 0.00167% (99.741%) ( 51%)  dang I just remembered how slides                                                                                            adefiu!!D,
    12,258 0* 0.00167% (99.741%) ( 78%)  dang, I just remembered who is self                                                                                          addeiu!!D
    12,259 0* 0.00167% (99.741%) ( 62%)  dang dude I just remembered how flies                                                                                        ais!!D,
    12,260 0* 0.00167% (99.741%) (  5%)  dude, it sounds                                                                                                              ----------aaefghijlsw!!DI
    12,261 0* 0.00167% (99.741%) ( 66%)  fiddle, I just remembered how age                                                                                            adinssu!!D
    12,262 0* 0.00168% (99.741%) ( 60%)  fiddle, I just remembered how age and                                                                                        issu!!D
    12,263 0* 0.00167% (99.741%) ( 24%)  dang I just remembered a few souls                                                                                           ddehii!!D,
    12,264 0* 0.00338% (99.741%) ( 16%)  dang I just remembered a few souls died                                                                                      hi!!D,
    12,265 0* 0.00167% (99.741%) ( 24%)  god, I just remembered we had alien                                                                                          dfissu!!D
    12,266 0* 0.00167% (99.741%) ( 38%)  dang, I just remembered we sold a used                                                                                       fhii!!D
    12,267 0* 0.00167% (99.741%) ( 84%)  dang, just remembered he did                                                                                                 aefilossuw!!DI
    12,268 0* 0.00167% (99.741%) ( 51%)  dang I just remembered slow                                                                                                  addeefhiisu!!D,
    12,269 0* 0.00167% (99.741%) ( 18%) , I just remembered a feeling!!                                                                                               adddhiossuwD
    12,270 0* 0.00167% (99.741%) ( 74%)  dang, just remembered how I used life                                                                                        adis!!D
    12,271 0* 0.00167% (99.741%) ( 51%) , I was doing just                                                                                                            ----------addeefhilsu!!D
    12,272 0* 0.00167% (99.741%) ( 20%)  dang, i just remembered I died a                                                                                             efhlossuw!!D
    12,273 0* 0.00959% (99.741%) ( 19%)  dang, i just remembered I died a few                                                                                         hlossu!!D
    12,274 0* 0.00167% (99.741%) ( 72%)  dang, I just remembered we had do                                                                                            efiilssu!!D
    12,275 0* 0.00166% (99.741%) (  3%) , I guess it is when                                                                                                          ----------aadddfjlou!!D
    12,276 0* 0.00166% (99.741%) ( 46%)  gosh is                                                                                                                      ----------aadddeefijlnstuuw!!D,I
    12,277 0* 0.00166% (99.741%) (  6%) , this needs                                                                                                                  ----------aaddfgijlosuuw!!DI
    12,278 0* 0.00166% (99.741%) ( 35%)  dang I just remembered how is died                                                                                           aeflsu!!D,
    12,279 0* 0.00166% (99.741%) ( 29%)  dang dude, I remembered this is                                                                                              aefjlosuw!!D
    12,280 0* 0.00166% (99.741%) ( 15%)  shit, I was doing                                                                                                            ----------addeefjlsuu!!D
    12,281 0* 0.00166% (99.741%) ( 82%)  dang, I just remembered a dude wh                                                                                            efiiloss!!D
    12,282 0* 0.00166% (99.741%) (  9%) , old age and                                                                                                                 ----------defhiijssstuuw!!DI
    12,283 0* 0.00166% (99.741%) ( 46%)  dang, I just remembered how die a                                                                                            defilssu!!D
    12,284 0* 0.00166% (99.741%) ( 75%)  dang, was just remembered I should die                                                                                       efi!!D
    12,285 0* 0.00166% (99.741%) ( 23%) , I just remembered we did a single                                                                                           adfhosu!!D
    12,286 0* 0.00166% (99.741%) ( 16%)  dang I just remembered flies die                                                                                             adhosuw!!D,
    12,287 0* 0.00166% (99.741%) (  6%)  dang I just remembered us also                                                                                               ddeefhiiw!!D,
    12,288 0* 0.00166% (99.741%) ( 11%)  dang I just remembered how ladies use                                                                                        dfi!!D,
    12,289 0* 0.00166% (99.741%) ( 62%)  dang, I just remembered who lies                                                                                             addefisu!!D
    12,290 0* 0.00246% (99.741%) ( 62%)  dang, I just remembered who lies dead                                                                                        fisu!!D
    12,291 0* 0.00166% (99.741%) ( 33%)  nuts, who did I                                                                                                              ----------aadeefgijlssu!!D
    12,292 0* 0.00166% (99.741%) ( 52%) , gosh!! I                                                                                                                    ----------aadddeefiijlnsstuuwD
    12,293 0* 0.00166% (99.741%) ( 11%)  dang, I shot a                                                                                                               ----------ddeefiijlssuuw!!D
    12,294 0* 0.00166% (99.741%) ( 51%)  dude!! I just remembered how life is sad                                                                                     agnD,
    12,295 0* 0.00166% (99.741%) ( 16%)  dang it wish I                                                                                                               ----------addeefjlossuu!!D,
    12,296 0* 0.00166% (99.741%) ( 75%)  dang, I just used half                                                                                                       ----------deiiosw!!D
    12,297 0* 0.00166% (99.741%) ( 50%)  dang dude, I just remembered how sea                                                                                         fiils!!D
    12,298 0* 0.00166% (99.741%) ( 58%)  dang, I just remembered how feels!!                                                                                          addiisuD
    12,299 0* 0.00166% (99.741%) ( 36%)  dang I just remembered we died, also                                                                                         fhisu!!D
    12,300 0* 0.00166% (99.741%) ( 51%)  god this is awful,                                                                                                           ----------addeejnsu!!DI
    12,301 0* 0.00166% (99.741%) ( 47%)  dang, I remembered who did                                                                                                   aeefijlssstuu!!D
    12,302 0* 0.00166% (99.741%) (  4%)  dang, I remembered those dead                                                                                                fiijlssuuw!!D
    12,303 0* 0.00166% (99.741%) ( 22%) , now I just remembered a sad                                                                                                 ddeefghiilsu!!D
    12,304 0* 0.00166% (99.741%) ( 70%) , I just remembered we also died!!                                                                                            adfghinsuD
    12,305 0* 0.00166% (99.741%) ( 66%)  dang, I just remembered whole sad                                                                                            defiisu!!D
    12,306 0* 0.00166% (99.741%) ( 57%)  dang, did I just see how                                                                                                     ----------afilsu!!D
    12,307 0* 0.00166% (99.741%) ( 28%)  dang it, us                                                                                                                  ----------addeefhijlossuw!!DI
    12,308 0* 0.00166% (99.741%) ( 34%)  dang, did i                                                                                                                  ----------aeefhjlossstuuw!!DI
    12,309 0* 0.01159% (99.741%) ( 63%)  dang, did i just                                                                                                             ----------aeefhlossuw!!DI
    12,310 0* 0.00166% (99.741%) ( 76%)  dang, just remembered we had so                                                                                              defiilsu!!DI
    12,311 0* 0.00166% (99.741%) ( 39%)  dang I just remembered if we had less                                                                                        diou!!D,
    12,312 0* 0.00166% (99.741%) ( 81%)  dang, I just remembered old fish                                                                                             adeeisuw!!D
    12,313 0* 0.00166% (99.741%) ( 21%) , I just remembered we did die of a gun                                                                                       ahlss!!D
    12,314 0* 0.00166% (99.741%) (  6%)  dang, I do set                                                                                                               ----------adefhiijlssuuw!!D
    12,315 0* 0.00166% (99.741%) ( 31%)  dang, just remembered I lied a                                                                                               defhiossuw!!D
    12,316 0* 0.00339% (99.741%) ( 47%)  dang, just remembered I lied a few                                                                                           dhiossu!!D
    12,317 0* 0.00166% (99.741%) ( 74%)  dang, dudes I just remembered how life is!!                                                                                  aD
    12,318 0* 0.00165% (99.741%) ( 57%)  dang, dudes this                                                                                                             ----------aefijlosuw!!DI
    12,319 0* 0.00165% (99.741%) ( 42%)  god I just remembered we died!!                                                                                              aafhilnssuD,
    12,320 0* 0.00165% (99.741%) (  1%)  god, I just remembered a disease in                                                                                          dfhluw!!D
    12,321 0* 0.00165% (99.741%) ( 11%)  dang, I remembered the issue was old                                                                                         dfiju!!D
    12,322 0* 0.00165% (99.741%) ( 26%)  dang I just did use                                                                                                          ----------aefhilosw!!D,
    12,323 0* 0.00165% (99.741%) ( 53%)  dang dude, we just remembered a                                                                                              fhiiloss!!DI
    12,324 0* 0.00165% (99.741%) ( 64%)  gosh, did we                                                                                                                 ----------aadefijlnsstuu!!DI
    12,325 0* 0.00357% (99.741%) ( 63%)  gosh, did we just                                                                                                            ----------aadefilnsu!!DI
    12,326 0* 0.00165% (99.741%) ( 25%)  dang just remembered I sold                                                                                                  adeefhiisuw!!D,
    12,327 0* 0.00165% (99.741%) ( 85%)  dang, I just remembered how field                                                                                            adeissu!!D
    12,328 0* 0.00165% (99.741%) ( 43%)  dang we just remembered I                                                                                                    addefhiilossu!!D,
    12,329 0* 0.00286% (99.741%) ( 18%)  dang we just remembered I died                                                                                               afhilossu!!D,
    12,330 0* 0.00791% (99.741%) ( 17%)  dang we just remembered I died of                                                                                            ahilssu!!D,
    12,331 0* 0.00277% (99.741%) (  8%)  dang we just remembered I died of a                                                                                          hilssu!!D,
    12,332 0* 0.00200% (99.741%) ( 26%)  dang we just remembered I said                                                                                               defhilosu!!D,
    12,333 0* 0.00165% (99.741%) (  9%)  dang!! I hate                                                                                                                ----------ddefiijlosssuuwD,
    12,334 0* 0.00165% (99.741%) ( 66%)  dang, i just remembered how if                                                                                               addeelssu!!DI
    12,335 0* 0.00165% (99.741%) ( 66%)  dang dude, I remembered just                                                                                                 aefhiilossw!!D
    12,336 0* 0.00507% (99.741%) ( 86%)  dang dude, I remembered just how                                                                                             aefiilss!!D
    12,337 0* 0.00165% (99.741%) ( 29%)  dude, I do                                                                                                                   ----------aaefghiijlnssstuw!!D
    12,338 0* 0.00165% (99.741%) ( 10%)  wait, did                                                                                                                    ----------adeefghjlnosssuu!!DI
    12,339 0* 0.00165% (99.741%) ( 79%) , I just remembered dads                                                                                                      adeefghiilnosuw!!D
    12,340 0* 0.00165% (99.741%) ( 28%) , dude I just remembered losing a                                                                                             adefhisw!!D
    12,341 0* 0.00165% (99.741%) ( 43%) , dang!! I shoulda                                                                                                            ----------deefiijsstuwD
    12,342 0* 0.00242% (99.741%) ( 43%) , dang!! I shoulda remembered                                                                                                 deefiijsstuwD
    12,343 0* 0.00165% (99.741%) ( 19%) , I remembered how sad it feels                                                                                               addgijnsuu!!D
    12,344 0* 0.00165% (99.741%) ( 58%) , dude I just remembered wishing                                                                                              aadeflos!!D
    12,345 0* 0.00165% (99.741%) ( 11%) , I just remembered one has                                                                                                   adddefgiilsuw!!D
    12,346 0* 0.00666% (99.741%) ( 10%) , I just remembered one has died                                                                                              adfgilsuw!!D
    12,347 0* 0.00165% (99.741%) (  5%)  dang it i should                                                                                                             ----------adeefjssuw!!D,I
    12,348 0* 0.00165% (99.741%) ( 57%)  dang, just remembered we died of his                                                                                         alsu!!DI
    12,349 0* 0.00165% (99.741%) ( 49%)  dang I just remembered how side                                                                                              adefilsu!!D,
    12,350 0* 0.00165% (99.741%) ( 70%)  dang, did what                                                                                                               ----------eefijlosssuu!!DI
    12,351 0* 0.00175% (99.741%) ( 48%)  dang, did what I                                                                                                             ----------eefijlosssuu!!D
    12,352 0* 0.00165% (99.741%) ( 21%) , I just remembered and said                                                                                                  deefghilosuw!!D
    12,353 0* 0.00165% (99.741%) (  1%) , fine I guess it                                                                                                             ----------aadddhjlosuw!!D
    12,354 0* 0.00165% (99.741%) ( 62%) , heads                                                                                                                       ----------addefgiijlnosstuuw!!DI
    12,355 0* 0.00165% (99.741%) ( 31%)  dang, I just remembered i failed                                                                                             dehossuw!!D
    12,356 0* 0.00165% (99.741%) (  6%)  dude, I just remembered one sad                                                                                              afghiilsw!!D
    12,357 0* 0.00165% (99.741%) ( 42%)  god I just remembered we died,                                                                                               aafhilnssu!!D
    12,358 0* 0.00165% (99.741%) ( 10%)  sweet, didn                                                                                                                  ----------aadfghijlossuu!!DI
    12,359 0* 0.00165% (99.741%) ( 13%) , I just remembered he died doing a                                                                                           aflssuw!!D
    12,360 0* 0.00165% (99.741%) ( 18%)  I just remembered we should design                                                                                           aadfi!!D,
    12,361 0* 0.00165% (99.741%) ( 39%) , danged if I                                                                                                                 ----------adehijlossstuuw!!D
    12,362 0* 0.00165% (99.741%) ( 34%)  dang I just remembered we died of l                                                                                          ahissu!!D,
    12,363 0* 0.00165% (99.741%) ( 37%)  god, I just remembered he was a dude                                                                                         fiilns!!D
    12,364 0* 0.00165% (99.741%) ( 28%)  dang, just remembered I used a life                                                                                          dhiosw!!D
    12,365 0* 0.00165% (99.741%) ( 13%)  dang, I remembered this is sad                                                                                               deefjlouuw!!D
    12,366 0* 0.00164% (99.741%) ( 15%)  dang, just remembered I lose a                                                                                               ddefhiisuw!!D
    12,367 0* 0.00164% (99.741%) ( 16%)  dang, I just remembered we die of hail                                                                                       dssu!!D
    12,368 0* 0.00164% (99.741%) ( 64%)  dang, I just did fail                                                                                                        ----------eehossuw!!D
    12,369 0* 0.00164% (99.741%) ( 17%) , I just remembered we assigned a                                                                                             ddfhilou!!D
    12,370 0* 0.00164% (99.741%) ( 13%)  dang, shoulda remembered we die                                                                                              fijsstu!!DI
    12,371 0* 0.00164% (99.741%) ( 24%)  dang i just remembered how life used                                                                                         ads!!D,I
    12,372 0* 0.00164% (99.741%) ( 28%)  dudes, I just remembered old age has                                                                                         fiinw!!D
    12,373 0* 0.00164% (99.741%) ( 58%)  dang, I had just remembered of                                                                                               deeiilssuw!!D
    12,374 0* 0.00164% (99.741%) ( 41%) , I just remembered if we used                                                                                                aaddghilnos!!D
    12,375 0* 0.00164% (99.741%) ( 40%)  dang, I just remembered dead houses!!                                                                                        fiilwD
    12,376 0* 0.00164% (99.741%) ( 54%)  dang dude I just remembered how is                                                                                           aefils!!D,
    12,377 0* 0.00164% (99.741%) ( 18%)  dude I just remembered we do                                                                                                 aafghiilnss!!D,
    12,378 0* 0.00164% (99.741%) ( 15%)  dang those awful                                                                                                             ----------ddeiijssu!!D,I
    12,379 0* 0.00164% (99.741%) ( 43%)  dang I just remembered, did we lose                                                                                          afhisu!!D
    12,380 0* 0.00164% (99.741%) ( 23%) , dang does                                                                                                                   ----------adefhiijlsstuuw!!DI
    12,381 0* 0.00164% (99.742%) ( 44%) , I just remembered he died of sad                                                                                            agilnsuw!!D
    12,382 0* 0.00164% (99.742%) ( 21%) , I just remembered how leading a                                                                                             ddefissu!!D
    12,383 0* 0.00164% (99.742%) (  3%)  dang, I did fail to                                                                                                          ----------eehjsssuuw!!D
    12,384 0* 0.00164% (99.742%) ( 30%)  dang dude!! I just remembered how less                                                                                       afiiD,
    12,385 0* 0.00164% (99.742%) ( 56%) , I just remembered how sad us feeling                                                                                        addi!!D
    12,386 0* 0.00164% (99.742%) ( 16%)  dang it, I remembered who did                                                                                                aeefjlsssuu!!D
    12,387 0* 0.00164% (99.742%) ( 83%) , just saw                                                                                                                    ----------adddeefghiilnosu!!DI
    12,388 0* 0.00164% (99.742%) ( 26%) , I just remembered we had a dog dies                                                                                         filnsu!!D
    12,389 0* 0.00218% (99.742%) ( 17%) , I just remembered we had a dog dies in                                                                                      flsu!!D
    12,390 0* 0.00164% (99.742%) ( 21%) , dang it!! I remembered how                                                                                                  addeefijlsssuuD
    12,391 0* 0.00191% (99.742%) ( 22%) , dang it!! I remembered how useless                                                                                          addfijuD
    12,392 0* 0.00164% (99.742%) ( 56%)  I just remembered, dang                                                                                                      addeefhiilossuw!!D
    12,393 0* 0.00164% (99.742%) ( 29%) , I just remembered he died of a glass                                                                                        dinuw!!D
    12,394 0* 0.00164% (99.742%) ( 35%)  dang I died,                                                                                                                 ----------aefhijlossstuuw!!D
    12,395 0* 0.00164% (99.742%) ( 47%)  dang, just remembered we used a solid                                                                                        fhi!!DI
    12,396 0* 0.00164% (99.742%) ( 54%) , dang i just remembered I was                                                                                                ddeefhilosu!!D
    12,397 0* 0.00164% (99.742%) ( 62%)  dang, I just remembered how life                                                                                             addeissu!!D
    12,398 0* 0.00164% (99.742%) ( 19%) , I just remembered we failed using                                                                                           addhos!!D
    12,399 0* 0.00164% (99.742%) ( 44%) , I just remembered how sad and die                                                                                           efgilsu!!D
    12,400 0* 0.00164% (99.742%) ( 77%)  dang, who just DI                                                                                                            ----------addeefiilssu!!
    12,401 0* 0.00164% (99.742%) ( 48%)  dang I just remembered we had sold                                                                                           efiisu!!D,
    12,402 0* 0.00163% (99.742%) ( 11%) , I just remembered how sad died in a                                                                                         efglsu!!D
    12,403 0* 0.00163% (99.742%) ( 49%) , dang if I                                                                                                                   ----------addeehijlossstuuw!!D
    12,404 0* 0.00163% (99.742%) ( 10%) , I sounded a                                                                                                                 ----------adefghiijlsstuw!!D
    12,405 0* 0.00163% (99.742%) ( 17%)  dangs, I just remembered we also die if                                                                                      dhu!!D
    12,406 0* 0.00163% (99.742%) ( 29%) , guess we shoulda                                                                                                            ----------addfiijnt!!DI
    12,407 0* 0.00169% (99.742%) ( 29%) , guess we shoulda remembered                                                                                                 addfiijnt!!DI
    12,408 0* 0.00163% (99.742%) ( 38%)  di                                                                                                                           ----------aaddeefghijlnossstuuw!!D,I
    12,409 0* 0.00163% (99.742%) ( 78%)  dang, I just remembered she died awful!!                                                                                     iosD
    12,410 0* 0.00163% (99.742%) ( 23%)  naw, I just said                                                                                                             ----------ddeefghilosu!!D
    12,411 0* 0.00163% (99.742%) ( 35%)  dang I just remembered we died of h                                                                                          ailssu!!D,
    12,412 0* 0.00163% (99.742%) ( 20%)  dude, life                                                                                                                   ----------aadghijnossstuw!!DI
    12,413 0* 0.00163% (99.742%) ( 44%) , I just remembered old age su                                                                                                addefhiinsw!!D
    12,414 0* 0.00163% (99.742%) ( 39%)  swe                                                                                                                          ----------aadddefghiijlnosstuu!!D,I
    12,415 0* 0.00163% (99.743%) ( 43%)  I just remembered we did a                                                                                                   adefghilnossu!!D,
    12,416 0* 0.00163% (99.743%) ( 64%)  dang I just remembered how fles                                                                                              addeiisu!!D,
    12,417 0* 0.00163% (99.743%) ( 17%)  dang, I just remembered dead house is                                                                                        filw!!D
    12,418 0* 0.00163% (99.743%) (  2%)  dude this sounds                                                                                                             ----------aaefgijlw!!D,I
